Year,Month,Day,Hour,Minute,Second,HYY_EDDY233.GPP
2008,03,01,12,00,00,0.932
2008,03,01,13,00,00,0.7125
2008,03,01,14,00,00,1.062
2008,03,01,15,00,00,0.623
2008,03,01,16,00,00,0.279
2008,03,01,17,00,00,0
2008,03,01,18,00,00,0.0805
2008,03,01,19,00,00,0.262
2008,03,01,20,00,00,0.518
2008,03,01,21,00,00,0.3415
2008,03,01,22,00,00,0.396
2008,03,01,23,00,00,0.154
2008,03,02,00,00,00,0.37
2008,03,02,01,00,00,0.1775
2008,03,02,02,00,00,0.177
2008,03,02,03,00,00,0.2175
2008,03,02,04,00,00,0.3175
2008,03,02,05,00,00,0.0455
2008,03,02,06,00,00,0.5235
2008,03,02,07,00,00,0.1685
2008,03,02,08,00,00,0.3055
2008,03,02,09,00,00,0.3235
2008,03,02,10,00,00,0.188
2008,03,02,11,00,00,0.2285
2008,03,02,12,00,00,0.2665
2008,03,02,13,00,00,0.2575
2008,03,02,14,00,00,0.264
2008,03,02,15,00,00,0.387
2008,03,02,16,00,00,0.3565
2008,03,02,17,00,00,0.049
2008,03,02,18,00,00,0
2008,03,02,19,00,00,-0.093
2008,03,02,20,00,00,0.1635
2008,03,02,21,00,00,0.264
2008,03,02,22,00,00,0.0995
2008,03,02,23,00,00,-0.092
2008,03,03,00,00,00,-0.0755
2008,03,03,01,00,00,0
2008,03,03,02,00,00,0
2008,03,03,03,00,00,0
2008,03,03,04,00,00,0
2008,03,03,05,00,00,0
2008,03,03,06,00,00,0
2008,03,03,07,00,00,0.031
2008,03,03,08,00,00,0.141
2008,03,03,09,00,00,-0.0425
2008,03,03,10,00,00,0.0295
2008,03,03,11,00,00,0.3615
2008,03,03,12,00,00,0.5595
2008,03,03,13,00,00,-0.938
2008,03,03,14,00,00,0.002
2008,03,03,15,00,00,-0.6595
2008,03,03,16,00,00,0.149
2008,03,03,17,00,00,-0.6415
2008,03,03,18,00,00,0
2008,03,03,19,00,00,0
2008,03,03,20,00,00,-0.317
2008,03,03,21,00,00,-0.307
2008,03,03,22,00,00,-0.286
2008,03,03,23,00,00,-0.3355
2008,03,04,00,00,00,-0.1975
2008,03,04,01,00,00,-0.102
2008,03,04,02,00,00,-0.1625
2008,03,04,03,00,00,-0.1085
2008,03,04,04,00,00,0.2195
2008,03,04,05,00,00,0.521
2008,03,04,06,00,00,-0.0135
2008,03,04,07,00,00,-0.2315
2008,03,04,08,00,00,-0.445
2008,03,04,09,00,00,-0.164
2008,03,04,10,00,00,0.382
2008,03,04,11,00,00,-0.2265
2008,03,04,12,00,00,0.0205
2008,03,04,13,00,00,-0.005
2008,03,04,14,00,00,-0.1175
2008,03,04,15,00,00,-0.0975
2008,03,04,16,00,00,0.3045
2008,03,04,17,00,00,-0.0845
2008,03,04,18,00,00,-0.165
2008,03,04,19,00,00,-0.2175
2008,03,04,20,00,00,0.1665
2008,03,04,21,00,00,-0.2455
2008,03,04,22,00,00,-0.3825
2008,03,04,23,00,00,-0.4145
2008,03,05,00,00,00,-0.273
2008,03,05,01,00,00,-0.15
2008,03,05,02,00,00,0.0535
2008,03,05,03,00,00,-0.16
2008,03,05,04,00,00,0
2008,03,05,05,00,00,0.111
2008,03,05,06,00,00,0.202
2008,03,05,07,00,00,0.4475
2008,03,05,08,00,00,0.43
2008,03,05,09,00,00,0.011
2008,03,05,10,00,00,0.29
2008,03,05,11,00,00,0.075
2008,03,05,12,00,00,-0.197
2008,03,05,13,00,00,0.217
2008,03,05,14,00,00,0.213
2008,03,05,15,00,00,0.1935
2008,03,05,16,00,00,-0.145
2008,03,05,17,00,00,0.018
2008,03,05,18,00,00,0
2008,03,05,19,00,00,-0.157
2008,03,05,20,00,00,-0.26
2008,03,05,21,00,00,0
2008,03,05,22,00,00,0
2008,03,05,23,00,00,0
2008,03,06,00,00,00,0
2008,03,06,01,00,00,0
2008,03,06,02,00,00,0
2008,03,06,03,00,00,1.0505
2008,03,06,04,00,00,0.457
2008,03,06,05,00,00,0.6165
2008,03,06,06,00,00,0.6085
2008,03,06,07,00,00,1.081
2008,03,06,08,00,00,0.5215
2008,03,06,09,00,00,1.068
2008,03,06,10,00,00,0.528
2008,03,06,11,00,00,0.8775
2008,03,06,12,00,00,0.476
2008,03,06,13,00,00,0.8425
2008,03,06,14,00,00,0.5135
2008,03,06,15,00,00,0.5015
2008,03,06,16,00,00,0.2245
2008,03,06,17,00,00,0.1055
2008,03,06,18,00,00,-0.89
2008,03,06,19,00,00,-0.1685
2008,03,06,20,00,00,-0.977
2008,03,06,21,00,00,-1.2165
2008,03,06,22,00,00,-0.392
2008,03,06,23,00,00,0.074
2008,03,07,00,00,00,0.012
2008,03,07,01,00,00,0.1
2008,03,07,02,00,00,0
2008,03,07,03,00,00,-0.207
2008,03,07,04,00,00,-0.256
2008,03,07,05,00,00,-0.1025
2008,03,07,06,00,00,-0.371
2008,03,07,07,00,00,-0.276
2008,03,07,08,00,00,0.0745
2008,03,07,09,00,00,0.3195
2008,03,07,10,00,00,1.0695
2008,03,07,11,00,00,1.241
2008,03,07,12,00,00,0.566
2008,03,07,13,00,00,0.682
2008,03,07,14,00,00,0.109
2008,03,07,15,00,00,0.1925
2008,03,07,16,00,00,0.059
2008,03,07,17,00,00,-0.2245
2008,03,07,18,00,00,-0.107
2008,03,07,19,00,00,-0.0075
2008,03,07,20,00,00,0
2008,03,07,21,00,00,0
2008,03,07,22,00,00,0
2008,03,07,23,00,00,0
2008,03,08,00,00,00,0
2008,03,08,01,00,00,0
2008,03,08,02,00,00,0
2008,03,08,03,00,00,0
2008,03,08,04,00,00,0
2008,03,08,05,00,00,0
2008,03,08,06,00,00,0.0045
2008,03,08,07,00,00,0.031
2008,03,08,08,00,00,-0.468
2008,03,08,09,00,00,0.291
2008,03,08,10,00,00,0.64
2008,03,08,11,00,00,0.78
2008,03,08,12,00,00,0.812
2008,03,08,13,00,00,0.714
2008,03,08,14,00,00,0.755
2008,03,08,15,00,00,0.502
2008,03,08,16,00,00,0.311
2008,03,08,17,00,00,0.5745
2008,03,08,18,00,00,0.2965
2008,03,08,19,00,00,0.3485
2008,03,08,20,00,00,0.214
2008,03,08,21,00,00,0.237
2008,03,08,22,00,00,0.202
2008,03,08,23,00,00,0.0025
2008,03,09,00,00,00,0
2008,03,09,01,00,00,0
2008,03,09,02,00,00,0
2008,03,09,03,00,00,0.155
2008,03,09,04,00,00,0.082
2008,03,09,05,00,00,0.1795
2008,03,09,06,00,00,0.245
2008,03,09,07,00,00,0.1695
2008,03,09,08,00,00,0.1095
2008,03,09,09,00,00,0.6635
2008,03,09,10,00,00,0.7835
2008,03,09,11,00,00,1.5255
2008,03,09,12,00,00,1.4505
2008,03,09,13,00,00,0.9715
2008,03,09,14,00,00,0.927
2008,03,09,15,00,00,1.394
2008,03,09,16,00,00,0.8005
2008,03,09,17,00,00,0.716
2008,03,09,18,00,00,-0.0365
2008,03,09,19,00,00,-0.335
2008,03,09,20,00,00,0.3085
2008,03,09,21,00,00,0.6945
2008,03,09,22,00,00,0.437
2008,03,09,23,00,00,0.309
2008,03,10,00,00,00,0.475
2008,03,10,01,00,00,-0.1125
2008,03,10,02,00,00,0.1885
2008,03,10,03,00,00,0.09
2008,03,10,04,00,00,0.3
2008,03,10,05,00,00,-0.0625
2008,03,10,06,00,00,0.074
2008,03,10,07,00,00,0.069
2008,03,10,08,00,00,0.445
2008,03,10,09,00,00,0.835
2008,03,10,10,00,00,0.833
2008,03,10,11,00,00,0.851
2008,03,10,12,00,00,1.1825
2008,03,10,13,00,00,2.603
2008,03,10,14,00,00,1.718
2008,03,10,15,00,00,2.4005
2008,03,10,16,00,00,1.671
2008,03,10,17,00,00,1.32
2008,03,10,18,00,00,0.291
2008,03,10,19,00,00,-0.1515
2008,03,10,20,00,00,0.0065
2008,03,10,21,00,00,-0.018
2008,03,10,22,00,00,-0.185
2008,03,10,23,00,00,-0.1375
2008,03,11,00,00,00,-0.1215
2008,03,11,01,00,00,0
2008,03,11,02,00,00,0
2008,03,11,03,00,00,0
2008,03,11,04,00,00,0
2008,03,11,05,00,00,0
2008,03,11,06,00,00,0.0205
2008,03,11,07,00,00,0.4485
2008,03,11,08,00,00,1.175
2008,03,11,09,00,00,2.3365
2008,03,11,10,00,00,2.8685
2008,03,11,11,00,00,3.0955
2008,03,11,12,00,00,2.772
2008,03,11,13,00,00,2.8465
2008,03,11,14,00,00,2.1605
2008,03,11,15,00,00,2.337
2008,03,11,16,00,00,2.33
2008,03,11,17,00,00,0.8065
2008,03,11,18,00,00,0.0215
2008,03,11,19,00,00,0.224
2008,03,11,20,00,00,-0.1725
2008,03,11,21,00,00,-0.0195
2008,03,11,22,00,00,-0.0825
2008,03,11,23,00,00,-0.2925
2008,03,12,00,00,00,-0.059
2008,03,12,01,00,00,0
2008,03,12,02,00,00,0
2008,03,12,03,00,00,0
2008,03,12,04,00,00,-0.855
2008,03,12,05,00,00,0.2685
2008,03,12,06,00,00,0.184
2008,03,12,07,00,00,0.871
2008,03,12,08,00,00,0.934
2008,03,12,09,00,00,1.533
2008,03,12,10,00,00,1.2295
2008,03,12,11,00,00,2.053
2008,03,12,12,00,00,2.464
2008,03,12,13,00,00,1.5475
2008,03,12,14,00,00,1.604
2008,03,12,15,00,00,1.453
2008,03,12,16,00,00,0.5815
2008,03,12,17,00,00,-0.125
2008,03,12,18,00,00,0.3545
2008,03,12,19,00,00,0.4055
2008,03,12,20,00,00,-0.3445
2008,03,12,21,00,00,0.0035
2008,03,12,22,00,00,-0.2885
2008,03,12,23,00,00,0.228
2008,03,13,00,00,00,0.2485
2008,03,13,01,00,00,0.2725
2008,03,13,02,00,00,0.0815
2008,03,13,03,00,00,0.142
2008,03,13,04,00,00,-0.2065
2008,03,13,05,00,00,0.0295
2008,03,13,06,00,00,-0.2175
2008,03,13,07,00,00,0.205
2008,03,13,08,00,00,0.528
2008,03,13,09,00,00,1.4235
2008,03,13,10,00,00,2.155
2008,03,13,11,00,00,2.377
2008,03,13,12,00,00,2.042
2008,03,13,13,00,00,2.2335
2008,03,13,14,00,00,2.0145
2008,03,13,15,00,00,1.769
2008,03,13,16,00,00,1.1605
2008,03,13,17,00,00,0.4185
2008,03,13,18,00,00,-0.016
2008,03,13,19,00,00,-0.1725
2008,03,13,20,00,00,0.0865
2008,03,13,21,00,00,-0.157
2008,03,13,22,00,00,-0.192
2008,03,13,23,00,00,0.1285
2008,03,14,00,00,00,-0.1325
2008,03,14,01,00,00,0.0655
2008,03,14,02,00,00,0.0745
2008,03,14,03,00,00,-0.1125
2008,03,14,04,00,00,0.056
2008,03,14,05,00,00,-0.01
2008,03,14,06,00,00,0.139
2008,03,14,07,00,00,0.2335
2008,03,14,08,00,00,0.849
2008,03,14,09,00,00,1.255
2008,03,14,10,00,00,1.324
2008,03,14,11,00,00,1.4585
2008,03,14,12,00,00,1.864
2008,03,14,13,00,00,2.016
2008,03,14,14,00,00,1.2625
2008,03,14,15,00,00,2.087
2008,03,14,16,00,00,1.3525
2008,03,14,17,00,00,0.1555
2008,03,14,18,00,00,-0.0125
2008,03,14,19,00,00,-0.167
2008,03,14,20,00,00,-0.15
2008,03,14,21,00,00,-0.4735
2008,03,14,22,00,00,-0.0965
2008,03,14,23,00,00,0
2008,03,15,00,00,00,0
2008,03,15,01,00,00,0
2008,03,15,02,00,00,0
2008,03,15,03,00,00,0
2008,03,15,04,00,00,0
2008,03,15,05,00,00,0
2008,03,15,06,00,00,0.058
2008,03,15,07,00,00,0.4805
2008,03,15,08,00,00,0.7645
2008,03,15,09,00,00,0.879
2008,03,15,10,00,00,0.599
2008,03,15,11,00,00,0.241
2008,03,15,12,00,00,0.1935
2008,03,15,13,00,00,0.9245
2008,03,15,14,00,00,0.9005
2008,03,15,15,00,00,0.584
2008,03,15,16,00,00,0.3855
2008,03,15,17,00,00,0.443
2008,03,15,18,00,00,-0.0575
2008,03,15,19,00,00,0
2008,03,15,20,00,00,0
2008,03,15,21,00,00,-0.668
2008,03,15,22,00,00,-0.1015
2008,03,15,23,00,00,-0.0145
2008,03,16,00,00,00,-0.04
2008,03,16,01,00,00,0.192
2008,03,16,02,00,00,0.075
2008,03,16,03,00,00,0.063
2008,03,16,04,00,00,-0.0225
2008,03,16,05,00,00,-0.216
2008,03,16,06,00,00,-0.0625
2008,03,16,07,00,00,0.1655
2008,03,16,08,00,00,0.0815
2008,03,16,09,00,00,0.668
2008,03,16,10,00,00,0.6275
2008,03,16,11,00,00,0.896
2008,03,16,12,00,00,0.396
2008,03,16,13,00,00,0.7165
2008,03,16,14,00,00,0.8415
2008,03,16,15,00,00,0.484
2008,03,16,16,00,00,0.7015
2008,03,16,17,00,00,0.542
2008,03,16,18,00,00,0.098
2008,03,16,19,00,00,0
2008,03,16,20,00,00,0
2008,03,16,21,00,00,0
2008,03,16,22,00,00,0
2008,03,16,23,00,00,0
2008,03,17,00,00,00,0
2008,03,17,01,00,00,0
2008,03,17,02,00,00,0
2008,03,17,03,00,00,0
2008,03,17,04,00,00,0
2008,03,17,05,00,00,0
2008,03,17,06,00,00,0.107
2008,03,17,07,00,00,-0.055
2008,03,17,08,00,00,0.599
2008,03,17,09,00,00,0.7465
2008,03,17,10,00,00,1.9
2008,03,17,11,00,00,2.288
2008,03,17,12,00,00,2.0975
2008,03,17,13,00,00,2.104
2008,03,17,14,00,00,1.4125
2008,03,17,15,00,00,1.27
2008,03,17,16,00,00,0.55
2008,03,17,17,00,00,0.525
2008,03,17,18,00,00,0.1875
2008,03,17,19,00,00,0
2008,03,17,20,00,00,0
2008,03,17,21,00,00,0
2008,03,17,22,00,00,0
2008,03,17,23,00,00,0
2008,03,18,00,00,00,0
2008,03,18,01,00,00,0
2008,03,18,02,00,00,0.309
2008,03,18,03,00,00,0
2008,03,18,04,00,00,0
2008,03,18,05,00,00,-0.0575
2008,03,18,06,00,00,0.464
2008,03,18,07,00,00,0.3075
2008,03,18,08,00,00,0.1155
2008,03,18,09,00,00,0.5655
2008,03,18,10,00,00,0.857
2008,03,18,11,00,00,1.309
2008,03,18,12,00,00,1.3675
2008,03,18,13,00,00,1.263
2008,03,18,14,00,00,1.1315
2008,03,18,15,00,00,0.7005
2008,03,18,16,00,00,0.3205
2008,03,18,17,00,00,0.442
2008,03,18,18,00,00,0.055
2008,03,18,19,00,00,0
2008,03,18,20,00,00,0
2008,03,18,21,00,00,0
2008,03,18,22,00,00,0
2008,03,18,23,00,00,0
2008,03,19,00,00,00,0
2008,03,19,01,00,00,0
2008,03,19,02,00,00,0
2008,03,19,03,00,00,0
2008,03,19,04,00,00,0
2008,03,19,05,00,00,0
2008,03,19,06,00,00,0.107
2008,03,19,07,00,00,0.4895
2008,03,19,08,00,00,-0.289
2008,03,19,09,00,00,0.0475
2008,03,19,10,00,00,0.7175
2008,03,19,11,00,00,0.2255
2008,03,19,12,00,00,0.451
2008,03,19,13,00,00,0.4885
2008,03,19,14,00,00,0.1755
2008,03,19,15,00,00,0.9375
2008,03,19,16,00,00,0.5165
2008,03,19,17,00,00,-0.205
2008,03,19,18,00,00,0.141
2008,03,19,19,00,00,0
2008,03,19,20,00,00,0
2008,03,19,21,00,00,0
2008,03,19,22,00,00,0
2008,03,19,23,00,00,0
2008,03,20,00,00,00,0
2008,03,20,01,00,00,0
2008,03,20,02,00,00,0
2008,03,20,03,00,00,0
2008,03,20,04,00,00,0
2008,03,20,05,00,00,0
2008,03,20,06,00,00,0.0585
2008,03,20,07,00,00,0.1655
2008,03,20,08,00,00,0.434
2008,03,20,09,00,00,0.7145
2008,03,20,10,00,00,0.5765
2008,03,20,11,00,00,0.43
2008,03,20,12,00,00,1.122
2008,03,20,13,00,00,0.4245
2008,03,20,14,00,00,0.439
2008,03,20,15,00,00,0.4205
2008,03,20,16,00,00,0.2415
2008,03,20,17,00,00,0.0345
2008,03,20,18,00,00,-0.009
2008,03,20,19,00,00,0
2008,03,20,20,00,00,0
2008,03,20,21,00,00,0
2008,03,20,22,00,00,0
2008,03,20,23,00,00,0
2008,03,21,00,00,00,0
2008,03,21,01,00,00,0
2008,03,21,02,00,00,0
2008,03,21,03,00,00,0
2008,03,21,04,00,00,0
2008,03,21,05,00,00,0
2008,03,21,06,00,00,0.059
2008,03,21,07,00,00,0.3215
2008,03,21,08,00,00,0.5825
2008,03,21,09,00,00,1.2955
2008,03,21,10,00,00,1.6615
2008,03,21,11,00,00,0.476
2008,03,21,12,00,00,0.4865
2008,03,21,13,00,00,0.622
2008,03,21,14,00,00,0.4485
2008,03,21,15,00,00,0.537
2008,03,21,16,00,00,-0.198
2008,03,21,17,00,00,0.072
2008,03,21,18,00,00,0.0445
2008,03,21,19,00,00,0
2008,03,21,20,00,00,0
2008,03,21,21,00,00,0
2008,03,21,22,00,00,0
2008,03,21,23,00,00,0
2008,03,22,00,00,00,0
2008,03,22,01,00,00,0
2008,03,22,02,00,00,0
2008,03,22,03,00,00,0
2008,03,22,04,00,00,0
2008,03,22,05,00,00,0.0005
2008,03,22,06,00,00,0.049
2008,03,22,07,00,00,0.2895
2008,03,22,08,00,00,0.794
2008,03,22,09,00,00,0.4455
2008,03,22,10,00,00,0.712
2008,03,22,11,00,00,0.0035
2008,03,22,12,00,00,0.009
2008,03,22,13,00,00,0.495
2008,03,22,14,00,00,0.088
2008,03,22,15,00,00,0.036
2008,03,22,16,00,00,0.53
2008,03,22,17,00,00,0.4325
2008,03,22,18,00,00,0.0845
2008,03,22,19,00,00,0
2008,03,22,20,00,00,0
2008,03,22,21,00,00,0
2008,03,22,22,00,00,0
2008,03,22,23,00,00,-0.003
2008,03,23,00,00,00,0.054
2008,03,23,01,00,00,0.174
2008,03,23,02,00,00,0.0115
2008,03,23,03,00,00,-0.359
2008,03,23,04,00,00,0.2345
2008,03,23,05,00,00,-0.1535
2008,03,23,06,00,00,0.085
2008,03,23,07,00,00,0.45
2008,03,23,08,00,00,0.6945
2008,03,23,09,00,00,0.9435
2008,03,23,10,00,00,0.431
2008,03,23,11,00,00,0.581
2008,03,23,12,00,00,0.2955
2008,03,23,13,00,00,-0.2825
2008,03,23,14,00,00,0.5045
2008,03,23,15,00,00,0.387
2008,03,23,16,00,00,-0.1135
2008,03,23,17,00,00,0.2125
2008,03,23,18,00,00,0.321
2008,03,23,19,00,00,-0.187
2008,03,23,20,00,00,-0.0305
2008,03,23,21,00,00,0.2
2008,03,23,22,00,00,0.091
2008,03,23,23,00,00,0.0745
2008,03,24,00,00,00,-0.004
2008,03,24,01,00,00,-0.3305
2008,03,24,02,00,00,-0.439
2008,03,24,03,00,00,-0.453
2008,03,24,04,00,00,0
2008,03,24,05,00,00,0.0015
2008,03,24,06,00,00,0.062
2008,03,24,07,00,00,0.6855
2008,03,24,08,00,00,0.258
2008,03,24,09,00,00,-0.0095
2008,03,24,10,00,00,0.1315
2008,03,24,11,00,00,-0.0395
2008,03,24,12,00,00,-0.135
2008,03,24,13,00,00,0.9075
2008,03,24,14,00,00,0.189
2008,03,24,15,00,00,0.609
2008,03,24,16,00,00,0.0715
2008,03,24,17,00,00,-0.4375
2008,03,24,18,00,00,0.0595
2008,03,24,19,00,00,0
2008,03,24,20,00,00,0
2008,03,24,21,00,00,0
2008,03,24,22,00,00,0
2008,03,24,23,00,00,0
2008,03,25,00,00,00,0
2008,03,25,01,00,00,0
2008,03,25,02,00,00,0
2008,03,25,03,00,00,0
2008,03,25,04,00,00,0
2008,03,25,05,00,00,0.001
2008,03,25,06,00,00,0.0595
2008,03,25,07,00,00,0.2885
2008,03,25,08,00,00,0.831
2008,03,25,09,00,00,2.067
2008,03,25,10,00,00,1.518
2008,03,25,11,00,00,0.3375
2008,03,25,12,00,00,0.453
2008,03,25,13,00,00,0.9565
2008,03,25,14,00,00,0.5335
2008,03,25,15,00,00,0.3055
2008,03,25,16,00,00,0.306
2008,03,25,17,00,00,0.3895
2008,03,25,18,00,00,0.293
2008,03,25,19,00,00,0.0385
2008,03,25,20,00,00,0.264
2008,03,25,21,00,00,-0.1875
2008,03,25,22,00,00,-0.0575
2008,03,25,23,00,00,0.2115
2008,03,26,00,00,00,0.218
2008,03,26,01,00,00,0.1575
2008,03,26,02,00,00,0.0475
2008,03,26,03,00,00,0.098
2008,03,26,04,00,00,0.053
2008,03,26,05,00,00,0.1435
2008,03,26,06,00,00,-0.268
2008,03,26,07,00,00,-0.058
2008,03,26,08,00,00,1.1095
2008,03,26,09,00,00,0.2475
2008,03,26,10,00,00,0.3165
2008,03,26,11,00,00,0.654
2008,03,26,12,00,00,-0.365
2008,03,26,13,00,00,0.416
2008,03,26,14,00,00,-0.231
2008,03,26,15,00,00,-0.0945
2008,03,26,16,00,00,0.4825
2008,03,26,17,00,00,-0.2255
2008,03,26,18,00,00,-0.025
2008,03,26,19,00,00,-0.1595
2008,03,26,20,00,00,0.161
2008,03,26,21,00,00,0.27
2008,03,26,22,00,00,-0.1145
2008,03,26,23,00,00,-0.4755
2008,03,27,00,00,00,-0.227
2008,03,27,01,00,00,0.244
2008,03,27,02,00,00,0.078
2008,03,27,03,00,00,0.1805
2008,03,27,04,00,00,-0.13
2008,03,27,05,00,00,0.033
2008,03,27,06,00,00,0.1395
2008,03,27,07,00,00,-0.053
2008,03,27,08,00,00,-0.0115
2008,03,27,09,00,00,-0.5455
2008,03,27,10,00,00,0.463
2008,03,27,11,00,00,0.247
2008,03,27,12,00,00,-0.0975
2008,03,27,13,00,00,-0.157
2008,03,27,14,00,00,-0.878
2008,03,27,15,00,00,-0.121
2008,03,27,16,00,00,-0.334
2008,03,27,17,00,00,-0.3415
2008,03,27,18,00,00,-1.302
2008,03,27,19,00,00,-0.613
2008,03,27,20,00,00,-0.1655
2008,03,27,21,00,00,-0.7895
2008,03,27,22,00,00,-0.1205
2008,03,27,23,00,00,0.647
2008,03,28,00,00,00,0.0225
2008,03,28,01,00,00,-0.539
2008,03,28,02,00,00,-0.0155
2008,03,28,03,00,00,0.1855
2008,03,28,04,00,00,-0.0005
2008,03,28,05,00,00,0.309
2008,03,28,06,00,00,0.3625
2008,03,28,07,00,00,-0.08
2008,03,28,08,00,00,0.688
2008,03,28,09,00,00,0.6945
2008,03,28,10,00,00,0.6935
2008,03,28,11,00,00,0.5995
2008,03,28,12,00,00,0.1285
2008,03,28,13,00,00,0.292
2008,03,28,14,00,00,0.2655
2008,03,28,15,00,00,0.503
2008,03,28,16,00,00,0.3035
2008,03,28,17,00,00,-0.273
2008,03,28,18,00,00,-0.02
2008,03,28,19,00,00,0
2008,03,28,20,00,00,-0.1295
2008,03,28,21,00,00,0.0585
2008,03,28,22,00,00,0.1525
2008,03,28,23,00,00,0.0575
2008,03,29,00,00,00,0.172
2008,03,29,01,00,00,-0.1325
2008,03,29,02,00,00,0.164
2008,03,29,03,00,00,0.1855
2008,03,29,04,00,00,0.392
2008,03,29,05,00,00,0.012
2008,03,29,06,00,00,0.2825
2008,03,29,07,00,00,0.7765
2008,03,29,08,00,00,1.745
2008,03,29,09,00,00,1.22
2008,03,29,10,00,00,1.6715
2008,03,29,11,00,00,1.545
2008,03,29,12,00,00,1.4255
2008,03,29,13,00,00,0.9655
2008,03,29,14,00,00,0.513
2008,03,29,15,00,00,1.0995
2008,03,29,16,00,00,0.5745
2008,03,29,17,00,00,1.1655
2008,03,29,18,00,00,0.343
2008,03,29,19,00,00,0.109
2008,03,29,20,00,00,-0.011
2008,03,29,21,00,00,-0.083
2008,03,29,22,00,00,0.0365
2008,03,29,23,00,00,0.4885
2008,03,30,00,00,00,-0.6785
2008,03,30,01,00,00,0.261
2008,03,30,02,00,00,0.0245
2008,03,30,03,00,00,0.005
2008,03,30,04,00,00,0.291
2008,03,30,05,00,00,0.4835
2008,03,30,06,00,00,0.84
2008,03,30,07,00,00,0.7665
2008,03,30,08,00,00,0.738
2008,03,30,09,00,00,0.9525
2008,03,30,10,00,00,1.468
2008,03,30,11,00,00,1.94
2008,03,30,12,00,00,1.8895
2008,03,30,13,00,00,1.141
2008,03,30,14,00,00,1.664
2008,03,30,15,00,00,1.3725
2008,03,30,16,00,00,1.6095
2008,03,30,17,00,00,0.51
2008,03,30,18,00,00,0.574
2008,03,30,19,00,00,-0.154
2008,03,30,20,00,00,-0.024
2008,03,30,21,00,00,0.1615
2008,03,30,22,00,00,0.2155
2008,03,30,23,00,00,-0.1745
2008,03,31,00,00,00,0.214
2008,03,31,01,00,00,0.3855
2008,03,31,02,00,00,-0.0915
2008,03,31,03,00,00,-0.097
2008,03,31,04,00,00,-0.3625
2008,03,31,05,00,00,-0.21
2008,03,31,06,00,00,0.119
2008,03,31,07,00,00,1.4055
2008,03,31,08,00,00,1.8865
2008,03,31,09,00,00,2.1245
2008,03,31,10,00,00,3.0245
2008,03,31,11,00,00,4.2915
2008,03,31,12,00,00,4.0735
2008,03,31,13,00,00,5.163
2008,03,31,14,00,00,3.825
2008,03,31,15,00,00,3.4375
2008,03,31,16,00,00,2.497
2008,03,31,17,00,00,1.6
2008,03,31,18,00,00,0.515
2008,03,31,19,00,00,-0.081
2008,03,31,20,00,00,-0.2495
2008,03,31,21,00,00,0.216
2008,03,31,22,00,00,-0.1325
2008,03,31,23,00,00,0.5265
2008,04,01,00,00,00,0.215
2008,04,01,01,00,00,0.245
2008,04,01,02,00,00,-0.4885
2008,04,01,03,00,00,0.2635
2008,04,01,04,00,00,0.2165
2008,04,01,05,00,00,-0.251
2008,04,01,06,00,00,0.8595
2008,04,01,07,00,00,1.5945
2008,04,01,08,00,00,3.1555
2008,04,01,09,00,00,2.562
2008,04,01,10,00,00,3.242
2008,04,01,11,00,00,3.677
2008,04,01,12,00,00,2.6895
2008,04,01,13,00,00,3.037
2008,04,01,14,00,00,2.997
2008,04,01,15,00,00,4.2045
2008,04,01,16,00,00,2.89
2008,04,01,17,00,00,1.681
2008,04,01,18,00,00,0.746
2008,04,01,19,00,00,0.054
2008,04,01,20,00,00,0
2008,04,01,21,00,00,0
2008,04,01,22,00,00,0
2008,04,01,23,00,00,0
2008,04,02,00,00,00,0
2008,04,02,01,00,00,0
2008,04,02,02,00,00,0
2008,04,02,03,00,00,0
2008,04,02,04,00,00,0
2008,04,02,05,00,00,0.081
2008,04,02,06,00,00,0.997
2008,04,02,07,00,00,2.536
2008,04,02,08,00,00,2.3995
2008,04,02,09,00,00,5.4945
2008,04,02,10,00,00,5.792
2008,04,02,11,00,00,5.7225
2008,04,02,12,00,00,5.131
2008,04,02,13,00,00,4.4055
2008,04,02,14,00,00,5.1585
2008,04,02,15,00,00,4.2105
2008,04,02,16,00,00,3.6615
2008,04,02,17,00,00,2.3185
2008,04,02,18,00,00,0.797
2008,04,02,19,00,00,0.0505
2008,04,02,20,00,00,0
2008,04,02,21,00,00,0
2008,04,02,22,00,00,0
2008,04,02,23,00,00,0
2008,04,03,00,00,00,0
2008,04,03,01,00,00,0
2008,04,03,02,00,00,0
2008,04,03,03,00,00,0
2008,04,03,04,00,00,0
2008,04,03,05,00,00,0.086
2008,04,03,06,00,00,0.8835
2008,04,03,07,00,00,2.459
2008,04,03,08,00,00,3.2375
2008,04,03,09,00,00,4.627
2008,04,03,10,00,00,5.2105
2008,04,03,11,00,00,5.897
2008,04,03,12,00,00,5.6185
2008,04,03,13,00,00,4.5085
2008,04,03,14,00,00,3.8085
2008,04,03,15,00,00,3.151
2008,04,03,16,00,00,2.8315
2008,04,03,17,00,00,1.7565
2008,04,03,18,00,00,0.9835
2008,04,03,19,00,00,0.0555
2008,04,03,20,00,00,0
2008,04,03,21,00,00,0
2008,04,03,22,00,00,0
2008,04,03,23,00,00,0
2008,04,04,00,00,00,0
2008,04,04,01,00,00,0
2008,04,04,02,00,00,0
2008,04,04,03,00,00,0
2008,04,04,04,00,00,0
2008,04,04,05,00,00,0.0925
