Year,Month,Day,Hour,Minute,Second,HYY_META.PAR
2004,07,07,21,00,00,35.72483
2004,07,07,22,00,00,3.993
2004,07,07,23,00,00,0.162
2004,07,08,00,00,00,-0.06133
2004,07,08,01,00,00,0.00633
2004,07,08,02,00,00,4.24217
2004,07,08,03,00,00,39.09317
2004,07,08,04,00,00,176.12367
2004,07,08,05,00,00,260.87767
2004,07,08,06,00,00,288.067
2004,07,08,07,00,00,426.24983
2004,07,08,08,00,00,676.68133
2004,07,08,09,00,00,907.82333
2004,07,08,10,00,00,1189.647
2004,07,08,11,00,00,1114.92817
2004,07,08,12,00,00,1255.9245
2004,07,08,13,00,00,885.54883
2004,07,08,14,00,00,1320.1345
2004,07,08,15,00,00,1232.02417
2004,07,08,16,00,00,807.67733
2004,07,08,17,00,00,347.63167
2004,07,08,18,00,00,165.207
2004,07,08,19,00,00,152.25733
2004,07,08,20,00,00,119.84717
2004,07,08,21,00,00,26.957
2004,07,08,22,00,00,3.0555
2004,07,08,23,00,00,0.074
2004,07,09,00,00,00,-0.159
2004,07,09,01,00,00,0.14583
2004,07,09,02,00,00,3.2655
2004,07,09,03,00,00,34.45567
2004,07,09,04,00,00,129.9905
2004,07,09,05,00,00,343.64083
2004,07,09,06,00,00,573.22433
2004,07,09,07,00,00,808.84233
2004,07,09,08,00,00,863.18733
2004,07,09,09,00,00,931.635
2004,07,09,10,00,00,688.32117
2004,07,09,11,00,00,921.97283
2004,07,09,12,00,00,1089.75267
2004,07,09,13,00,00,1261.66967
2004,07,09,14,00,00,856.2705
2004,07,09,15,00,00,640.113
2004,07,09,16,00,00,596.7185
2004,07,09,17,00,00,521.31967
2004,07,09,18,00,00,414.19083
2004,07,09,19,00,00,257.63133
2004,07,09,20,00,00,109.175
2004,07,09,21,00,00,25.065
2004,07,09,22,00,00,2.9605
2004,07,09,23,00,00,0.01017
2004,07,10,00,00,00,0.14017
2004,07,10,01,00,00,0.00483
2004,07,10,02,00,00,2.8165
2004,07,10,03,00,00,31.70183
2004,07,10,04,00,00,125.84783
2004,07,10,05,00,00,330.20967
2004,07,10,06,00,00,547.86083
2004,07,10,07,00,00,536.02867
2004,07,10,08,00,00,574.0335
2004,07,10,09,00,00,807.077
2004,07,10,10,00,00,570.33833
2004,07,10,11,00,00,763.8175
2004,07,10,12,00,00,370.2145
2004,07,10,13,00,00,271.32183
2004,07,10,14,00,00,255.422
2004,07,10,15,00,00,156.6305
2004,07,10,16,00,00,219.34917
2004,07,10,17,00,00,150.35917
2004,07,10,18,00,00,92.522
2004,07,10,19,00,00,53.2975
2004,07,10,20,00,00,20.1755
2004,07,10,21,00,00,6.41
2004,07,10,22,00,00,0.20767
2004,07,10,23,00,00,-0.131
2004,07,11,00,00,00,-0.32717
2004,07,11,01,00,00,-0.19067
2004,07,11,02,00,00,0.96233
2004,07,11,03,00,00,10.65867
2004,07,11,04,00,00,18.79453
2004,07,11,05,00,00,44.79733
2004,07,11,06,00,00,77.446
2004,07,11,07,00,00,171.79783
2004,07,11,08,00,00,NaN
2004,07,11,09,00,00,NaN
2004,07,11,10,00,00,995.88328
2004,07,11,11,00,00,893.20317
2004,07,11,12,00,00,598.389
2004,07,11,13,00,00,225.83583
2004,07,11,14,00,00,507.1915
2004,07,11,15,00,00,433.86017
2004,07,11,16,00,00,473.28967
2004,07,11,17,00,00,664.15983
2004,07,11,18,00,00,247.364
2004,07,11,19,00,00,133.758
2004,07,11,20,00,00,118.0605
2004,07,11,21,00,00,18.89667
2004,07,11,22,00,00,0.58867
2004,07,11,23,00,00,0.55467
2004,07,12,00,00,00,-0.30417
2004,07,12,01,00,00,0.10083
2004,07,12,02,00,00,1.42417
2004,07,12,03,00,00,14.98567
2004,07,12,04,00,00,54.95633
2004,07,12,05,00,00,257.083
2004,07,12,06,00,00,233.25033
2004,07,12,07,00,00,302.68217
2004,07,12,08,00,00,483.315
2004,07,12,09,00,00,609.80533
2004,07,12,10,00,00,1144.95783
2004,07,12,11,00,00,1138.821
2004,07,12,12,00,00,1459.87783
2004,07,12,13,00,00,962.528
2004,07,12,14,00,00,869.73683
2004,07,12,15,00,00,597.668
2004,07,12,16,00,00,418.663
2004,07,12,17,00,00,369.67367
2004,07,12,18,00,00,314.00567
2004,07,12,19,00,00,242.06383
2004,07,12,20,00,00,44.92033
2004,07,12,21,00,00,9.6275
2004,07,12,22,00,00,1.016
2004,07,12,23,00,00,0.20283
2004,07,13,00,00,00,0.0085
2004,07,13,01,00,00,0.55
2004,07,13,02,00,00,1.39733
2004,07,13,03,00,00,25.265
2004,07,13,04,00,00,113.48117
2004,07,13,05,00,00,144.77233
2004,07,13,06,00,00,253.126
2004,07,13,07,00,00,315.30417
2004,07,13,08,00,00,317.74483
2004,07,13,09,00,00,221.02017
2004,07,13,10,00,00,442.4735
2004,07,13,11,00,00,623.00583
2004,07,13,12,00,00,1119.004
2004,07,13,13,00,00,912.32966
2004,07,13,14,00,00,831.57567
2004,07,13,15,00,00,798.487
2004,07,13,16,00,00,631.176
2004,07,13,17,00,00,473.69767
2004,07,13,18,00,00,402.36617
2004,07,13,19,00,00,310.55817
2004,07,13,20,00,00,39.776
2004,07,13,21,00,00,16.04283
2004,07,13,22,00,00,1.025
2004,07,13,23,00,00,-0.63433
2004,07,14,00,00,00,-0.142
2004,07,14,01,00,00,0.12983
2004,07,14,02,00,00,1.68967
2004,07,14,03,00,00,16.37183
2004,07,14,04,00,00,74.92317
2004,07,14,05,00,00,149.205
2004,07,14,06,00,00,201.177
2004,07,14,07,00,00,221.21317
2004,07,14,08,00,00,370.11617
2004,07,14,09,00,00,465.07378
2004,07,14,10,00,00,675.5495
2004,07,14,11,00,00,1017.6985
2004,07,14,12,00,00,1004.23833
2004,07,14,13,00,00,555.36267
2004,07,14,14,00,00,1040.85433
2004,07,14,15,00,00,864.28733
2004,07,14,16,00,00,896.4275
2004,07,14,17,00,00,354.28383
2004,07,14,18,00,00,285.49433
2004,07,14,19,00,00,115.8435
2004,07,14,20,00,00,43.15633
2004,07,14,21,00,00,9.31967
2004,07,14,22,00,00,0.84167
2004,07,14,23,00,00,-0.0735
2004,07,15,00,00,00,0.144
2004,07,15,01,00,00,-0.26217
2004,07,15,02,00,00,0.923
2004,07,15,03,00,00,17.73983
2004,07,15,04,00,00,57.10067
2004,07,15,05,00,00,114.974
2004,07,15,06,00,00,129.89183
2004,07,15,07,00,00,145.45317
2004,07,15,08,00,00,372.80817
2004,07,15,09,00,00,538.25617
2004,07,15,10,00,00,454.2435
2004,07,15,11,00,00,707.366
2004,07,15,12,00,00,456.31217
2004,07,15,13,00,00,318.292
2004,07,15,14,00,00,823.92567
2004,07,15,15,00,00,1090.67617
2004,07,15,16,00,00,851.38717
2004,07,15,17,00,00,628.43917
2004,07,15,18,00,00,348.2285
2004,07,15,19,00,00,346.9735
2004,07,15,20,00,00,124.12817
2004,07,15,21,00,00,23.74067
2004,07,15,22,00,00,1.43133
2004,07,15,23,00,00,-0.09283
2004,07,16,00,00,00,-0.07433
2004,07,16,01,00,00,-0.07433
2004,07,16,02,00,00,1.41783
2004,07,16,03,00,00,22.84533
2004,07,16,04,00,00,78.447
2004,07,16,05,00,00,264.40767
2004,07,16,06,00,00,497.52717
2004,07,16,07,00,00,758.8555
2004,07,16,08,00,00,1047.37467
2004,07,16,09,00,00,820.154
2004,07,16,10,00,00,1274.22367
2004,07,16,11,00,00,1322.53567
2004,07,16,12,00,00,1450.08083
2004,07,16,13,00,00,1134.33667
2004,07,16,14,00,00,1076.4305
2004,07,16,15,00,00,708.17067
2004,07,16,16,00,00,791.60717
2004,07,16,17,00,00,731.02167
2004,07,16,18,00,00,425.4825
2004,07,16,19,00,00,147.542
2004,07,16,20,00,00,56.88383
2004,07,16,21,00,00,14.47067
2004,07,16,22,00,00,0.84133
2004,07,16,23,00,00,0.1625
2004,07,17,00,00,00,-0.17967
2004,07,17,01,00,00,-0.0105
2004,07,17,02,00,00,1.0405
2004,07,17,03,00,00,10.50367
2004,07,17,04,00,00,67.732
2004,07,17,05,00,00,262.7455
2004,07,17,06,00,00,416.2285
2004,07,17,07,00,00,662.30217
2004,07,17,08,00,00,977.60633
2004,07,17,09,00,00,875.14983
2004,07,17,10,00,00,994.321
2004,07,17,11,00,00,1313.49133
2004,07,17,12,00,00,844.50083
2004,07,17,13,00,00,722.24383
2004,07,17,14,00,00,129.67433
2004,07,17,15,00,00,953.874
2004,07,17,16,00,00,707.258
2004,07,17,17,00,00,589.30683
2004,07,17,18,00,00,403.68383
2004,07,17,19,00,00,278.1045
2004,07,17,20,00,00,103.94133
2004,07,17,21,00,00,18.50417
2004,07,17,22,00,00,1.14283
2004,07,17,23,00,00,-0.07817
2004,07,18,00,00,00,-0.162
2004,07,18,01,00,00,-0.162
2004,07,18,02,00,00,1.26333
2004,07,18,03,00,00,20.1125
2004,07,18,04,00,00,92.32817
2004,07,18,05,00,00,281.37683
2004,07,18,06,00,00,500.90533
2004,07,18,07,00,00,752.845
2004,07,18,08,00,00,967.59317
2004,07,18,09,00,00,1205.4975
2004,07,18,10,00,00,1273.44033
2004,07,18,11,00,00,1421.49983
2004,07,18,12,00,00,1465.7115
2004,07,18,13,00,00,1420.24567
2004,07,18,14,00,00,1033.94367
2004,07,18,15,00,00,1197.36033
2004,07,18,16,00,00,963.42333
2004,07,18,17,00,00,699.6495
2004,07,18,18,00,00,216.65433
2004,07,18,19,00,00,128.30033
2004,07,18,20,00,00,57.67867
2004,07,18,21,00,00,9.63583
2004,07,18,22,00,00,0.51683
2004,07,18,23,00,00,0.042
2004,07,19,00,00,00,0.152
2004,07,19,01,00,00,-0.052
2004,07,19,02,00,00,0.25333
2004,07,19,03,00,00,13.714
2004,07,19,04,00,00,54.26317
2004,07,19,05,00,00,163.9765
2004,07,19,06,00,00,318.47783
2004,07,19,07,00,00,594.62767
2004,07,19,08,00,00,1058.16667
2004,07,19,09,00,00,1014.43
2004,07,19,10,00,00,956.01333
2004,07,19,11,00,00,618.46317
2004,07,19,12,00,00,1022.70317
2004,07,19,13,00,00,1198.1905
2004,07,19,14,00,00,993.68017
2004,07,19,15,00,00,847.85867
2004,07,19,16,00,00,857.4535
2004,07,19,17,00,00,544.11033
2004,07,19,18,00,00,308.7135
2004,07,19,19,00,00,93.15117
2004,07,19,20,00,00,44.73517
2004,07,19,21,00,00,6.0175
2004,07,19,22,00,00,0.49117
2004,07,19,23,00,00,-0.154
2004,07,20,00,00,00,0.042
2004,07,20,01,00,00,0.178
2004,07,20,02,00,00,0.21183
2004,07,20,03,00,00,2.719
2004,07,20,04,00,00,13.80483
2004,07,20,05,00,00,25.97683
2004,07,20,06,00,00,23.29817
2004,07,20,07,00,00,65.306
2004,07,20,08,00,00,130.36883
2004,07,20,09,00,00,358.682
2004,07,20,10,00,00,624.35717
2004,07,20,11,00,00,866.90917
2004,07,20,12,00,00,1017.988
2004,07,20,13,00,00,970.52117
2004,07,20,14,00,00,1038.26183
2004,07,20,15,00,00,617.169
2004,07,20,16,00,00,548.10567
2004,07,20,17,00,00,471.88817
2004,07,20,18,00,00,219.09733
2004,07,20,19,00,00,179.29383
2004,07,20,20,00,00,68.62883
2004,07,20,21,00,00,15.059
2004,07,20,22,00,00,0.61833
2004,07,20,23,00,00,-0.298
2004,07,21,00,00,00,-0.275
2004,07,21,01,00,00,-0.207
2004,07,21,02,00,00,0.946
2004,07,21,03,00,00,17.832
2004,07,21,04,00,00,88.896
2004,07,21,05,00,00,295.30767
2004,07,21,06,00,00,526.91083
2004,07,21,07,00,00,654.155
2004,07,21,08,00,00,884.02883
2004,07,21,09,00,00,1084.67633
2004,07,21,10,00,00,1310.71917
2004,07,21,11,00,00,1569.7175
2004,07,21,12,00,00,1438.03067
2004,07,21,13,00,00,1365.7795
2004,07,21,14,00,00,1118.174
2004,07,21,15,00,00,967.43417
2004,07,21,16,00,00,672.939
2004,07,21,17,00,00,540.6755
2004,07,21,18,00,00,346.944
2004,07,21,19,00,00,176.03133
2004,07,21,20,00,00,67.23133
2004,07,21,21,00,00,14.00133
2004,07,21,22,00,00,0.57133
2004,07,21,23,00,00,-0.072
2004,07,22,00,00,00,-0.172
2004,07,22,01,00,00,-0.00283
2004,07,22,02,00,00,0.47083
2004,07,22,03,00,00,10.133
2004,07,22,04,00,00,72.58583
2004,07,22,05,00,00,287.81417
2004,07,22,06,00,00,519.45233
2004,07,22,07,00,00,764.34767
2004,07,22,08,00,00,992.39283
2004,07,22,09,00,00,1182.9375
2004,07,22,10,00,00,1332.1535
2004,07,22,11,00,00,1424.27133
2004,07,22,12,00,00,1448.48117
2004,07,22,13,00,00,1399.69167
2004,07,22,14,00,00,1305.3005
2004,07,22,15,00,00,1144.21767
2004,07,22,16,00,00,952.92667
2004,07,22,17,00,00,736.27433
2004,07,22,18,00,00,462.79733
2004,07,22,19,00,00,302.19
2004,07,22,20,00,00,106.2875
2004,07,22,21,00,00,13.04883
2004,07,22,22,00,00,0.36933
2004,07,22,23,00,00,-0.10433
2004,07,23,00,00,00,0.026
2004,07,23,01,00,00,-0.178
2004,07,23,02,00,00,0.46767
2004,07,23,03,00,00,13.51683
2004,07,23,04,00,00,72.74967
2004,07,23,05,00,00,276.586
2004,07,23,06,00,00,501.64917
2004,07,23,07,00,00,699.587
2004,07,23,08,00,00,967.53983
2004,07,23,09,00,00,1045.42017
2004,07,23,10,00,00,1132.65767
2004,07,23,11,00,00,1013.0405
2004,07,23,12,00,00,655.37483
2004,07,23,13,00,00,902.34
2004,07,23,14,00,00,809.71133
2004,07,23,15,00,00,771.602
2004,07,23,16,00,00,652.49317
2004,07,23,17,00,00,495.34283
2004,07,23,18,00,00,216.54083
2004,07,23,19,00,00,150.52767
2004,07,23,20,00,00,48.03217
2004,07,23,21,00,00,6.465
2004,07,23,22,00,00,0.12783
2004,07,23,23,00,00,-0.042
2004,07,24,00,00,00,-0.076
2004,07,24,01,00,00,-0.11
2004,07,24,02,00,00,0.298
2004,07,24,03,00,00,3.7895
2004,07,24,04,00,00,21.65917
2004,07,24,05,00,00,58.10717
2004,07,24,06,00,00,260.62417
2004,07,24,07,00,00,352.609
2004,07,24,08,00,00,294.39383
2004,07,24,09,00,00,328.061
2004,07,24,10,00,00,546.37817
2004,07,24,11,00,00,656.605
2004,07,24,12,00,00,885.97417
2004,07,24,13,00,00,1087.67817
2004,07,24,14,00,00,1035.73467
2004,07,24,15,00,00,881.1595
2004,07,24,16,00,00,651.79017
2004,07,24,17,00,00,551.023
2004,07,24,18,00,00,239.8395
2004,07,24,19,00,00,105.50683
2004,07,24,20,00,00,28.60967
2004,07,24,21,00,00,5.58783
2004,07,24,22,00,00,0.29767
2004,07,24,23,00,00,-0.11
2004,07,25,00,00,00,-0.328
2004,07,25,01,00,00,0.216
2004,07,25,02,00,00,0.182
2004,07,25,03,00,00,4.4885
2004,07,25,04,00,00,25.3075
2004,07,25,05,00,00,192.15683
2004,07,25,06,00,00,270.30917
2004,07,25,07,00,00,342.22317
2004,07,25,08,00,00,256.06883
2004,07,25,09,00,00,202.5985
2004,07,25,10,00,00,167.54033
2004,07,25,11,00,00,457.70517
2004,07,25,12,00,00,706.0635
2004,07,25,13,00,00,507.34267
2004,07,25,14,00,00,1117.06767
2004,07,25,15,00,00,696.12917
2004,07,25,16,00,00,480.1505
2004,07,25,17,00,00,342.0535
2004,07,25,18,00,00,236.50433
2004,07,25,19,00,00,113.83433
2004,07,25,20,00,00,51.88917
2004,07,25,21,00,00,7.0655
2004,07,25,22,00,00,0.148
2004,07,25,23,00,00,-0.022
2004,07,26,00,00,00,-0.37883
2004,07,26,01,00,00,0.02717
2004,07,26,02,00,00,0.298
2004,07,26,03,00,00,9.82867
2004,07,26,04,00,00,67.33183
2004,07,26,05,00,00,267.00367
2004,07,26,06,00,00,479.25433
2004,07,26,07,00,00,687.06333
2004,07,26,08,00,00,765.8265
2004,07,26,09,00,00,1023.51167
2004,07,26,10,00,00,1073.21683
2004,07,26,11,00,00,1367.95048
2004,07,26,12,00,00,1276.34667
2004,07,26,13,00,00,1120.51483
2004,07,26,14,00,00,1128.75433
2004,07,26,15,00,00,738.80383
2004,07,26,16,00,00,658.07417
2004,07,26,17,00,00,427.75133
2004,07,26,18,00,00,181.0855
2004,07,26,19,00,00,105.78083
2004,07,26,20,00,00,25.96717
2004,07,26,21,00,00,5.96167
2004,07,26,22,00,00,0.23017
2004,07,26,23,00,00,-0.0405
2004,07,27,00,00,00,-0.048
2004,07,27,01,00,00,-0.15
2004,07,27,02,00,00,0.18983
2004,07,27,03,00,00,4.258
2004,07,27,04,00,00,57.86267
2004,07,27,05,00,00,225.39183
2004,07,27,06,00,00,458.428
2004,07,27,07,00,00,624.22967
2004,07,27,08,00,00,869.16667
2004,07,27,09,00,00,755.61467
2004,07,27,10,00,00,929.18017
2004,07,27,11,00,00,1130.243
2004,07,27,12,00,00,1106.4075
2004,07,27,13,00,00,840.9905
2004,07,27,14,00,00,705.16333
2004,07,27,15,00,00,456.97033
2004,07,27,16,00,00,459.31067
2004,07,27,17,00,00,381.02183
2004,07,27,18,00,00,188.6375
2004,07,27,19,00,00,83.93517
2004,07,27,20,00,00,25.4135
2004,07,27,21,00,00,3.61417
2004,07,27,22,00,00,0.19
2004,07,27,23,00,00,-0.15
2004,07,28,00,00,00,-0.174
2004,07,28,01,00,00,-0.24233
2004,07,28,02,00,00,-0.1755
2004,07,28,03,00,00,0.77383
2004,07,28,04,00,00,11.21583
2004,07,28,05,00,00,33.2545
2004,07,28,06,00,00,39.426
2004,07,28,07,00,00,77.33317
2004,07,28,08,00,00,104.0845
2004,07,28,09,00,00,116.90167
2004,07,28,10,00,00,101.33967
2004,07,28,11,00,00,109.57767
2004,07,28,12,00,00,219.74
2004,07,28,13,00,00,403.27467
2004,07,28,14,00,00,396.90067
2004,07,28,15,00,00,358.891
2004,07,28,16,00,00,143.07733
2004,07,28,17,00,00,187.42667
2004,07,28,18,00,00,135.27817
2004,07,28,19,00,00,52.51333
2004,07,28,20,00,00,24.60817
2004,07,28,21,00,00,0.56983
2004,07,28,22,00,00,0.13033
2004,07,28,23,00,00,0.43567
2004,07,29,00,00,00,-0.02067
2004,07,29,01,00,00,-0.05417
2004,07,29,02,00,00,0.11517
2004,07,29,03,00,00,1.03117
2004,07,29,04,00,00,8.59333
2004,07,29,05,00,00,28.4615
2004,07,29,06,00,00,48.297
2004,07,29,07,00,00,60.26617
2004,07,29,08,00,00,64.47017
2004,07,29,09,00,00,110.075
2004,07,29,10,00,00,146.4225
2004,07,29,11,00,00,126.4175
2004,07,29,12,00,00,108.0065
2004,07,29,13,00,00,102.6495
2004,07,29,14,00,00,127.80767
2004,07,29,15,00,00,214.54083
2004,07,29,16,00,00,140.65833
2004,07,29,17,00,00,68.132
2004,07,29,18,00,00,67.52217
2004,07,29,19,00,00,29.44483
2004,07,29,20,00,00,10.89867
2004,07,29,21,00,00,0.6575
2004,07,29,22,00,00,0.18383
2004,07,29,23,00,00,-0.12217
2004,07,30,00,00,00,0.11883
2004,07,30,01,00,00,0.085
2004,07,30,02,00,00,-0.01683
2004,07,30,03,00,00,0.89867
2004,07,30,04,00,00,12.937
2004,07,30,05,00,00,44.198
2004,07,30,06,00,00,190.302
2004,07,30,07,00,00,201.38933
2004,07,30,08,00,00,223.22517
2004,07,30,09,00,00,247.97783
2004,07,30,10,00,00,298.3635
2004,07,30,11,00,00,267.88117
2004,07,30,12,00,00,322.87733
2004,07,30,13,00,00,630.10667
2004,07,30,14,00,00,658.6565
2004,07,30,15,00,00,227.26033
2004,07,30,16,00,00,140.69667
2004,07,30,17,00,00,180.46933
2004,07,30,18,00,00,125.81133
2004,07,30,19,00,00,82.88533
2004,07,30,20,00,00,50.70783
2004,07,30,21,00,00,4.3225
2004,07,30,22,00,00,-0.21917
2004,07,30,23,00,00,0.05167
2004,07,31,00,00,00,-0.0865
2004,07,31,01,00,00,-0.3575
2004,07,31,02,00,00,0.0495
2004,07,31,03,00,00,3.27017
2004,07,31,04,00,00,28.86817
2004,07,31,05,00,00,125.09667
2004,07,31,06,00,00,218.205
2004,07,31,07,00,00,315.48467
2004,07,31,08,00,00,271.81217
2004,07,31,09,00,00,373.601
2004,07,31,10,00,00,448.73817
2004,07,31,11,00,00,301.41317
2004,07,31,12,00,00,588.70733
2004,07,31,13,00,00,407.305
2004,07,31,14,00,00,624.14083
2004,07,31,15,00,00,795.87983
2004,07,31,16,00,00,404.42283
2004,07,31,17,00,00,506.24517
2004,07,31,18,00,00,383.77383
2004,07,31,19,00,00,209.5925
2004,07,31,20,00,00,27.0375
2004,07,31,21,00,00,1.948
2004,07,31,22,00,00,0.21917
2004,07,31,23,00,00,0.117
2004,08,01,00,00,00,-0.16783
2004,08,01,01,00,00,0.68067
2004,08,01,02,00,00,-0.09983
2004,08,01,03,00,00,0.61233
2004,08,01,04,00,00,9.157
2004,08,01,05,00,00,57.40733
2004,08,01,06,00,00,113.049
2004,08,01,07,00,00,78.565
2004,08,01,08,00,00,182.89833
2004,08,01,09,00,00,242.6765
2004,08,01,10,00,00,193.9855
2004,08,01,11,00,00,206.02283
2004,08,01,12,00,00,601.00867
2004,08,01,13,00,00,667.73767
2004,08,01,14,00,00,635.6275
2004,08,01,15,00,00,208.93917
2004,08,01,16,00,00,264.20733
2004,08,01,17,00,00,209.6515
2004,08,01,18,00,00,307.81233
2004,08,01,19,00,00,173.26933
2004,08,01,20,00,00,47.33617
2004,08,01,21,00,00,3.39317
2004,08,01,22,00,00,-0.30317
2004,08,01,23,00,00,-0.134
2004,08,02,00,00,00,0.24567
2004,08,02,01,00,00,0.10983
2004,08,02,02,00,00,0.178
2004,08,02,03,00,00,1.2285
2004,08,02,04,00,00,16.4175
2004,08,02,05,00,00,67.82117
2004,08,02,06,00,00,224.64417
2004,08,02,07,00,00,252.04183
2004,08,02,08,00,00,633.97533
2004,08,02,09,00,00,629.906
2004,08,02,10,00,00,871.42867
2004,08,02,11,00,00,762.78917
2004,08,02,12,00,00,793.61133
2004,08,02,13,00,00,1062.93867
2004,08,02,14,00,00,952.53567
2004,08,02,15,00,00,828.129
2004,08,02,16,00,00,764.281
2004,08,02,17,00,00,514.34933
2004,08,02,18,00,00,300.3255
2004,08,02,19,00,00,151.84533
2004,08,02,20,00,00,43.7135
2004,08,02,21,00,00,2.652
2004,08,02,22,00,00,-0.26317
2004,08,02,23,00,00,-0.23017
2004,08,03,00,00,00,-0.24283
2004,08,03,01,00,00,-0.07283
2004,08,03,02,00,00,0.402
2004,08,03,03,00,00,1.2155
2004,08,03,04,00,00,14.0325
2004,08,03,05,00,00,42.98917
2004,08,03,06,00,00,58.214
2004,08,03,07,00,00,110.26233
2004,08,03,08,00,00,124.63817
2004,08,03,09,00,00,193.40333
2004,08,03,10,00,00,240.84033
2004,08,03,11,00,00,237.04283
2004,08,03,12,00,00,351.278
2004,08,03,13,00,00,387.93217
2004,08,03,14,00,00,309.40133
2004,08,03,15,00,00,412.14183
2004,08,03,16,00,00,453.98517
2004,08,03,17,00,00,537.09217
2004,08,03,18,00,00,355.7875
2004,08,03,19,00,00,157.4275
2004,08,03,20,00,00,33.05383
2004,08,03,21,00,00,2.29983
2004,08,03,22,00,00,0.12983
2004,08,03,23,00,00,-0.14133
2004,08,04,00,00,00,0.22717
2004,08,04,01,00,00,-0.28167
2004,08,04,02,00,00,-0.07817
2004,08,04,03,00,00,1.58433
2004,08,04,04,00,00,28.26933
2004,08,04,05,00,00,163.224
2004,08,04,06,00,00,357.7875
2004,08,04,07,00,00,554.48717
2004,08,04,08,00,00,698.257
2004,08,04,09,00,00,835.99117
2004,08,04,10,00,00,987.08517
2004,08,04,11,00,00,1107.4925
2004,08,04,12,00,00,1387.5385
2004,08,04,13,00,00,1375.60233
2004,08,04,14,00,00,1213.45517
2004,08,04,15,00,00,996.27417
2004,08,04,16,00,00,802.795
2004,08,04,17,00,00,458.39233
2004,08,04,18,00,00,281.93533
2004,08,04,19,00,00,135.114
2004,08,04,20,00,00,37.425
2004,08,04,21,00,00,2.363
2004,08,04,22,00,00,-0.04517
2004,08,04,23,00,00,0.09017
2004,08,05,00,00,00,0.04033
2004,08,05,01,00,00,0.074
2004,08,05,02,00,00,-0.26433
2004,08,05,03,00,00,1.90617
2004,08,05,04,00,00,33.44017
2004,08,05,05,00,00,160.59633
2004,08,05,06,00,00,356.17867
2004,08,05,07,00,00,598.04567
2004,08,05,08,00,00,828.68867
2004,08,05,09,00,00,1039.05583
2004,08,05,10,00,00,1112.90667
2004,08,05,11,00,00,1185.47067
2004,08,05,12,00,00,1178.52
2004,08,05,13,00,00,1119.99433
2004,08,05,14,00,00,1042.95533
2004,08,05,15,00,00,924.0385
2004,08,05,16,00,00,653.92583
2004,08,05,17,00,00,550.16667
2004,08,05,18,00,00,306.16367
2004,08,05,19,00,00,119.126
2004,08,05,20,00,00,32.05017
2004,08,05,21,00,00,1.63483
2004,08,05,22,00,00,-0.0275
2004,08,05,23,00,00,-0.2305
2004,08,06,00,00,00,-0.124
2004,08,06,01,00,00,-0.158
2004,08,06,02,00,00,-0.192
2004,08,06,03,00,00,1.67233
2004,08,06,04,00,00,29.78017
2004,08,06,05,00,00,149.30767
2004,08,06,06,00,00,370.42417
2004,08,06,07,00,00,594.491
2004,08,06,08,00,00,828.7305
2004,08,06,09,00,00,1031.87567
2004,08,06,10,00,00,1090.23183
2004,08,06,11,00,00,1017.22733
2004,08,06,12,00,00,1087.31633
2004,08,06,13,00,00,1287.748
2004,08,06,14,00,00,1187.20983
2004,08,06,15,00,00,1027.36567
2004,08,06,16,00,00,799.29767
2004,08,06,17,00,00,545.76467
2004,08,06,18,00,00,299.6575
2004,08,06,19,00,00,111.12683
2004,08,06,20,00,00,24.93117
2004,08,06,21,00,00,1.43483
2004,08,06,22,00,00,0.046
2004,08,06,23,00,00,0.114
2004,08,07,00,00,00,0.084
2004,08,07,01,00,00,-0.018
2004,08,07,02,00,00,-0.12
2004,08,07,03,00,00,1.27083
2004,08,07,04,00,00,32.56733
2004,08,07,05,00,00,120.73033
2004,08,07,06,00,00,244.15767
2004,08,07,07,00,00,327.97967
2004,08,07,08,00,00,522.75067
2004,08,07,09,00,00,1072.54583
2004,08,07,10,00,00,1244.76783
2004,08,07,11,00,00,1174.88233
2004,08,07,12,00,00,1103.67367
2004,08,07,13,00,00,1113.27033
2004,08,07,14,00,00,1040.67183
2004,08,07,15,00,00,990.48583
2004,08,07,16,00,00,752.3465
2004,08,07,17,00,00,527.66733
2004,08,07,18,00,00,304.4805
2004,08,07,19,00,00,121.81517
2004,08,07,20,00,00,33.95783
2004,08,07,21,00,00,1.1685
2004,08,07,22,00,00,-0.154
2004,08,07,23,00,00,-0.018
2004,08,08,00,00,00,-0.15433
2004,08,08,01,00,00,0.04867
2004,08,08,02,00,00,-0.019
2004,08,08,03,00,00,0.829
2004,08,08,04,00,00,24.42767
2004,08,08,05,00,00,121.20567
2004,08,08,06,00,00,306.88933
2004,08,08,07,00,00,569.2415
2004,08,08,08,00,00,777.2055
2004,08,08,09,00,00,823.728
2004,08,08,10,00,00,1013.82167
2004,08,08,11,00,00,1214.4945
2004,08,08,12,00,00,1297.43617
2004,08,08,13,00,00,1250.23483
2004,08,08,14,00,00,930.473
2004,08,08,15,00,00,894.76833
2004,08,08,16,00,00,838.51367
2004,08,08,17,00,00,563.61417
2004,08,08,18,00,00,328.65817
2004,08,08,19,00,00,146.636
2004,08,08,20,00,00,28.02217
2004,08,08,21,00,00,0.96467
2004,08,08,22,00,00,0.15017
2004,08,08,23,00,00,-0.28967
2004,08,09,00,00,00,-0.03283
2004,08,09,01,00,00,-0.03283
2004,08,09,02,00,00,-0.202
2004,08,09,03,00,00,1.01867
2004,08,09,04,00,00,23.46733
