Year,Month,Day,Hour,Minute,Second,HYY_META.T336
2008,09,07,07,00,00,10.55067
2008,09,07,08,00,00,11.2635
2008,09,07,09,00,00,12.09033
2008,09,07,10,00,00,12.831
2008,09,07,11,00,00,13.22417
2008,09,07,12,00,00,13.90033
2008,09,07,13,00,00,14.39967
2008,09,07,14,00,00,14.16033
2008,09,07,15,00,00,14.33967
2008,09,07,16,00,00,14.40233
2008,09,07,17,00,00,13.963
2008,09,07,18,00,00,13.2915
2008,09,07,19,00,00,11.77467
2008,09,07,20,00,00,10.70783
2008,09,07,21,00,00,10.18867
2008,09,07,22,00,00,9.1805
2008,09,07,23,00,00,8.22283
2008,09,08,00,00,00,8.21417
2008,09,08,01,00,00,7.953
2008,09,08,02,00,00,7.51133
2008,09,08,03,00,00,7.15733
2008,09,08,04,00,00,6.90167
2008,09,08,05,00,00,6.4305
2008,09,08,06,00,00,5.72417
2008,09,08,07,00,00,5.73633
2008,09,08,08,00,00,6.99667
2008,09,08,09,00,00,8.286
2008,09,08,10,00,00,9.98033
2008,09,08,11,00,00,11.228
2008,09,08,12,00,00,12.04817
2008,09,08,13,00,00,12.5765
2008,09,08,14,00,00,13.05567
2008,09,08,15,00,00,13.30433
2008,09,08,16,00,00,12.92017
2008,09,08,17,00,00,12.40367
2008,09,08,18,00,00,11.63617
2008,09,08,19,00,00,10.788
2008,09,08,20,00,00,10.45517
2008,09,08,21,00,00,9.777
2008,09,08,22,00,00,9.19417
2008,09,08,23,00,00,8.664
2008,09,09,00,00,00,8.74083
2008,09,09,01,00,00,8.55067
2008,09,09,02,00,00,8.4555
2008,09,09,03,00,00,8.31767
2008,09,09,04,00,00,8.00717
2008,09,09,05,00,00,7.87833
2008,09,09,06,00,00,7.53617
2008,09,09,07,00,00,7.89117
2008,09,09,08,00,00,9.11817
2008,09,09,09,00,00,10.30783
2008,09,09,10,00,00,11.10467
2008,09,09,11,00,00,11.46683
2008,09,09,12,00,00,11.726
2008,09,09,13,00,00,12.03133
2008,09,09,14,00,00,12.24633
2008,09,09,15,00,00,12.07633
2008,09,09,16,00,00,11.68467
2008,09,09,17,00,00,10.8875
2008,09,09,18,00,00,9.98483
2008,09,09,19,00,00,9.11083
2008,09,09,20,00,00,8.03417
2008,09,09,21,00,00,7.209
2008,09,09,22,00,00,6.37417
2008,09,09,23,00,00,5.63733
2008,09,10,00,00,00,5.13133
2008,09,10,01,00,00,4.9805
2008,09,10,02,00,00,4.86383
2008,09,10,03,00,00,4.67783
2008,09,10,04,00,00,4.49017
2008,09,10,05,00,00,4.41717
2008,09,10,06,00,00,4.6305
2008,09,10,07,00,00,5.4735
2008,09,10,08,00,00,6.81683
2008,09,10,09,00,00,8.21533
2008,09,10,10,00,00,9.06567
2008,09,10,11,00,00,9.97633
2008,09,10,12,00,00,10.14267
2008,09,10,13,00,00,10.62817
2008,09,10,14,00,00,10.52267
2008,09,10,15,00,00,10.7205
2008,09,10,16,00,00,10.0135
2008,09,10,17,00,00,9.6435
2008,09,10,18,00,00,9.06983
2008,09,10,19,00,00,7.98717
2008,09,10,20,00,00,6.92383
2008,09,10,21,00,00,6.05433
2008,09,10,22,00,00,5.45683
2008,09,10,23,00,00,4.75233
2008,09,11,00,00,00,3.98817
2008,09,11,01,00,00,3.49517
2008,09,11,02,00,00,3.31967
2008,09,11,03,00,00,3.166
2008,09,11,04,00,00,2.98117
2008,09,11,05,00,00,3.10667
2008,09,11,06,00,00,3.22917
2008,09,11,07,00,00,3.8615
2008,09,11,08,00,00,5.159
2008,09,11,09,00,00,5.99467
2008,09,11,10,00,00,6.26467
2008,09,11,11,00,00,6.83733
2008,09,11,12,00,00,7.064
2008,09,11,13,00,00,7.037
2008,09,11,14,00,00,7.045
2008,09,11,15,00,00,7.07133
2008,09,11,16,00,00,7.13767
2008,09,11,17,00,00,7.1635
2008,09,11,18,00,00,6.64267
2008,09,11,19,00,00,6.01083
2008,09,11,20,00,00,5.45417
2008,09,11,21,00,00,4.8775
2008,09,11,22,00,00,4.6225
2008,09,11,23,00,00,4.65817
2008,09,12,00,00,00,4.1175
2008,09,12,01,00,00,3.576
2008,09,12,02,00,00,3.1045
2008,09,12,03,00,00,2.58433
2008,09,12,04,00,00,2.22217
2008,09,12,05,00,00,1.80683
2008,09,12,06,00,00,1.87533
2008,09,12,07,00,00,2.69767
2008,09,12,08,00,00,4.228
2008,09,12,09,00,00,5.5515
2008,09,12,10,00,00,5.042
2008,09,12,11,00,00,5.97383
2008,09,12,12,00,00,6.16367
2008,09,12,13,00,00,6.66783
2008,09,12,14,00,00,6.8045
2008,09,12,15,00,00,6.65217
2008,09,12,16,00,00,6.55133
2008,09,12,17,00,00,6.417
2008,09,12,18,00,00,6.17783
2008,09,12,19,00,00,5.872
2008,09,12,20,00,00,5.64667
2008,09,12,21,00,00,5.47317
2008,09,12,22,00,00,5.43533
2008,09,12,23,00,00,5.327
2008,09,13,00,00,00,5.03167
2008,09,13,01,00,00,4.81467
2008,09,13,02,00,00,4.93367
2008,09,13,03,00,00,4.8045
2008,09,13,04,00,00,4.70233
2008,09,13,05,00,00,4.627
2008,09,13,06,00,00,4.68633
2008,09,13,07,00,00,4.8565
2008,09,13,08,00,00,5.24067
2008,09,13,09,00,00,5.87067
2008,09,13,10,00,00,6.39483
2008,09,13,11,00,00,6.83133
2008,09,13,12,00,00,7.166
2008,09,13,13,00,00,7.40117
2008,09,13,14,00,00,7.47967
2008,09,13,15,00,00,7.72767
2008,09,13,16,00,00,7.5395
2008,09,13,17,00,00,7.10583
2008,09,13,18,00,00,6.58633
2008,09,13,19,00,00,6.1645
2008,09,13,20,00,00,5.871
2008,09,13,21,00,00,5.65417
2008,09,13,22,00,00,5.5815
2008,09,13,23,00,00,5.48867
2008,09,14,00,00,00,5.36467
2008,09,14,01,00,00,5.27367
2008,09,14,02,00,00,5.2365
2008,09,14,03,00,00,5.18283
2008,09,14,04,00,00,5.02683
2008,09,14,05,00,00,4.90767
2008,09,14,06,00,00,4.7365
2008,09,14,07,00,00,4.7305
2008,09,14,08,00,00,4.7565
2008,09,14,09,00,00,4.86717
2008,09,14,10,00,00,5.2075
2008,09,14,11,00,00,5.4545
2008,09,14,12,00,00,5.64967
2008,09,14,13,00,00,5.7405
2008,09,14,14,00,00,6.04517
2008,09,14,15,00,00,6.127
2008,09,14,16,00,00,6.11767
2008,09,14,17,00,00,5.9885
2008,09,14,18,00,00,5.9555
2008,09,14,19,00,00,5.90483
2008,09,14,20,00,00,5.8415
2008,09,14,21,00,00,5.75833
2008,09,14,22,00,00,5.6405
2008,09,14,23,00,00,5.50467
2008,09,15,00,00,00,5.4335
2008,09,15,01,00,00,5.25933
2008,09,15,02,00,00,5.21117
2008,09,15,03,00,00,5.319
2008,09,15,04,00,00,5.33433
2008,09,15,05,00,00,5.22683
2008,09,15,06,00,00,4.855
2008,09,15,07,00,00,5.016
2008,09,15,08,00,00,5.102
2008,09,15,09,00,00,5.52083
2008,09,15,10,00,00,5.85133
2008,09,15,11,00,00,6.28217
2008,09,15,12,00,00,6.50483
2008,09,15,13,00,00,6.467
2008,09,15,14,00,00,6.48133
2008,09,15,15,00,00,6.45667
2008,09,15,16,00,00,6.31267
2008,09,15,17,00,00,6.14083
2008,09,15,18,00,00,5.925
2008,09,15,19,00,00,5.82067
2008,09,15,20,00,00,5.5185
2008,09,15,21,00,00,5.43967
2008,09,15,22,00,00,5.32067
2008,09,15,23,00,00,5.18217
2008,09,16,00,00,00,5.13467
2008,09,16,01,00,00,5.0505
2008,09,16,02,00,00,5.10967
2008,09,16,03,00,00,4.94533
2008,09,16,04,00,00,4.91233
2008,09,16,05,00,00,4.7565
2008,09,16,06,00,00,4.59133
2008,09,16,07,00,00,4.56567
2008,09,16,08,00,00,4.61367
2008,09,16,09,00,00,4.87883
2008,09,16,10,00,00,5.12783
2008,09,16,11,00,00,5.1935
2008,09,16,12,00,00,5.04783
2008,09,16,13,00,00,4.92133
2008,09,16,14,00,00,4.90417
2008,09,16,15,00,00,4.774
2008,09,16,16,00,00,4.63933
2008,09,16,17,00,00,4.4645
2008,09,16,18,00,00,4.30133
2008,09,16,19,00,00,4.1925
2008,09,16,20,00,00,4.09567
2008,09,16,21,00,00,3.986
2008,09,16,22,00,00,3.8605
2008,09,16,23,00,00,3.71283
2008,09,17,00,00,00,3.573
2008,09,17,01,00,00,3.23633
2008,09,17,02,00,00,2.87467
2008,09,17,03,00,00,2.74333
2008,09,17,04,00,00,2.29133
2008,09,17,05,00,00,2.10967
2008,09,17,06,00,00,2.3185
2008,09,17,07,00,00,2.57783
2008,09,17,08,00,00,2.793
2008,09,17,09,00,00,3.17633
2008,09,17,10,00,00,3.53067
2008,09,17,11,00,00,3.94833
2008,09,17,12,00,00,4.36883
2008,09,17,13,00,00,5.06683
2008,09,17,14,00,00,5.46267
2008,09,17,15,00,00,5.65033
2008,09,17,16,00,00,5.461
2008,09,17,17,00,00,5.26067
2008,09,17,18,00,00,5.1135
2008,09,17,19,00,00,5.084
2008,09,17,20,00,00,4.98533
2008,09,17,21,00,00,4.61567
2008,09,17,22,00,00,4.3705
2008,09,17,23,00,00,4.242
2008,09,18,00,00,00,4.20317
2008,09,18,01,00,00,4.22667
2008,09,18,02,00,00,4.2815
2008,09,18,03,00,00,4.36783
2008,09,18,04,00,00,4.3195
2008,09,18,05,00,00,3.96417
2008,09,18,06,00,00,3.76367
2008,09,18,07,00,00,3.87
2008,09,18,08,00,00,4.04
2008,09,18,09,00,00,4.662
2008,09,18,10,00,00,5.38433
2008,09,18,11,00,00,5.28617
2008,09,18,12,00,00,5.5785
2008,09,18,13,00,00,6.17283
2008,09,18,14,00,00,5.8385
2008,09,18,15,00,00,6.08117
2008,09,18,16,00,00,6.27683
2008,09,18,17,00,00,6.12017
2008,09,18,18,00,00,5.93633
2008,09,18,19,00,00,5.694
2008,09,18,20,00,00,5.44717
2008,09,18,21,00,00,5.497
2008,09,18,22,00,00,5.32333
2008,09,18,23,00,00,5.48617
2008,09,19,00,00,00,5.28417
2008,09,19,01,00,00,5.01833
2008,09,19,02,00,00,4.85367
2008,09,19,03,00,00,4.692
2008,09,19,04,00,00,4.61517
2008,09,19,05,00,00,4.658
2008,09,19,06,00,00,4.56683
2008,09,19,07,00,00,4.66783
2008,09,19,08,00,00,5.23417
2008,09,19,09,00,00,5.63717
2008,09,19,10,00,00,6.0315
2008,09,19,11,00,00,6.41417
2008,09,19,12,00,00,6.94033
2008,09,19,13,00,00,7.18383
2008,09,19,14,00,00,7.19917
2008,09,19,15,00,00,6.97767
2008,09,19,16,00,00,6.94833
2008,09,19,17,00,00,6.79183
2008,09,19,18,00,00,6.5925
2008,09,19,19,00,00,6.27633
2008,09,19,20,00,00,6.2125
2008,09,19,21,00,00,5.7295
2008,09,19,22,00,00,5.71617
2008,09,19,23,00,00,5.62283
2008,09,20,00,00,00,5.63767
2008,09,20,01,00,00,5.4985
2008,09,20,02,00,00,5.2735
2008,09,20,03,00,00,5.04817
2008,09,20,04,00,00,4.92833
2008,09,20,05,00,00,4.77617
2008,09,20,06,00,00,4.6915
2008,09,20,07,00,00,5.02317
2008,09,20,08,00,00,6.10083
2008,09,20,09,00,00,6.98967
2008,09,20,10,00,00,7.64
2008,09,20,11,00,00,7.85833
2008,09,20,12,00,00,7.713
2008,09,20,13,00,00,7.64733
2008,09,20,14,00,00,8.092
2008,09,20,15,00,00,8.4245
2008,09,20,16,00,00,8.3715
2008,09,20,17,00,00,7.92433
2008,09,20,18,00,00,7.60983
2008,09,20,19,00,00,7.5755
2008,09,20,20,00,00,7.62383
2008,09,20,21,00,00,7.58967
2008,09,20,22,00,00,7.53667
2008,09,20,23,00,00,7.44967
2008,09,21,00,00,00,7.261
2008,09,21,01,00,00,7.5135
2008,09,21,02,00,00,7.397
2008,09,21,03,00,00,7.4935
2008,09,21,04,00,00,7.48667
2008,09,21,05,00,00,7.087
2008,09,21,06,00,00,6.74333
2008,09,21,07,00,00,6.56517
2008,09,21,08,00,00,7.28183
2008,09,21,09,00,00,8.59483
2008,09,21,10,00,00,9.56283
2008,09,21,11,00,00,9.731
2008,09,21,12,00,00,10.54933
2008,09,21,13,00,00,11.45483
2008,09,21,14,00,00,11.7115
2008,09,21,15,00,00,11.6995
2008,09,21,16,00,00,11.566
2008,09,21,17,00,00,10.73117
2008,09,21,18,00,00,10.16817
2008,09,21,19,00,00,9.68817
2008,09,21,20,00,00,9.09417
2008,09,21,21,00,00,8.513
2008,09,21,22,00,00,7.777
2008,09,21,23,00,00,7.28533
2008,09,22,00,00,00,7.23017
2008,09,22,01,00,00,7.65733
2008,09,22,02,00,00,7.55333
2008,09,22,03,00,00,6.71133
2008,09,22,04,00,00,6.14933
2008,09,22,05,00,00,5.46617
2008,09,22,06,00,00,5.61983
2008,09,22,07,00,00,5.81033
2008,09,22,08,00,00,6.059
2008,09,22,09,00,00,6.61517
2008,09,22,10,00,00,7.43033
2008,09,22,11,00,00,7.99283
2008,09,22,12,00,00,8.33683
2008,09,22,13,00,00,9.0865
2008,09,22,14,00,00,10.26783
2008,09,22,15,00,00,11.1025
2008,09,22,16,00,00,11.0205
2008,09,22,17,00,00,10.91067
2008,09,22,18,00,00,10.67033
2008,09,22,19,00,00,10.11767
2008,09,22,20,00,00,9.8635
2008,09,22,21,00,00,9.65567
2008,09,22,22,00,00,9.42733
2008,09,22,23,00,00,9.3
2008,09,23,00,00,00,9.39
2008,09,23,01,00,00,9.3925
2008,09,23,02,00,00,8.92733
2008,09,23,03,00,00,8.994
2008,09,23,04,00,00,8.37367
2008,09,23,05,00,00,7.9515
2008,09,23,06,00,00,8.60317
2008,09,23,07,00,00,7.98117
2008,09,23,08,00,00,8.0895
2008,09,23,09,00,00,10.37333
2008,09,23,10,00,00,11.89267
2008,09,23,11,00,00,13.092
2008,09,23,12,00,00,13.61367
2008,09,23,13,00,00,14.37017
2008,09,23,14,00,00,14.795
2008,09,23,15,00,00,14.783
2008,09,23,16,00,00,14.6035
2008,09,23,17,00,00,14.07217
2008,09,23,18,00,00,13.23
2008,09,23,19,00,00,12.49067
2008,09,23,20,00,00,12.151
2008,09,23,21,00,00,11.44233
2008,09,23,22,00,00,10.56033
2008,09,23,23,00,00,10.54583
2008,09,24,00,00,00,9.70217
2008,09,24,01,00,00,9.31783
2008,09,24,02,00,00,8.51833
2008,09,24,03,00,00,7.9255
2008,09,24,04,00,00,7.296
2008,09,24,05,00,00,6.751
2008,09,24,06,00,00,6.3145
2008,09,24,07,00,00,6.54067
2008,09,24,08,00,00,7.935
2008,09,24,09,00,00,9.5495
2008,09,24,10,00,00,10.768
2008,09,24,11,00,00,12.27467
2008,09,24,12,00,00,13.265
2008,09,24,13,00,00,13.694
2008,09,24,14,00,00,13.78583
2008,09,24,15,00,00,13.491
2008,09,24,16,00,00,13.08983
2008,09,24,17,00,00,12.51033
2008,09,24,18,00,00,11.37583
2008,09,24,19,00,00,10.52083
2008,09,24,20,00,00,9.8545
2008,09,24,21,00,00,8.999
2008,09,24,22,00,00,8.25217
2008,09,24,23,00,00,7.74433
2008,09,25,00,00,00,7.39267
2008,09,25,01,00,00,7.23117
2008,09,25,02,00,00,6.781
2008,09,25,03,00,00,6.37867
2008,09,25,04,00,00,5.935
2008,09,25,05,00,00,4.9475
2008,09,25,06,00,00,5.40667
2008,09,25,07,00,00,5.82667
2008,09,25,08,00,00,6.3955
2008,09,25,09,00,00,8.37667
2008,09,25,10,00,00,10.38717
2008,09,25,11,00,00,11.24183
2008,09,25,12,00,00,11.84283
2008,09,25,13,00,00,12.29233
2008,09,25,14,00,00,12.369
2008,09,25,15,00,00,12.09267
2008,09,25,16,00,00,11.80067
2008,09,25,17,00,00,11.28533
2008,09,25,18,00,00,10.96433
2008,09,25,19,00,00,10.541
2008,09,25,20,00,00,10.07167
2008,09,25,21,00,00,9.7185
2008,09,25,22,00,00,9.295
2008,09,25,23,00,00,8.82633
2008,09,26,00,00,00,8.44467
2008,09,26,01,00,00,7.764
2008,09,26,02,00,00,7.01317
2008,09,26,03,00,00,6.2335
2008,09,26,04,00,00,5.86617
2008,09,26,05,00,00,5.94183
2008,09,26,06,00,00,6.10917
2008,09,26,07,00,00,6.24733
2008,09,26,08,00,00,6.87967
2008,09,26,09,00,00,7.56617
2008,09,26,10,00,00,8.5905
2008,09,26,11,00,00,9.382
2008,09,26,12,00,00,11.50383
2008,09,26,13,00,00,12.1895
2008,09,26,14,00,00,12.5165
2008,09,26,15,00,00,12.24833
2008,09,26,16,00,00,11.4185
2008,09,26,17,00,00,10.895
2008,09,26,18,00,00,10.43483
2008,09,26,19,00,00,9.55017
2008,09,26,20,00,00,8.67133
2008,09,26,21,00,00,7.901
2008,09,26,22,00,00,7.05783
2008,09,26,23,00,00,6.3915
2008,09,27,00,00,00,5.77783
2008,09,27,01,00,00,5.289
2008,09,27,02,00,00,4.706
2008,09,27,03,00,00,3.973
2008,09,27,04,00,00,3.578
2008,09,27,05,00,00,3.21133
2008,09,27,06,00,00,3.182
2008,09,27,07,00,00,3.45267
2008,09,27,08,00,00,4.23667
2008,09,27,09,00,00,4.978
2008,09,27,10,00,00,5.9015
2008,09,27,11,00,00,6.68667
2008,09,27,12,00,00,7.86917
2008,09,27,13,00,00,8.90383
2008,09,27,14,00,00,9.37167
2008,09,27,15,00,00,9.75217
2008,09,27,16,00,00,9.5785
2008,09,27,17,00,00,10.02233
2008,09,27,18,00,00,10.58483
2008,09,27,19,00,00,10.98583
2008,09,27,20,00,00,10.92167
2008,09,27,21,00,00,10.77933
2008,09,27,22,00,00,10.77233
2008,09,27,23,00,00,10.83133
2008,09,28,00,00,00,10.65
2008,09,28,01,00,00,10.38767
2008,09,28,02,00,00,10.42917
2008,09,28,03,00,00,9.88667
2008,09,28,04,00,00,8.83317
2008,09,28,05,00,00,7.83067
2008,09,28,06,00,00,6.97217
2008,09,28,07,00,00,6.52967
2008,09,28,08,00,00,6.91467
2008,09,28,09,00,00,7.58583
2008,09,28,10,00,00,8.2975
2008,09,28,11,00,00,8.86967
2008,09,28,12,00,00,8.95833
2008,09,28,13,00,00,8.925
2008,09,28,14,00,00,8.16083
2008,09,28,15,00,00,7.10167
2008,09,28,16,00,00,6.882
2008,09,28,17,00,00,7.80133
2008,09,28,18,00,00,7.977
2008,09,28,19,00,00,8.06233
2008,09,28,20,00,00,7.81233
2008,09,28,21,00,00,7.4315
2008,09,28,22,00,00,7.11433
2008,09,28,23,00,00,6.76267
2008,09,29,00,00,00,6.18683
2008,09,29,01,00,00,5.5935
2008,09,29,02,00,00,5.0655
2008,09,29,03,00,00,4.298
2008,09,29,04,00,00,3.91667
2008,09,29,05,00,00,3.7125
2008,09,29,06,00,00,3.35683
2008,09,29,07,00,00,3.7365
2008,09,29,08,00,00,4.9675
2008,09,29,09,00,00,6.17317
2008,09,29,10,00,00,6.76033
2008,09,29,11,00,00,7.3175
2008,09,29,12,00,00,7.95367
2008,09,29,13,00,00,7.99683
2008,09,29,14,00,00,8.13
2008,09,29,15,00,00,7.91817
2008,09,29,16,00,00,7.207
2008,09,29,17,00,00,6.29217
2008,09,29,18,00,00,5.48783
2008,09,29,19,00,00,4.9245
2008,09,29,20,00,00,4.306
2008,09,29,21,00,00,3.76033
2008,09,29,22,00,00,3.14117
2008,09,29,23,00,00,2.47517
2008,09,30,00,00,00,2.1285
2008,09,30,01,00,00,1.91533
2008,09,30,02,00,00,2.32817
2008,09,30,03,00,00,2.42883
2008,09,30,04,00,00,2.2665
2008,09,30,05,00,00,1.84517
2008,09,30,06,00,00,1.8825
2008,09,30,07,00,00,2.4425
2008,09,30,08,00,00,3.4035
2008,09,30,09,00,00,4.858
2008,09,30,10,00,00,6.109
2008,09,30,11,00,00,7.642
2008,09,30,12,00,00,8.15817
2008,09,30,13,00,00,8.18533
2008,09,30,14,00,00,8.48483
2008,09,30,15,00,00,8.94017
2008,09,30,16,00,00,8.94417
2008,09,30,17,00,00,8.46217
2008,09,30,18,00,00,7.58533
2008,09,30,19,00,00,6.45133
2008,09,30,20,00,00,5.9735
2008,09,30,21,00,00,5.64517
2008,09,30,22,00,00,4.908
2008,09,30,23,00,00,4.60417
2008,10,01,00,00,00,4.14467
2008,10,01,01,00,00,3.43933
2008,10,01,02,00,00,3.27583
2008,10,01,03,00,00,2.88617
2008,10,01,04,00,00,2.87317
2008,10,01,05,00,00,3.617
2008,10,01,06,00,00,3.98883
2008,10,01,07,00,00,4.70533
2008,10,01,08,00,00,5.64567
2008,10,01,09,00,00,6.453
2008,10,01,10,00,00,7.0735
2008,10,01,11,00,00,7.54783
2008,10,01,12,00,00,7.66917
2008,10,01,13,00,00,7.69367
2008,10,01,14,00,00,7.89317
2008,10,01,15,00,00,7.7075
2008,10,01,16,00,00,7.6315
2008,10,01,17,00,00,7.68783
2008,10,01,18,00,00,7.86867
2008,10,01,19,00,00,7.63633
2008,10,01,20,00,00,7.26083
2008,10,01,21,00,00,7.13433
2008,10,01,22,00,00,6.90233
2008,10,01,23,00,00,6.86283
2008,10,02,00,00,00,6.93217
2008,10,02,01,00,00,6.97483
2008,10,02,02,00,00,6.983
2008,10,02,03,00,00,6.6375
2008,10,02,04,00,00,6.40383
2008,10,02,05,00,00,6.36317
2008,10,02,06,00,00,6.422
2008,10,02,07,00,00,6.60117
2008,10,02,08,00,00,6.66767
2008,10,02,09,00,00,6.85483
2008,10,02,10,00,00,6.92583
2008,10,02,11,00,00,6.90033
2008,10,02,12,00,00,6.81467
2008,10,02,13,00,00,6.679
2008,10,02,14,00,00,6.53517
2008,10,02,15,00,00,6.53683
2008,10,02,16,00,00,6.50067
2008,10,02,17,00,00,6.2995
2008,10,02,18,00,00,6.045
2008,10,02,19,00,00,5.80633
2008,10,02,20,00,00,5.54533
2008,10,02,21,00,00,5.33717
2008,10,02,22,00,00,5.06067
2008,10,02,23,00,00,4.51883
2008,10,03,00,00,00,4.19517
2008,10,03,01,00,00,4.00033
2008,10,03,02,00,00,3.86633
2008,10,03,03,00,00,3.86117
2008,10,03,04,00,00,3.89533
2008,10,03,05,00,00,3.95767
2008,10,03,06,00,00,4.024
2008,10,03,07,00,00,4.071
2008,10,03,08,00,00,4.14767
2008,10,03,09,00,00,4.25117
2008,10,03,10,00,00,4.6255
2008,10,03,11,00,00,5.016
2008,10,03,12,00,00,5.64867
2008,10,03,13,00,00,5.789
2008,10,03,14,00,00,6.00167
2008,10,03,15,00,00,5.97133
2008,10,03,16,00,00,5.53133
2008,10,03,17,00,00,5.76017
2008,10,03,18,00,00,5.72517
2008,10,03,19,00,00,5.50517
2008,10,03,20,00,00,5.33967
2008,10,03,21,00,00,4.9675
2008,10,03,22,00,00,5.13333
2008,10,03,23,00,00,5.36983
2008,10,04,00,00,00,4.8355
2008,10,04,01,00,00,4.722
2008,10,04,02,00,00,4.7685
2008,10,04,03,00,00,4.52467
2008,10,04,04,00,00,4.528
2008,10,04,05,00,00,4.11967
2008,10,04,06,00,00,4.09067
2008,10,04,07,00,00,4.64333
2008,10,04,08,00,00,4.75317
2008,10,04,09,00,00,5.528
2008,10,04,10,00,00,6.22467
2008,10,04,11,00,00,7.0845
2008,10,04,12,00,00,7.78233
2008,10,04,13,00,00,8.292
2008,10,04,14,00,00,8.38617
2008,10,04,15,00,00,8.43683
2008,10,04,16,00,00,8.58833
2008,10,04,17,00,00,8.12367
2008,10,04,18,00,00,7.27417
2008,10,04,19,00,00,6.8545
2008,10,04,20,00,00,6.557
2008,10,04,21,00,00,6.23667
2008,10,04,22,00,00,6.32083
2008,10,04,23,00,00,6.16967
2008,10,05,00,00,00,6.309
2008,10,05,01,00,00,6.38233
2008,10,05,02,00,00,6.50783
2008,10,05,03,00,00,6.71617
2008,10,05,04,00,00,6.874
2008,10,05,05,00,00,6.79333
2008,10,05,06,00,00,6.7715
2008,10,05,07,00,00,6.63117
2008,10,05,08,00,00,6.79467
2008,10,05,09,00,00,7.47867
2008,10,05,10,00,00,8.37017
2008,10,05,11,00,00,8.63917
2008,10,05,12,00,00,9.00683
2008,10,05,13,00,00,9.22933
2008,10,05,14,00,00,9.22133
2008,10,05,15,00,00,8.72217
2008,10,05,16,00,00,8.33883
2008,10,05,17,00,00,8.21933
2008,10,05,18,00,00,7.21033
2008,10,05,19,00,00,6.90533
2008,10,05,20,00,00,6.66367
2008,10,05,21,00,00,6.29283
2008,10,05,22,00,00,6.07033
2008,10,05,23,00,00,5.86467
2008,10,06,00,00,00,5.71617
2008,10,06,01,00,00,5.8535
2008,10,06,02,00,00,6.35167
2008,10,06,03,00,00,6.90517
2008,10,06,04,00,00,7.0645
2008,10,06,05,00,00,6.19867
2008,10,06,06,00,00,5.56467
2008,10,06,07,00,00,5.3595
2008,10,06,08,00,00,5.16067
2008,10,06,09,00,00,5.7015
2008,10,06,10,00,00,6.3055
2008,10,06,11,00,00,6.34233
2008,10,06,12,00,00,6.536
2008,10,06,13,00,00,6.7995
2008,10,06,14,00,00,7.01133
2008,10,06,15,00,00,7.43017
2008,10,06,16,00,00,7.66017
2008,10,06,17,00,00,7.57317
2008,10,06,18,00,00,7.08067
2008,10,06,19,00,00,6.9205
2008,10,06,20,00,00,7.11933
2008,10,06,21,00,00,7.257
2008,10,06,22,00,00,7.40467
2008,10,06,23,00,00,8.18217
2008,10,07,00,00,00,7.84333
2008,10,07,01,00,00,7.01883
2008,10,07,02,00,00,6.25567
2008,10,07,03,00,00,5.6845
2008,10,07,04,00,00,5.3925
2008,10,07,05,00,00,5.243
2008,10,07,06,00,00,4.69746
2008,10,07,07,00,00,4.60967
2008,10,07,08,00,00,5.2965
2008,10,07,09,00,00,6.29333
2008,10,07,10,00,00,7.1005
2008,10,07,11,00,00,8.0755
2008,10,07,12,00,00,8.733
2008,10,07,13,00,00,9.07667
2008,10,07,14,00,00,9.38767
2008,10,07,15,00,00,9.07183
2008,10,07,16,00,00,8.262
2008,10,07,17,00,00,6.76933
2008,10,07,18,00,00,5.46067
2008,10,07,19,00,00,4.52667
2008,10,07,20,00,00,4.15667
2008,10,07,21,00,00,3.60333
2008,10,07,22,00,00,3.234
2008,10,07,23,00,00,3.102
2008,10,08,00,00,00,2.9995
2008,10,08,01,00,00,2.864
2008,10,08,02,00,00,2.65933
2008,10,08,03,00,00,2.51267
2008,10,08,04,00,00,2.31
2008,10,08,05,00,00,2.02167
2008,10,08,06,00,00,1.69817
2008,10,08,07,00,00,1.56717
2008,10,08,08,00,00,2.1195
2008,10,08,09,00,00,3.49183
2008,10,08,10,00,00,5.02633
2008,10,08,11,00,00,6.9435
2008,10,08,12,00,00,7.75467
2008,10,08,13,00,00,8.14817
2008,10,08,14,00,00,8.329
2008,10,08,15,00,00,8.10483
2008,10,08,16,00,00,7.82383
2008,10,08,17,00,00,6.88169
2008,10,08,18,00,00,5.90067
2008,10,08,19,00,00,5.19917
2008,10,08,20,00,00,5.24183
2008,10,08,21,00,00,5.29383
2008,10,08,22,00,00,4.7015
2008,10,08,23,00,00,4.41683
2008,10,09,00,00,00,3.63283
2008,10,09,01,00,00,3.179
2008,10,09,02,00,00,2.93233
2008,10,09,03,00,00,2.6605
2008,10,09,04,00,00,2.43883
2008,10,09,05,00,00,2.46133
2008,10,09,06,00,00,1.94083
2008,10,09,07,00,00,1.82433
2008,10,09,08,00,00,2.009
2008,10,09,09,00,00,3.06717
2008,10,09,10,00,00,4.13933
2008,10,09,11,00,00,5.32133
2008,10,09,12,00,00,6.265
2008,10,09,13,00,00,7.15367
2008,10,09,14,00,00,7.0395
2008,10,09,15,00,00,6.80183
2008,10,09,16,00,00,6.9095
2008,10,09,17,00,00,6.51483
2008,10,09,18,00,00,6.26417
2008,10,09,19,00,00,6.187
2008,10,09,20,00,00,6.0895
2008,10,09,21,00,00,6.14833
