Year,Month,Day,Hour,Minute,Second,HYY_EDDY233.GPP
2016,02,08,11,00,00,0.8305
2016,02,08,12,00,00,0.5395
2016,02,08,13,00,00,0.7835
2016,02,08,14,00,00,0.6995
2016,02,08,15,00,00,1.022
2016,02,08,16,00,00,0.255
2016,02,08,17,00,00,0.3905
2016,02,08,18,00,00,0.129
2016,02,08,19,00,00,-0.1735
2016,02,08,20,00,00,0.0355
2016,02,08,21,00,00,0.3085
2016,02,08,22,00,00,0.339
2016,02,08,23,00,00,-0.158
2016,02,09,00,00,00,0.0535
2016,02,09,01,00,00,-0.0955
2016,02,09,02,00,00,-0.339
2016,02,09,03,00,00,-0.111
2016,02,09,04,00,00,-0.172
2016,02,09,05,00,00,0.075
2016,02,09,06,00,00,0.2445
2016,02,09,07,00,00,0.314
2016,02,09,08,00,00,0.1105
2016,02,09,09,00,00,0.037
2016,02,09,10,00,00,1.4355
2016,02,09,11,00,00,1.2605
2016,02,09,12,00,00,0.7685
2016,02,09,13,00,00,0.666
2016,02,09,14,00,00,0.0955
2016,02,09,15,00,00,-0.3305
2016,02,09,16,00,00,0.152
2016,02,09,17,00,00,0.531
2016,02,09,18,00,00,0.1
2016,02,09,19,00,00,-0.1325
2016,02,09,20,00,00,-0.0305
2016,02,09,21,00,00,-0.0095
2016,02,09,22,00,00,0.2075
2016,02,09,23,00,00,0.16
2016,02,10,00,00,00,-0.023
2016,02,10,01,00,00,0.0445
2016,02,10,02,00,00,0.003
2016,02,10,03,00,00,0.0745
2016,02,10,04,00,00,-0.212
2016,02,10,05,00,00,0.049
2016,02,10,06,00,00,0.13
2016,02,10,07,00,00,-0.085
2016,02,10,08,00,00,0.2195
2016,02,10,09,00,00,0.3785
2016,02,10,10,00,00,1.4425
2016,02,10,11,00,00,1.8105
2016,02,10,12,00,00,1.434
2016,02,10,13,00,00,0.8335
2016,02,10,14,00,00,-0.0055
2016,02,10,15,00,00,0.306
2016,02,10,16,00,00,0.254
2016,02,10,17,00,00,-0.3395
2016,02,10,18,00,00,-0.24
2016,02,10,19,00,00,-0.5585
2016,02,10,20,00,00,0.048
2016,02,10,21,00,00,0.089
2016,02,10,22,00,00,0.046
2016,02,10,23,00,00,0.244
2016,02,11,00,00,00,-0.291
2016,02,11,01,00,00,0.024
2016,02,11,02,00,00,0.3455
2016,02,11,03,00,00,-0.0855
2016,02,11,04,00,00,0.048
2016,02,11,05,00,00,0.093
2016,02,11,06,00,00,0.0465
2016,02,11,07,00,00,0.037
2016,02,11,08,00,00,-0.0865
2016,02,11,09,00,00,0.757
2016,02,11,10,00,00,0.2665
2016,02,11,11,00,00,0.591
2016,02,11,12,00,00,1.072
2016,02,11,13,00,00,1.3965
2016,02,11,14,00,00,0.788
2016,02,11,15,00,00,0.3565
2016,02,11,16,00,00,-0.0985
2016,02,11,17,00,00,-0.1655
2016,02,11,18,00,00,-0.1645
2016,02,11,19,00,00,0
2016,02,11,20,00,00,0
2016,02,11,21,00,00,0
2016,02,11,22,00,00,0.218
2016,02,11,23,00,00,-0.0525
2016,02,12,00,00,00,-0.1685
2016,02,12,01,00,00,0.05
2016,02,12,02,00,00,0.1195
2016,02,12,03,00,00,0.1195
2016,02,12,04,00,00,0.049
2016,02,12,05,00,00,0.078
2016,02,12,06,00,00,0.1725
2016,02,12,07,00,00,-0.069
2016,02,12,08,00,00,0.0325
2016,02,12,09,00,00,0.4215
2016,02,12,10,00,00,1.5365
2016,02,12,11,00,00,1.689
2016,02,12,12,00,00,1.365
2016,02,12,13,00,00,1.403
2016,02,12,14,00,00,1.4025
2016,02,12,15,00,00,1.4585
2016,02,12,16,00,00,0.5095
2016,02,12,17,00,00,-0.061
2016,02,12,18,00,00,0.3635
2016,02,12,19,00,00,-0.1495
2016,02,12,20,00,00,0.0245
2016,02,12,21,00,00,0.683
2016,02,12,22,00,00,0.2005
2016,02,12,23,00,00,0.2855
2016,02,13,00,00,00,-0.137
2016,02,13,01,00,00,-0.2005
2016,02,13,02,00,00,0.307
2016,02,13,03,00,00,0.016
2016,02,13,04,00,00,0.083
2016,02,13,05,00,00,-0.0385
2016,02,13,06,00,00,-0.0365
2016,02,13,07,00,00,0.0425
2016,02,13,08,00,00,0.171
2016,02,13,09,00,00,0.342
2016,02,13,10,00,00,0.5435
2016,02,13,11,00,00,0.368
2016,02,13,12,00,00,0.6195
2016,02,13,13,00,00,0.662
2016,02,13,14,00,00,0.882
2016,02,13,15,00,00,0.6745
2016,02,13,16,00,00,0.3665
2016,02,13,17,00,00,0
2016,02,13,18,00,00,-0.2855
2016,02,13,19,00,00,-0.2565
2016,02,13,20,00,00,0.003
2016,02,13,21,00,00,0
2016,02,13,22,00,00,0
2016,02,13,23,00,00,0
2016,02,14,00,00,00,0
2016,02,14,01,00,00,0.1945
2016,02,14,02,00,00,0.5585
2016,02,14,03,00,00,0.5925
2016,02,14,04,00,00,0.064
2016,02,14,05,00,00,0.165
2016,02,14,06,00,00,0.0085
2016,02,14,07,00,00,-0.1475
2016,02,14,08,00,00,-0.053
2016,02,14,09,00,00,0.556
2016,02,14,10,00,00,0.3225
2016,02,14,11,00,00,0.1535
2016,02,14,12,00,00,0.884
2016,02,14,13,00,00,0.4475
2016,02,14,14,00,00,1.198
2016,02,14,15,00,00,1.066
2016,02,14,16,00,00,0.092
2016,02,14,17,00,00,-0.138
2016,02,14,18,00,00,-0.632
2016,02,14,19,00,00,-0.6005
2016,02,14,20,00,00,-0.4565
2016,02,14,21,00,00,0
2016,02,14,22,00,00,0
2016,02,14,23,00,00,0
2016,02,15,00,00,00,0
2016,02,15,01,00,00,0
2016,02,15,02,00,00,0
2016,02,15,03,00,00,0
2016,02,15,04,00,00,0
2016,02,15,05,00,00,0
2016,02,15,06,00,00,0
2016,02,15,07,00,00,0.0025
2016,02,15,08,00,00,0.065
2016,02,15,09,00,00,0.255
2016,02,15,10,00,00,0.573
2016,02,15,11,00,00,0.2175
2016,02,15,12,00,00,0.455
2016,02,15,13,00,00,-0.1135
2016,02,15,14,00,00,0.9765
2016,02,15,15,00,00,0.457
2016,02,15,16,00,00,0.0405
2016,02,15,17,00,00,-0.237
2016,02,15,18,00,00,-0.6225
2016,02,15,19,00,00,-0.748
2016,02,15,20,00,00,-0.511
2016,02,15,21,00,00,-0.735
2016,02,15,22,00,00,-0.5675
2016,02,15,23,00,00,-0.4435
2016,02,16,00,00,00,-0.0915
2016,02,16,01,00,00,0
2016,02,16,02,00,00,0
2016,02,16,03,00,00,0
2016,02,16,04,00,00,0
2016,02,16,05,00,00,0
2016,02,16,06,00,00,0
2016,02,16,07,00,00,0.008
2016,02,16,08,00,00,0.253
2016,02,16,09,00,00,-1.1995
2016,02,16,10,00,00,1.2665
2016,02,16,11,00,00,0.0955
2016,02,16,12,00,00,0.4655
2016,02,16,13,00,00,-0.0105
2016,02,16,14,00,00,-0.052
2016,02,16,15,00,00,-0.414
2016,02,16,16,00,00,-0.2525
2016,02,16,17,00,00,-0.042
2016,02,16,18,00,00,-0.01
2016,02,16,19,00,00,-0.227
2016,02,16,20,00,00,-0.067
2016,02,16,21,00,00,0.0485
2016,02,16,22,00,00,0
2016,02,16,23,00,00,0
2016,02,17,00,00,00,-0.044
2016,02,17,01,00,00,-0.921
2016,02,17,02,00,00,-0.293
2016,02,17,03,00,00,0.176
2016,02,17,04,00,00,0
2016,02,17,05,00,00,0
2016,02,17,06,00,00,0
2016,02,17,07,00,00,0.2135
2016,02,17,08,00,00,0.229
2016,02,17,09,00,00,0.3775
2016,02,17,10,00,00,0.6055
2016,02,17,11,00,00,0.451
2016,02,17,12,00,00,0.244
2016,02,17,13,00,00,0.4985
2016,02,17,14,00,00,0.644
2016,02,17,15,00,00,0.695
2016,02,17,16,00,00,0.5495
2016,02,17,17,00,00,0.131
2016,02,17,18,00,00,-0.0595
2016,02,17,19,00,00,-0.0495
2016,02,17,20,00,00,0.0965
2016,02,17,21,00,00,0.506
2016,02,17,22,00,00,-0.0675
2016,02,17,23,00,00,-0.038
2016,02,18,00,00,00,0.092
2016,02,18,01,00,00,-0.3325
2016,02,18,02,00,00,0
2016,02,18,03,00,00,0
2016,02,18,04,00,00,1.2655
2016,02,18,05,00,00,0.2865
2016,02,18,06,00,00,0.2335
2016,02,18,07,00,00,0.197
2016,02,18,08,00,00,0.106
2016,02,18,09,00,00,0.289
2016,02,18,10,00,00,0.712
2016,02,18,11,00,00,0.7485
2016,02,18,12,00,00,0.5
2016,02,18,13,00,00,0.507
2016,02,18,14,00,00,0.535
2016,02,18,15,00,00,0.281
2016,02,18,16,00,00,-0.11
2016,02,18,17,00,00,0.2425
2016,02,18,18,00,00,0.3155
2016,02,18,19,00,00,0.2795
2016,02,18,20,00,00,0.07
2016,02,18,21,00,00,0.2055
2016,02,18,22,00,00,0.145
2016,02,18,23,00,00,0.1
2016,02,19,00,00,00,0.4165
2016,02,19,01,00,00,0.1535
2016,02,19,02,00,00,0.2945
2016,02,19,03,00,00,0.1825
2016,02,19,04,00,00,0.1965
2016,02,19,05,00,00,0.159
2016,02,19,06,00,00,-0.0295
2016,02,19,07,00,00,-0.0245
2016,02,19,08,00,00,0.109
2016,02,19,09,00,00,0.3925
2016,02,19,10,00,00,0.4065
2016,02,19,11,00,00,0.498
2016,02,19,12,00,00,0.3585
2016,02,19,13,00,00,0.2425
2016,02,19,14,00,00,0.229
2016,02,19,15,00,00,0.159
2016,02,19,16,00,00,0.15
2016,02,19,17,00,00,-0.061
2016,02,19,18,00,00,0
2016,02,19,19,00,00,0
2016,02,19,20,00,00,0
2016,02,19,21,00,00,-0.0855
2016,02,19,22,00,00,0
2016,02,19,23,00,00,0
2016,02,20,00,00,00,0
2016,02,20,01,00,00,0
2016,02,20,02,00,00,0
2016,02,20,03,00,00,0
2016,02,20,04,00,00,0
2016,02,20,05,00,00,0
2016,02,20,06,00,00,0
2016,02,20,07,00,00,0.0025
2016,02,20,08,00,00,0.188
2016,02,20,09,00,00,0.483
2016,02,20,10,00,00,1.1605
2016,02,20,11,00,00,1.113
2016,02,20,12,00,00,2.0955
2016,02,20,13,00,00,1.815
2016,02,20,14,00,00,1.06
2016,02,20,15,00,00,1.324
2016,02,20,16,00,00,0.7655
2016,02,20,17,00,00,-0.2005
2016,02,20,18,00,00,0.145
2016,02,20,19,00,00,0.073
2016,02,20,20,00,00,0.074
2016,02,20,21,00,00,-0.0175
2016,02,20,22,00,00,0.2645
2016,02,20,23,00,00,0.3745
2016,02,21,00,00,00,0.507
2016,02,21,01,00,00,0.2835
2016,02,21,02,00,00,-0.03
2016,02,21,03,00,00,0.1695
2016,02,21,04,00,00,0.4525
2016,02,21,05,00,00,0.2325
2016,02,21,06,00,00,0.4175
2016,02,21,07,00,00,0.586
2016,02,21,08,00,00,0.4275
2016,02,21,09,00,00,1.1175
2016,02,21,10,00,00,1.3285
2016,02,21,11,00,00,1.2085
2016,02,21,12,00,00,1.084
2016,02,21,13,00,00,1.7065
2016,02,21,14,00,00,1.4965
2016,02,21,15,00,00,1.146
2016,02,21,16,00,00,0.802
2016,02,21,17,00,00,0.3655
2016,02,21,18,00,00,0.244
2016,02,21,19,00,00,-0.2965
2016,02,21,20,00,00,0.0885
2016,02,21,21,00,00,0.139
2016,02,21,22,00,00,-0.0385
2016,02,21,23,00,00,0.2525
2016,02,22,00,00,00,0.41
2016,02,22,01,00,00,-0.0775
2016,02,22,02,00,00,0.0315
2016,02,22,03,00,00,0.0855
2016,02,22,04,00,00,-0.005
2016,02,22,05,00,00,0.3465
2016,02,22,06,00,00,0.232
2016,02,22,07,00,00,-0.032
2016,02,22,08,00,00,0.261
2016,02,22,09,00,00,0.355
2016,02,22,10,00,00,0.5705
2016,02,22,11,00,00,0.371
2016,02,22,12,00,00,0.062
2016,02,22,13,00,00,0.061
2016,02,22,14,00,00,0.058
2016,02,22,15,00,00,0.0465
2016,02,22,16,00,00,0.026
2016,02,22,17,00,00,0.004
2016,02,22,18,00,00,0
2016,02,22,19,00,00,0
2016,02,22,20,00,00,0
2016,02,22,21,00,00,0
2016,02,22,22,00,00,0
2016,02,22,23,00,00,0
2016,02,23,00,00,00,0
2016,02,23,01,00,00,-0.164
2016,02,23,02,00,00,-0.476
2016,02,23,03,00,00,-0.2725
2016,02,23,04,00,00,-0.514
2016,02,23,05,00,00,-0.5175
2016,02,23,06,00,00,-0.538
2016,02,23,07,00,00,-0.571
2016,02,23,08,00,00,-0.4495
2016,02,23,09,00,00,-0.774
2016,02,23,10,00,00,0.1825
2016,02,23,11,00,00,-0.2505
2016,02,23,12,00,00,-0.05
2016,02,23,13,00,00,-0.095
2016,02,23,14,00,00,-0.4015
2016,02,23,15,00,00,-0.1075
2016,02,23,16,00,00,0
2016,02,23,17,00,00,-0.315
2016,02,23,18,00,00,0
2016,02,23,19,00,00,0
2016,02,23,20,00,00,0.096
2016,02,23,21,00,00,0.2515
2016,02,23,22,00,00,-0.021
2016,02,23,23,00,00,-0.072
2016,02,24,00,00,00,-0.1825
2016,02,24,01,00,00,-0.3485
2016,02,24,02,00,00,-0.2895
2016,02,24,03,00,00,-0.0945
2016,02,24,04,00,00,-0.6145
2016,02,24,05,00,00,-0.36
2016,02,24,06,00,00,0.1805
2016,02,24,07,00,00,0.4295
2016,02,24,08,00,00,0.3165
2016,02,24,09,00,00,0.0895
2016,02,24,10,00,00,0.2355
2016,02,24,11,00,00,0.605
2016,02,24,12,00,00,0.221
2016,02,24,13,00,00,0.4765
2016,02,24,14,00,00,0.5285
2016,02,24,15,00,00,0.5885
2016,02,24,16,00,00,0.9825
2016,02,24,17,00,00,-0.5795
2016,02,24,18,00,00,-0.6015
2016,02,24,19,00,00,-0.6595
2016,02,24,20,00,00,-0.696
2016,02,24,21,00,00,-0.7565
2016,02,24,22,00,00,-0.1545
2016,02,24,23,00,00,-0.0655
2016,02,25,00,00,00,-0.0775
2016,02,25,01,00,00,0.114
2016,02,25,02,00,00,0.3195
2016,02,25,03,00,00,0.4085
2016,02,25,04,00,00,-0.134
2016,02,25,05,00,00,0.006
2016,02,25,06,00,00,0.1645
2016,02,25,07,00,00,0.144
2016,02,25,08,00,00,0.1095
2016,02,25,09,00,00,0.5725
2016,02,25,10,00,00,0.3665
2016,02,25,11,00,00,0.38
2016,02,25,12,00,00,0.8225
2016,02,25,13,00,00,0.711
2016,02,25,14,00,00,0.524
2016,02,25,15,00,00,0.3625
2016,02,25,16,00,00,0.032
2016,02,25,17,00,00,0.0055
2016,02,25,18,00,00,0
2016,02,25,19,00,00,0
2016,02,25,20,00,00,0
2016,02,25,21,00,00,0
2016,02,25,22,00,00,0
2016,02,25,23,00,00,0
2016,02,26,00,00,00,0
2016,02,26,01,00,00,0
2016,02,26,02,00,00,0
2016,02,26,03,00,00,0.1325
2016,02,26,04,00,00,-0.0165
2016,02,26,05,00,00,0.536
2016,02,26,06,00,00,0.319
2016,02,26,07,00,00,0.44
2016,02,26,08,00,00,-0.3795
2016,02,26,09,00,00,-0.233
2016,02,26,10,00,00,-0.305
2016,02,26,11,00,00,-0.2725
2016,02,26,12,00,00,-0.263
2016,02,26,13,00,00,-0.387
2016,02,26,14,00,00,-0.166
2016,02,26,15,00,00,-0.357
2016,02,26,16,00,00,0.0975
2016,02,26,17,00,00,-0.6755
2016,02,26,18,00,00,-0.463
2016,02,26,19,00,00,-0.3905
2016,02,26,20,00,00,0
2016,02,26,21,00,00,0
2016,02,26,22,00,00,0
2016,02,26,23,00,00,0
2016,02,27,00,00,00,0
2016,02,27,01,00,00,0
2016,02,27,02,00,00,0.154
2016,02,27,03,00,00,-0.217
2016,02,27,04,00,00,-0.351
2016,02,27,05,00,00,0.5095
2016,02,27,06,00,00,-0.447
2016,02,27,07,00,00,-0.3825
2016,02,27,08,00,00,-0.4655
2016,02,27,09,00,00,-0.128
2016,02,27,10,00,00,0.117
2016,02,27,11,00,00,0.218
2016,02,27,12,00,00,-0.7155
2016,02,27,13,00,00,0.0635
2016,02,27,14,00,00,-0.6145
2016,02,27,15,00,00,-0.3845
2016,02,27,16,00,00,-0.033
2016,02,27,17,00,00,0.0095
2016,02,27,18,00,00,0
2016,02,27,19,00,00,0
2016,02,27,20,00,00,0.0695
2016,02,27,21,00,00,0.6745
2016,02,27,22,00,00,0.698
2016,02,27,23,00,00,0.2225
2016,02,28,00,00,00,-0.1025
2016,02,28,01,00,00,-0.3885
2016,02,28,02,00,00,-0.3725
2016,02,28,03,00,00,0.113
2016,02,28,04,00,00,0
2016,02,28,05,00,00,0
2016,02,28,06,00,00,-0.6025
2016,02,28,07,00,00,-0.7275
2016,02,28,08,00,00,-0.184
2016,02,28,09,00,00,0.237
2016,02,28,10,00,00,0.0115
2016,02,28,11,00,00,0.244
2016,02,28,12,00,00,-0.141
2016,02,28,13,00,00,0.4865
2016,02,28,14,00,00,-0.4785
2016,02,28,15,00,00,-2.095
2016,02,28,16,00,00,-0.941
2016,02,28,17,00,00,-0.6815
2016,02,28,18,00,00,0
2016,02,28,19,00,00,0
2016,02,28,20,00,00,0
2016,02,28,21,00,00,0
2016,02,28,22,00,00,0
2016,02,28,23,00,00,0
2016,02,29,00,00,00,0
2016,02,29,01,00,00,0
2016,02,29,02,00,00,0
2016,02,29,03,00,00,0
2016,02,29,04,00,00,0
2016,02,29,05,00,00,0
2016,02,29,06,00,00,0
2016,02,29,07,00,00,0.0065
2016,02,29,08,00,00,0.049
2016,02,29,09,00,00,0.082
2016,02,29,10,00,00,0.1075
2016,02,29,11,00,00,0.126
2016,02,29,12,00,00,0.2875
2016,02,29,13,00,00,0.0355
2016,02,29,14,00,00,-0.427
2016,02,29,15,00,00,-0.1
2016,02,29,16,00,00,0.22
2016,02,29,17,00,00,-0.225
2016,02,29,18,00,00,-0.2055
2016,02,29,19,00,00,0
2016,02,29,20,00,00,0
2016,02,29,21,00,00,0
2016,02,29,22,00,00,0
2016,02,29,23,00,00,0
2016,03,01,00,00,00,-0.316
2016,03,01,01,00,00,0
2016,03,01,02,00,00,0
2016,03,01,03,00,00,0
2016,03,01,04,00,00,0
2016,03,01,05,00,00,0
2016,03,01,06,00,00,0
2016,03,01,07,00,00,0.0345
2016,03,01,08,00,00,0.1945
2016,03,01,09,00,00,0.421
2016,03,01,10,00,00,0.3435
2016,03,01,11,00,00,0.363
2016,03,01,12,00,00,0.83
2016,03,01,13,00,00,0.7215
2016,03,01,14,00,00,0.7105
2016,03,01,15,00,00,0.6025
2016,03,01,16,00,00,-0.0805
2016,03,01,17,00,00,0.1475
2016,03,01,18,00,00,0
2016,03,01,19,00,00,0.0085
2016,03,01,20,00,00,0.277
2016,03,01,21,00,00,0.2585
2016,03,01,22,00,00,-0.1755
2016,03,01,23,00,00,-0.061
2016,03,02,00,00,00,-0.1765
2016,03,02,01,00,00,-1.1515
2016,03,02,02,00,00,0
2016,03,02,03,00,00,0
2016,03,02,04,00,00,0
2016,03,02,05,00,00,0
2016,03,02,06,00,00,0
2016,03,02,07,00,00,0.0795
2016,03,02,08,00,00,0.338
2016,03,02,09,00,00,0.5855
2016,03,02,10,00,00,0.952
2016,03,02,11,00,00,1.4195
2016,03,02,12,00,00,0.799
2016,03,02,13,00,00,0.5245
2016,03,02,14,00,00,0.3005
2016,03,02,15,00,00,0.472
2016,03,02,16,00,00,0.021
2016,03,02,17,00,00,-0.046
2016,03,02,18,00,00,-0.0015
2016,03,02,19,00,00,0.121
2016,03,02,20,00,00,0.086
2016,03,02,21,00,00,0.092
2016,03,02,22,00,00,0
2016,03,02,23,00,00,0
2016,03,03,00,00,00,0
2016,03,03,01,00,00,0
2016,03,03,02,00,00,0
2016,03,03,03,00,00,0
2016,03,03,04,00,00,0
2016,03,03,05,00,00,0
2016,03,03,06,00,00,0.0005
2016,03,03,07,00,00,-0.033
2016,03,03,08,00,00,0.1755
2016,03,03,09,00,00,0.2835
2016,03,03,10,00,00,0.1755
2016,03,03,11,00,00,0.0405
2016,03,03,12,00,00,0.573
2016,03,03,13,00,00,0.1455
2016,03,03,14,00,00,0.1345
2016,03,03,15,00,00,0.161
2016,03,03,16,00,00,0.2355
2016,03,03,17,00,00,0.059
2016,03,03,18,00,00,0.0565
2016,03,03,19,00,00,0.3285
2016,03,03,20,00,00,0.5365
2016,03,03,21,00,00,0.1345
2016,03,03,22,00,00,0.1925
2016,03,03,23,00,00,0.3235
2016,03,04,00,00,00,0.6925
2016,03,04,01,00,00,0.8175
2016,03,04,02,00,00,0.0795
2016,03,04,03,00,00,0.193
2016,03,04,04,00,00,0
2016,03,04,05,00,00,0
2016,03,04,06,00,00,0
2016,03,04,07,00,00,0.0295
2016,03,04,08,00,00,0.142
2016,03,04,09,00,00,0.277
2016,03,04,10,00,00,0.451
2016,03,04,11,00,00,0.7175
2016,03,04,12,00,00,0.7015
2016,03,04,13,00,00,0.6075
2016,03,04,14,00,00,0.4715
2016,03,04,15,00,00,0.4655
2016,03,04,16,00,00,0.252
2016,03,04,17,00,00,0.359
2016,03,04,18,00,00,0.4135
2016,03,04,19,00,00,0.1365
2016,03,04,20,00,00,0.116
2016,03,04,21,00,00,0.1075
2016,03,04,22,00,00,0.2285
2016,03,04,23,00,00,0.3635
2016,03,05,00,00,00,0.22
2016,03,05,01,00,00,0.168
2016,03,05,02,00,00,0.224
2016,03,05,03,00,00,0.1555
2016,03,05,04,00,00,0
2016,03,05,05,00,00,0
2016,03,05,06,00,00,0.0145
2016,03,05,07,00,00,0.0335
2016,03,05,08,00,00,0.2425
2016,03,05,09,00,00,0.532
2016,03,05,10,00,00,0.5725
2016,03,05,11,00,00,0.6145
2016,03,05,12,00,00,0.5995
2016,03,05,13,00,00,0.6235
2016,03,05,14,00,00,0.5625
2016,03,05,15,00,00,0.393
2016,03,05,16,00,00,0.25
2016,03,05,17,00,00,0.0985
2016,03,05,18,00,00,0
2016,03,05,19,00,00,0
2016,03,05,20,00,00,0
2016,03,05,21,00,00,0
2016,03,05,22,00,00,0
2016,03,05,23,00,00,0
2016,03,06,00,00,00,0
2016,03,06,01,00,00,0
2016,03,06,02,00,00,0
2016,03,06,03,00,00,0
2016,03,06,04,00,00,-0.008
2016,03,06,05,00,00,-0.0665
2016,03,06,06,00,00,-0.1215
2016,03,06,07,00,00,0.1275
2016,03,06,08,00,00,0.2515
2016,03,06,09,00,00,0.272
2016,03,06,10,00,00,0.5165
2016,03,06,11,00,00,0.6055
2016,03,06,12,00,00,0.5275
2016,03,06,13,00,00,0.822
2016,03,06,14,00,00,0.977
2016,03,06,15,00,00,0.891
2016,03,06,16,00,00,0.5435
2016,03,06,17,00,00,0.3755
2016,03,06,18,00,00,0.1065
2016,03,06,19,00,00,0.1215
2016,03,06,20,00,00,-0.1005
2016,03,06,21,00,00,-0.0235
2016,03,06,22,00,00,0.254
2016,03,06,23,00,00,-0.2085
2016,03,07,00,00,00,0.0495
2016,03,07,01,00,00,-0.302
2016,03,07,02,00,00,-0.32
2016,03,07,03,00,00,-0.6225
2016,03,07,04,00,00,0.241
2016,03,07,05,00,00,-0.195
2016,03,07,06,00,00,0.26
2016,03,07,07,00,00,0.3965
2016,03,07,08,00,00,-0.2035
2016,03,07,09,00,00,1.1835
2016,03,07,10,00,00,1.2525
2016,03,07,11,00,00,1.7445
2016,03,07,12,00,00,1.629
2016,03,07,13,00,00,1.6225
2016,03,07,14,00,00,1.422
2016,03,07,15,00,00,0.9595
2016,03,07,16,00,00,1.1555
2016,03,07,17,00,00,0.345
2016,03,07,18,00,00,0.02
2016,03,07,19,00,00,-0.1645
2016,03,07,20,00,00,0
2016,03,07,21,00,00,0
2016,03,07,22,00,00,0
2016,03,07,23,00,00,0
2016,03,08,00,00,00,0.014
2016,03,08,01,00,00,0
2016,03,08,02,00,00,0
2016,03,08,03,00,00,0.0035
2016,03,08,04,00,00,-0.269
2016,03,08,05,00,00,-0.14
2016,03,08,06,00,00,-0.456
2016,03,08,07,00,00,-0.0105
2016,03,08,08,00,00,0.406
2016,03,08,09,00,00,1.272
2016,03,08,10,00,00,2.3745
2016,03,08,11,00,00,2.55
2016,03,08,12,00,00,2.528
2016,03,08,13,00,00,2.6065
2016,03,08,14,00,00,2.706
2016,03,08,15,00,00,2.4645
2016,03,08,16,00,00,1.354
2016,03,08,17,00,00,0.4265
2016,03,08,18,00,00,0
2016,03,08,19,00,00,0.1965
2016,03,08,20,00,00,-0.1845
2016,03,08,21,00,00,-0.2565
2016,03,08,22,00,00,0
2016,03,08,23,00,00,0
2016,03,09,00,00,00,0
2016,03,09,01,00,00,0
2016,03,09,02,00,00,0
2016,03,09,03,00,00,0
2016,03,09,04,00,00,0
2016,03,09,05,00,00,0
2016,03,09,06,00,00,0.0075
2016,03,09,07,00,00,0.189
2016,03,09,08,00,00,0.5535
2016,03,09,09,00,00,0.8045
2016,03,09,10,00,00,1.7355
2016,03,09,11,00,00,2.655
2016,03,09,12,00,00,2.8185
2016,03,09,13,00,00,2.0895
2016,03,09,14,00,00,3.1045
2016,03,09,15,00,00,1.3045
2016,03,09,16,00,00,1.5525
2016,03,09,17,00,00,0.4755
2016,03,09,18,00,00,-0.445
2016,03,09,19,00,00,-0.2045
2016,03,09,20,00,00,0.0185
2016,03,09,21,00,00,-0.0385
2016,03,09,22,00,00,-0.008
2016,03,09,23,00,00,-0.076
2016,03,10,00,00,00,0
2016,03,10,01,00,00,0
2016,03,10,02,00,00,0
2016,03,10,03,00,00,0
2016,03,10,04,00,00,0
2016,03,10,05,00,00,0
2016,03,10,06,00,00,-0.061
2016,03,10,07,00,00,0.2005
2016,03,10,08,00,00,0.638
2016,03,10,09,00,00,1.74
2016,03,10,10,00,00,1.305
2016,03,10,11,00,00,1.838
2016,03,10,12,00,00,1.9045
2016,03,10,13,00,00,1.095
2016,03,10,14,00,00,1.8015
2016,03,10,15,00,00,0.7695
2016,03,10,16,00,00,1.212
2016,03,10,17,00,00,0.1755
2016,03,10,18,00,00,0.0205
2016,03,10,19,00,00,0
2016,03,10,20,00,00,0
2016,03,10,21,00,00,0
2016,03,10,22,00,00,0
2016,03,10,23,00,00,0
2016,03,11,00,00,00,0
2016,03,11,01,00,00,0
2016,03,11,02,00,00,0
2016,03,11,03,00,00,0
2016,03,11,04,00,00,0
2016,03,11,05,00,00,0
2016,03,11,06,00,00,0.0235
2016,03,11,07,00,00,0.3525
2016,03,11,08,00,00,1.029
2016,03,11,09,00,00,1.4155
2016,03,11,10,00,00,1.6765
2016,03,11,11,00,00,2.595
2016,03,11,12,00,00,1.558
2016,03,11,13,00,00,1.8595
2016,03,11,14,00,00,1.978
2016,03,11,15,00,00,1.696
2016,03,11,16,00,00,1.089
2016,03,11,17,00,00,0.586
2016,03,11,18,00,00,0.0445
2016,03,11,19,00,00,0
2016,03,11,20,00,00,0
2016,03,11,21,00,00,0
2016,03,11,22,00,00,0
2016,03,11,23,00,00,0
2016,03,12,00,00,00,0
2016,03,12,01,00,00,0
2016,03,12,02,00,00,0
2016,03,12,03,00,00,0
2016,03,12,04,00,00,0
2016,03,12,05,00,00,0
2016,03,12,06,00,00,0.0285
2016,03,12,07,00,00,0.194
2016,03,12,08,00,00,0.654
2016,03,12,09,00,00,0.8845
2016,03,12,10,00,00,1.79
2016,03,12,11,00,00,0.8675
2016,03,12,12,00,00,1.2545
2016,03,12,13,00,00,1.421
2016,03,12,14,00,00,0.5225
2016,03,12,15,00,00,0.355
2016,03,12,16,00,00,0.7015
2016,03,12,17,00,00,0.4025
2016,03,12,18,00,00,0.071
2016,03,12,19,00,00,-0.346
2016,03,12,20,00,00,0
2016,03,12,21,00,00,-0.073
2016,03,12,22,00,00,-0.169
2016,03,12,23,00,00,-0.1425
2016,03,13,00,00,00,-0.063
2016,03,13,01,00,00,0
2016,03,13,02,00,00,0
2016,03,13,03,00,00,0
2016,03,13,04,00,00,0
