Year,Month,Day,Hour,Minute,Second,HYY_META.PAR
2017,03,19,19,00,00,-0.09303
2017,03,19,20,00,00,-0.11938
2017,03,19,21,00,00,-0.11914
2017,03,19,22,00,00,0.07388
2017,03,19,23,00,00,-0.12772
2017,03,20,00,00,00,0.04557
2017,03,20,01,00,00,-0.12071
2017,03,20,02,00,00,0.05937
2017,03,20,03,00,00,-0.12688
2017,03,20,04,00,00,0.08353
2017,03,20,05,00,00,-0.01112
2017,03,20,06,00,00,19.60595
2017,03,20,07,00,00,92.19647
2017,03,20,08,00,00,191.57257
2017,03,20,09,00,00,475.72639
2017,03,20,10,00,00,822.74383
2017,03,20,11,00,00,966.04615
2017,03,20,12,00,00,952.93015
2017,03,20,13,00,00,964.05543
2017,03,20,14,00,00,827.64068
2017,03,20,15,00,00,644.29733
2017,03,20,16,00,00,367.16991
2017,03,20,17,00,00,147.76718
2017,03,20,18,00,00,21.31855
2017,03,20,19,00,00,-0.03258
2017,03,20,20,00,00,0.0642
2017,03,20,21,00,00,-0.13737
2017,03,20,22,00,00,0.00964
2017,03,20,23,00,00,-0.08282
2017,03,21,00,00,00,0.07111
2017,03,21,01,00,00,0.03049
2017,03,21,02,00,00,0.03764
2017,03,21,03,00,00,0.06197
2017,03,21,04,00,00,-0.04297
2017,03,21,05,00,00,0.17688
2017,03,21,06,00,00,10.12961
2017,03,21,07,00,00,49.90757
2017,03,21,08,00,00,82.82886
2017,03,21,09,00,00,104.60158
2017,03,21,10,00,00,132.59737
2017,03,21,11,00,00,161.86291
2017,03,21,12,00,00,152.36936
2017,03,21,13,00,00,167.37291
2017,03,21,14,00,00,113.02882
2017,03,21,15,00,00,79.7708
2017,03,21,16,00,00,63.21922
2017,03,21,17,00,00,33.87012
2017,03,21,18,00,00,4.78885
2017,03,21,19,00,00,0.0016
2017,03,21,20,00,00,-0.05052
2017,03,21,21,00,00,-0.0542
2017,03,21,22,00,00,-0.06137
2017,03,21,23,00,00,-0.05134
2017,03,22,00,00,00,-0.01824
2017,03,22,01,00,00,-0.01986
2017,03,22,02,00,00,-0.02073
2017,03,22,03,00,00,-0.02312
2017,03,22,04,00,00,-0.02627
2017,03,22,05,00,00,0.04361
2017,03,22,06,00,00,10.264
2017,03,22,07,00,00,48.67897
2017,03,22,08,00,00,104.47048
2017,03,22,09,00,00,199.77055
2017,03,22,10,00,00,189.29475
2017,03,22,11,00,00,269.71856
2017,03,22,12,00,00,358.45351
2017,03,22,13,00,00,511.43515
2017,03,22,14,00,00,445.33584
2017,03,22,15,00,00,470.41296
2017,03,22,16,00,00,214.68957
2017,03,22,17,00,00,82.96935
2017,03,22,18,00,00,18.92786
2017,03,22,19,00,00,0.19241
2017,03,22,20,00,00,-0.01707
2017,03,22,21,00,00,-0.0327
2017,03,22,22,00,00,-0.01814
2017,03,22,23,00,00,-0.01859
2017,03,23,00,00,00,0.07113
2017,03,23,01,00,00,-0.13934
2017,03,23,02,00,00,-0.13604
2017,03,23,03,00,00,0.07727
2017,03,23,04,00,00,-0.14509
2017,03,23,05,00,00,0.37096
2017,03,23,06,00,00,34.82359
2017,03,23,07,00,00,208.25809
2017,03,23,08,00,00,445.12584
2017,03,23,09,00,00,674.11084
2017,03,23,10,00,00,858.30744
2017,03,23,11,00,00,976.28757
2017,03,23,12,00,00,1009.64603
2017,03,23,13,00,00,946.5578
2017,03,23,14,00,00,850.03486
2017,03,23,15,00,00,518.3414
2017,03,23,16,00,00,367.3649
2017,03,23,17,00,00,229.61931
2017,03,23,18,00,00,35.04229
2017,03,23,19,00,00,0.27542
2017,03,23,20,00,00,0.06611
2017,03,23,21,00,00,-0.13762
2017,03,23,22,00,00,-0.11757
2017,03,23,23,00,00,0.05856
2017,03,24,00,00,00,-0.16667
2017,03,24,01,00,00,0.06095
2017,03,24,02,00,00,-0.15963
2017,03,24,03,00,00,0.06537
2017,03,24,04,00,00,-0.10644
2017,03,24,05,00,00,0.6048
2017,03,24,06,00,00,40.23626
2017,03,24,07,00,00,220.00508
2017,03,24,08,00,00,458.91531
2017,03,24,09,00,00,688.10379
2017,03,24,10,00,00,754.69483
2017,03,24,11,00,00,606.02198
2017,03,24,12,00,00,564.50663
2017,03,24,13,00,00,755.94939
2017,03,24,14,00,00,653.79163
2017,03,24,15,00,00,682.90794
2017,03,24,16,00,00,469.33276
2017,03,24,17,00,00,204.92764
2017,03,24,18,00,00,34.86202
2017,03,24,19,00,00,0.50754
2017,03,24,20,00,00,-0.09789
2017,03,24,21,00,00,-0.11314
2017,03,24,22,00,00,0.01467
2017,03,24,23,00,00,-0.15629
2017,03,25,00,00,00,0.14774
2017,03,25,01,00,00,-0.07563
2017,03,25,02,00,00,0.08904
2017,03,25,03,00,00,-0.01818
2017,03,25,04,00,00,-0.02102
2017,03,25,05,00,00,0.41174
2017,03,25,06,00,00,14.30953
2017,03,25,07,00,00,55.22583
2017,03,25,08,00,00,224.17455
2017,03,25,09,00,00,263.59373
2017,03,25,10,00,00,217.12318
2017,03,25,11,00,00,237.38575
2017,03,25,12,00,00,333.02851
2017,03,25,13,00,00,626.19819
2017,03,25,14,00,00,678.23102
2017,03,25,15,00,00,536.95331
2017,03,25,16,00,00,467.40981
2017,03,25,17,00,00,244.38328
2017,03,25,18,00,00,45.08591
2017,03,25,19,00,00,0.64781
2017,03,25,20,00,00,-0.06548
2017,03,25,21,00,00,-0.06348
2017,03,25,22,00,00,-0.06564
2017,03,25,23,00,00,-0.07287
2017,03,26,00,00,00,0.19856
2017,03,26,01,00,00,-0.01865
2017,03,26,02,00,00,-0.00704
2017,03,26,03,00,00,0.00353
2017,03,26,04,00,00,-0.01003
2017,03,26,05,00,00,0.24216
2017,03,26,06,00,00,9.40025
2017,03,26,07,00,00,54.94892
2017,03,26,08,00,00,135.20704
2017,03,26,09,00,00,593.30438
2017,03,26,10,00,00,808.2427
2017,03,26,11,00,00,558.29427
2017,03,26,12,00,00,681.09234
2017,03,26,13,00,00,401.86619
2017,03,26,14,00,00,790.48058
2017,03,26,15,00,00,495.73466
2017,03,26,16,00,00,303.41832
2017,03,26,17,00,00,NaN
2017,03,26,18,00,00,NaN
2017,03,26,19,00,00,NaN
2017,03,26,20,00,00,NaN
2017,03,26,21,00,00,NaN
2017,03,26,22,00,00,NaN
2017,03,26,23,00,00,NaN
2017,03,27,00,00,00,-0.0442
2017,03,27,01,00,00,-0.03739
2017,03,27,02,00,00,-0.03377
2017,03,27,03,00,00,-0.03481
2017,03,27,04,00,00,-0.03362
2017,03,27,05,00,00,1.44352
2017,03,27,06,00,00,59.99287
2017,03,27,07,00,00,263.28195
2017,03,27,08,00,00,508.89119
2017,03,27,09,00,00,744.09295
2017,03,27,10,00,00,869.542
2017,03,27,11,00,00,536.11921
2017,03,27,12,00,00,409.50471
2017,03,27,13,00,00,379.16003
2017,03,27,14,00,00,777.41457
2017,03,27,15,00,00,651.42178
2017,03,27,16,00,00,381.82358
2017,03,27,17,00,00,216.863
2017,03,27,18,00,00,38.48563
2017,03,27,19,00,00,1.11812
2017,03,27,20,00,00,-0.03447
2017,03,27,21,00,00,-0.03499
2017,03,27,22,00,00,-0.03386
2017,03,27,23,00,00,-0.0322
2017,03,28,00,00,00,-0.13475
2017,03,28,01,00,00,-0.13327
2017,03,28,02,00,00,0.0513
2017,03,28,03,00,00,-0.14824
2017,03,28,04,00,00,0.00843
2017,03,28,05,00,00,1.66749
2017,03,28,06,00,00,58.14972
2017,03,28,07,00,00,225.08042
2017,03,28,08,00,00,463.738
2017,03,28,09,00,00,745.37096
2017,03,28,10,00,00,778.65977
2017,03,28,11,00,00,1028.86136
2017,03,28,12,00,00,1048.19773
2017,03,28,13,00,00,958.87638
2017,03,28,14,00,00,681.24053
2017,03,28,15,00,00,863.45023
2017,03,28,16,00,00,480.09034
2017,03,28,17,00,00,135.51128
2017,03,28,18,00,00,38.40729
2017,03,28,19,00,00,1.93495
2017,03,28,20,00,00,-0.15094
2017,03,28,21,00,00,0.06392
2017,03,28,22,00,00,-0.15342
2017,03,28,23,00,00,0.06788
2017,03,29,00,00,00,-0.20976
2017,03,29,01,00,00,0.02666
2017,03,29,02,00,00,-0.14194
2017,03,29,03,00,00,-0.04766
2017,03,29,04,00,00,-0.01292
2017,03,29,05,00,00,3.00729
2017,03,29,06,00,00,76.51967
2017,03,29,07,00,00,292.73744
2017,03,29,08,00,00,540.99885
2017,03,29,09,00,00,774.3281
2017,03,29,10,00,00,847.11074
2017,03,29,11,00,00,942.5613
2017,03,29,12,00,00,799.61495
2017,03,29,13,00,00,939.98124
2017,03,29,14,00,00,881.21114
2017,03,29,15,00,00,622.19155
2017,03,29,16,00,00,375.61426
2017,03,29,17,00,00,218.92941
2017,03,29,18,00,00,53.243
2017,03,29,19,00,00,1.99083
2017,03,29,20,00,00,-0.20391
2017,03,29,21,00,00,0.01669
2017,03,29,22,00,00,-0.20419
2017,03,29,23,00,00,0.02957
2017,03,30,00,00,00,-0.10451
2017,03,30,01,00,00,0.04816
2017,03,30,02,00,00,0.03828
2017,03,30,03,00,00,-0.10281
2017,03,30,04,00,00,0.1045
2017,03,30,05,00,00,4.06042
2017,03,30,06,00,00,85.85153
2017,03,30,07,00,00,305.85859
2017,03,30,08,00,00,560.50687
2017,03,30,09,00,00,783.4131
2017,03,30,10,00,00,963.00817
2017,03,30,11,00,00,1099.58783
2017,03,30,12,00,00,984.86966
2017,03,30,13,00,00,869.75748
2017,03,30,14,00,00,518.94248
2017,03,30,15,00,00,419.56204
2017,03,30,16,00,00,427.39318
2017,03,30,17,00,00,241.11436
2017,03,30,18,00,00,48.86367
2017,03,30,19,00,00,1.97829
2017,03,30,20,00,00,0.05092
2017,03,30,21,00,00,-0.13765
2017,03,30,22,00,00,0.07064
2017,03,30,23,00,00,-0.13348
2017,03,31,00,00,00,0.09664
2017,03,31,01,00,00,0.00453
2017,03,31,02,00,00,-0.04791
2017,03,31,03,00,00,0.15055
2017,03,31,04,00,00,-0.05166
2017,03,31,05,00,00,3.07642
2017,03,31,06,00,00,49.10847
2017,03,31,07,00,00,268.21328
2017,03,31,08,00,00,362.86862
2017,03,31,09,00,00,599.37379
2017,03,31,10,00,00,960.4258
2017,03,31,11,00,00,422.97507
2017,03,31,12,00,00,631.39911
2017,03,31,13,00,00,439.04782
2017,03,31,14,00,00,387.89282
2017,03,31,15,00,00,276.0749
2017,03,31,16,00,00,188.42895
2017,03,31,17,00,00,72.87792
2017,03,31,18,00,00,21.59089
2017,03,31,19,00,00,1.30112
2017,03,31,20,00,00,-0.04472
2017,03,31,21,00,00,-0.04465
2017,03,31,22,00,00,-0.04406
2017,03,31,23,00,00,0.09655
2017,04,01,00,00,00,0.0007
2017,04,01,01,00,00,0.0248
2017,04,01,02,00,00,0.08499
2017,04,01,03,00,00,0.01278
2017,04,01,04,00,00,0.09794
2017,04,01,05,00,00,4.36554
2017,04,01,06,00,00,39.34199
2017,04,01,07,00,00,64.87085
2017,04,01,08,00,00,134.30621
2017,04,01,09,00,00,193.95141
2017,04,01,10,00,00,229.22698
2017,04,01,11,00,00,181.1623
2017,04,01,12,00,00,95.24619
2017,04,01,13,00,00,101.7092
2017,04,01,14,00,00,84.32614
2017,04,01,15,00,00,55.70376
2017,04,01,16,00,00,42.6559
2017,04,01,17,00,00,41.42288
2017,04,01,18,00,00,15.13449
2017,04,01,19,00,00,0.7663
2017,04,01,20,00,00,-0.0392
2017,04,01,21,00,00,-0.03947
2017,04,01,22,00,00,-0.04004
2017,04,01,23,00,00,-0.03947
2017,04,02,00,00,00,-0.00314
2017,04,02,01,00,00,-0.00186
2017,04,02,02,00,00,-0.00227
2017,04,02,03,00,00,-0.00278
2017,04,02,04,00,00,-0.00268
2017,04,02,05,00,00,2.32855
2017,04,02,06,00,00,29.88686
2017,04,02,07,00,00,118.16787
2017,04,02,08,00,00,304.11781
2017,04,02,09,00,00,451.37853
2017,04,02,10,00,00,542.87801
2017,04,02,11,00,00,513.99991
2017,04,02,12,00,00,380.68979
2017,04,02,13,00,00,163.03209
2017,04,02,14,00,00,153.14968
2017,04,02,15,00,00,107.55357
2017,04,02,16,00,00,87.3929
2017,04,02,17,00,00,45.00003
2017,04,02,18,00,00,20.63156
2017,04,02,19,00,00,2.15238
2017,04,02,20,00,00,-0.00301
2017,04,02,21,00,00,-0.00208
2017,04,02,22,00,00,-0.00265
2017,04,02,23,00,00,-0.00276
2017,04,03,00,00,00,-0.00253
2017,04,03,01,00,00,-0.0023
2017,04,03,02,00,00,-0.0019
2017,04,03,03,00,00,-0.00202
2017,04,03,04,00,00,-0.00183
2017,04,03,05,00,00,1.58977
2017,04,03,06,00,00,14.03411
2017,04,03,07,00,00,78.54504
2017,04,03,08,00,00,191.50846
2017,04,03,09,00,00,207.48224
2017,04,03,10,00,00,264.70026
2017,04,03,11,00,00,293.21704
2017,04,03,12,00,00,307.39774
2017,04,03,13,00,00,367.52659
2017,04,03,14,00,00,317.7048
2017,04,03,15,00,00,271.64994
2017,04,03,16,00,00,260.44207
2017,04,03,17,00,00,116.95016
2017,04,03,18,00,00,27.89724
2017,04,03,19,00,00,1.52248
2017,04,03,20,00,00,-0.00161
2017,04,03,21,00,00,-0.00191
2017,04,03,22,00,00,-0.00284
2017,04,03,23,00,00,-0.00208
2017,04,04,00,00,00,-0.01766
2017,04,04,01,00,00,-0.01735
2017,04,04,02,00,00,-0.01774
2017,04,04,03,00,00,-0.01816
2017,04,04,04,00,00,-0.01829
2017,04,04,05,00,00,4.38509
2017,04,04,06,00,00,33.15315
2017,04,04,07,00,00,83.90838
2017,04,04,08,00,00,181.06031
2017,04,04,09,00,00,259.04071
2017,04,04,10,00,00,440.62362
2017,04,04,11,00,00,490.51153
2017,04,04,12,00,00,880.88723
2017,04,04,13,00,00,1028.22068
2017,04,04,14,00,00,992.41333
2017,04,04,15,00,00,831.04192
2017,04,04,16,00,00,587.16085
2017,04,04,17,00,00,306.99428
2017,04,04,18,00,00,121.71808
2017,04,04,19,00,00,8.47548
2017,04,04,20,00,00,-0.01823
2017,04,04,21,00,00,-0.01876
2017,04,04,22,00,00,-0.01907
2017,04,04,23,00,00,-0.01824
2017,04,05,00,00,00,-0.01574
2017,04,05,01,00,00,-0.01537
2017,04,05,02,00,00,-0.01493
2017,04,05,03,00,00,-0.01494
2017,04,05,04,00,00,-0.01388
2017,04,05,05,00,00,3.1708
2017,04,05,06,00,00,18.82456
2017,04,05,07,00,00,66.34681
2017,04,05,08,00,00,89.70548
2017,04,05,09,00,00,234.11091
2017,04,05,10,00,00,437.35631
2017,04,05,11,00,00,487.30524
2017,04,05,12,00,00,640.6596
2017,04,05,13,00,00,815.69937
2017,04,05,14,00,00,449.65253
2017,04,05,15,00,00,478.27624
2017,04,05,16,00,00,532.26925
2017,04,05,17,00,00,264.2424
2017,04,05,18,00,00,109.9562
2017,04,05,19,00,00,7.52542
2017,04,05,20,00,00,-0.01449
2017,04,05,21,00,00,-0.01672
2017,04,05,22,00,00,-0.01635
2017,04,05,23,00,00,-0.017
2017,04,06,00,00,00,-0.017
2017,04,06,01,00,00,-0.01633
2017,04,06,02,00,00,-0.01609
2017,04,06,03,00,00,-0.01632
2017,04,06,04,00,00,0.00518
2017,04,06,05,00,00,10.50063
2017,04,06,06,00,00,80.54688
2017,04,06,07,00,00,233.85078
2017,04,06,08,00,00,493.31234
2017,04,06,09,00,00,897.26984
2017,04,06,10,00,00,959.77722
2017,04,06,11,00,00,646.99511
2017,04,06,12,00,00,1091.54839
2017,04,06,13,00,00,1238.93397
2017,04,06,14,00,00,939.35528
2017,04,06,15,00,00,664.62099
2017,04,06,16,00,00,312.27371
2017,04,06,17,00,00,314.45699
2017,04,06,18,00,00,104.13058
2017,04,06,19,00,00,9.03564
2017,04,06,20,00,00,-0.01692
2017,04,06,21,00,00,-0.01816
2017,04,06,22,00,00,-0.01713
2017,04,06,23,00,00,-0.01769
2017,04,07,00,00,00,-0.04961
2017,04,07,01,00,00,-0.04946
2017,04,07,02,00,00,-0.0499
2017,04,07,03,00,00,-0.04952
2017,04,07,04,00,00,0.01749
2017,04,07,05,00,00,17.64006
2017,04,07,06,00,00,136.73534
2017,04,07,07,00,00,267.58607
2017,04,07,08,00,00,556.1443
2017,04,07,09,00,00,466.19781
2017,04,07,10,00,00,505.5639
2017,04,07,11,00,00,422.95636
2017,04,07,12,00,00,388.46665
2017,04,07,13,00,00,562.38513
2017,04,07,14,00,00,424.38947
2017,04,07,15,00,00,283.30051
2017,04,07,16,00,00,296.73772
2017,04,07,17,00,00,222.61411
2017,04,07,18,00,00,111.23905
2017,04,07,19,00,00,11.51175
2017,04,07,20,00,00,-0.04437
2017,04,07,21,00,00,0.14273
2017,04,07,22,00,00,-0.05883
2017,04,07,23,00,00,0.06286
2017,04,08,00,00,00,0.00552
2017,04,08,01,00,00,0.02828
2017,04,08,02,00,00,0.02039
2017,04,08,03,00,00,0.02552
2017,04,08,04,00,00,0.12052
2017,04,08,05,00,00,22.6617
2017,04,08,06,00,00,143.29896
2017,04,08,07,00,00,334.80599
2017,04,08,08,00,00,570.49537
2017,04,08,09,00,00,901.32223
2017,04,08,10,00,00,1098.99918
2017,04,08,11,00,00,1214.81347
2017,04,08,12,00,00,1219.88157
2017,04,08,13,00,00,1194.40218
2017,04,08,14,00,00,961.11754
2017,04,08,15,00,00,767.65616
2017,04,08,16,00,00,318.49802
2017,04,08,17,00,00,159.93777
2017,04,08,18,00,00,105.11207
2017,04,08,19,00,00,8.9608
2017,04,08,20,00,00,-0.07004
2017,04,08,21,00,00,-0.07022
2017,04,08,22,00,00,-0.07062
2017,04,08,23,00,00,-0.0708
2017,04,09,00,00,00,-0.03368
2017,04,09,01,00,00,-0.03314
2017,04,09,02,00,00,-0.03387
2017,04,09,03,00,00,-0.02363
2017,04,09,04,00,00,0.2112
2017,04,09,05,00,00,10.05623
2017,04,09,06,00,00,94.57238
2017,04,09,07,00,00,275.46038
2017,04,09,08,00,00,319.82249
2017,04,09,09,00,00,390.36067
2017,04,09,10,00,00,535.92488
2017,04,09,11,00,00,665.815
2017,04,09,12,00,00,586.18703
2017,04,09,13,00,00,731.58058
2017,04,09,14,00,00,588.59693
2017,04,09,15,00,00,543.30967
2017,04,09,16,00,00,403.60393
2017,04,09,17,00,00,293.3603
2017,04,09,18,00,00,60.78395
2017,04,09,19,00,00,7.89751
2017,04,09,20,00,00,-0.02029
2017,04,09,21,00,00,-0.03463
2017,04,09,22,00,00,-0.03429
2017,04,09,23,00,00,-0.03431
2017,04,10,00,00,00,-0.00556
2017,04,10,01,00,00,-0.00584
2017,04,10,02,00,00,-0.00627
2017,04,10,03,00,00,-0.0054
2017,04,10,04,00,00,0.19094
2017,04,10,05,00,00,16.30539
2017,04,10,06,00,00,102.26749
2017,04,10,07,00,00,218.96854
2017,04,10,08,00,00,270.15385
2017,04,10,09,00,00,171.37117
2017,04,10,10,00,00,209.60782
2017,04,10,11,00,00,348.00686
2017,04,10,12,00,00,749.37144
2017,04,10,13,00,00,1054.85961
2017,04,10,14,00,00,796.84571
2017,04,10,15,00,00,315.03837
2017,04,10,16,00,00,115.32132
2017,04,10,17,00,00,28.62514
2017,04,10,18,00,00,12.1401
2017,04,10,19,00,00,1.14682
2017,04,10,20,00,00,-0.00574
2017,04,10,21,00,00,-0.00452
2017,04,10,22,00,00,-0.00546
2017,04,10,23,00,00,-0.0056
2017,04,11,00,00,00,-0.02909
2017,04,11,01,00,00,-0.02924
2017,04,11,02,00,00,-0.02923
2017,04,11,03,00,00,-0.03142
2017,04,11,04,00,00,0.10378
2017,04,11,05,00,00,8.443
2017,04,11,06,00,00,40.92311
2017,04,11,07,00,00,129.95218
2017,04,11,08,00,00,283.93301
2017,04,11,09,00,00,352.75707
2017,04,11,10,00,00,458.65122
2017,04,11,11,00,00,447.30992
2017,04,11,12,00,00,534.82902
2017,04,11,13,00,00,685.01152
2017,04,11,14,00,00,453.47414
2017,04,11,15,00,00,340.96413
2017,04,11,16,00,00,181.24218
2017,04,11,17,00,00,145.18408
2017,04,11,18,00,00,54.83383
2017,04,11,19,00,00,14.46452
2017,04,11,20,00,00,0.01981
2017,04,11,21,00,00,-0.01502
2017,04,11,22,00,00,0.16285
2017,04,11,23,00,00,-0.04008
2017,04,12,00,00,00,0.10174
2017,04,12,01,00,00,-0.12009
2017,04,12,02,00,00,0.09126
2017,04,12,03,00,00,-0.12418
2017,04,12,04,00,00,0.8922
2017,04,12,05,00,00,40.7851
2017,04,12,06,00,00,207.20796
2017,04,12,07,00,00,525.66522
2017,04,12,08,00,00,431.48241
2017,04,12,09,00,00,543.26726
2017,04,12,10,00,00,793.45723
2017,04,12,11,00,00,1337.55041
2017,04,12,12,00,00,1005.64334
2017,04,12,13,00,00,656.72392
2017,04,12,14,00,00,1029.77478
2017,04,12,15,00,00,637.31938
2017,04,12,16,00,00,366.73721
2017,04,12,17,00,00,159.75615
2017,04,12,18,00,00,43.95242
2017,04,12,19,00,00,5.82925
2017,04,12,20,00,00,-0.03683
2017,04,12,21,00,00,-0.10921
2017,04,12,22,00,00,-0.10885
2017,04,12,23,00,00,0.08902
2017,04,13,00,00,00,-0.11097
2017,04,13,01,00,00,-0.08074
2017,04,13,02,00,00,0.07157
2017,04,13,03,00,00,-0.10988
2017,04,13,04,00,00,0.98435
2017,04,13,05,00,00,31.80145
2017,04,13,06,00,00,116.34782
2017,04,13,07,00,00,323.7105
2017,04,13,08,00,00,463.00449
2017,04,13,09,00,00,439.00744
2017,04,13,10,00,00,598.05679
2017,04,13,11,00,00,584.76269
2017,04,13,12,00,00,825.37616
2017,04,13,13,00,00,482.34873
2017,04,13,14,00,00,516.45492
2017,04,13,15,00,00,519.18059
2017,04,13,16,00,00,480.68832
2017,04,13,17,00,00,227.98677
2017,04,13,18,00,00,109.9112
2017,04,13,19,00,00,20.70252
2017,04,13,20,00,00,0.25899
2017,04,13,21,00,00,-0.03344
2017,04,13,22,00,00,0.08653
2017,04,13,23,00,00,-0.09264
2017,04,14,00,00,00,0.08501
2017,04,14,01,00,00,-0.10349
2017,04,14,02,00,00,0.03142
2017,04,14,03,00,00,0.05585
2017,04,14,04,00,00,1.2981
2017,04,14,05,00,00,48.03558
2017,04,14,06,00,00,224.58916
2017,04,14,07,00,00,484.25611
2017,04,14,08,00,00,684.22271
2017,04,14,09,00,00,1008.15943
2017,04,14,10,00,00,1047.59349
2017,04,14,11,00,00,770.06734
2017,04,14,12,00,00,874.06791
2017,04,14,13,00,00,786.87509
2017,04,14,14,00,00,535.396
2017,04,14,15,00,00,381.70069
2017,04,14,16,00,00,255.99296
2017,04,14,17,00,00,153.113
2017,04,14,18,00,00,54.50553
2017,04,14,19,00,00,12.04832
2017,04,14,20,00,00,0.3129
2017,04,14,21,00,00,-0.15532
2017,04,14,22,00,00,0.06632
2017,04,14,23,00,00,-0.10697
2017,04,15,00,00,00,0.02436
2017,04,15,01,00,00,0.04444
2017,04,15,02,00,00,-0.11642
2017,04,15,03,00,00,0.10819
2017,04,15,04,00,00,1.90726
2017,04,15,05,00,00,53.30861
2017,04,15,06,00,00,195.49337
2017,04,15,07,00,00,333.63415
2017,04,15,08,00,00,568.75762
2017,04,15,09,00,00,620.39072
2017,04,15,10,00,00,855.8341
2017,04,15,11,00,00,1038.0992
2017,04,15,12,00,00,906.31424
2017,04,15,13,00,00,731.1275
2017,04,15,14,00,00,601.97845
2017,04,15,15,00,00,347.43984
2017,04,15,16,00,00,300.65339
2017,04,15,17,00,00,403.76224
2017,04,15,18,00,00,154.68424
2017,04,15,19,00,00,29.08468
2017,04,15,20,00,00,0.46774
2017,04,15,21,00,00,-0.00995
2017,04,15,22,00,00,0.03419
2017,04,15,23,00,00,-0.11534
2017,04,16,00,00,00,0.08516
2017,04,16,01,00,00,-0.05496
2017,04,16,02,00,00,-0.02666
2017,04,16,03,00,00,0.10641
2017,04,16,04,00,00,2.18622
2017,04,16,05,00,00,49.55733
2017,04,16,06,00,00,217.3743
2017,04,16,07,00,00,365.81287
2017,04,16,08,00,00,726.31704
2017,04,16,09,00,00,819.32531
2017,04,16,10,00,00,976.87646
2017,04,16,11,00,00,916.58514
2017,04,16,12,00,00,1279.87056
2017,04,16,13,00,00,1174.44979
2017,04,16,14,00,00,951.98961
2017,04,16,15,00,00,741.31787
2017,04,16,16,00,00,488.52567
2017,04,16,17,00,00,339.94524
2017,04,16,18,00,00,201.82981
2017,04,16,19,00,00,40.21792
2017,04,16,20,00,00,0.64335
2017,04,16,21,00,00,0.03427
2017,04,16,22,00,00,-0.16291
2017,04,16,23,00,00,0.04756
2017,04,17,00,00,00,-0.12876
2017,04,17,01,00,00,0.09239
2017,04,17,02,00,00,-0.1338
2017,04,17,03,00,00,0.108
2017,04,17,04,00,00,2.98251
2017,04,17,05,00,00,60.78658
2017,04,17,06,00,00,228.30162
2017,04,17,07,00,00,420.77
2017,04,17,08,00,00,723.75377
2017,04,17,09,00,00,873.56232
2017,04,17,10,00,00,1005.29576
2017,04,17,11,00,00,1011.57768
2017,04,17,12,00,00,1277.45922
2017,04,17,13,00,00,1060.26902
2017,04,17,14,00,00,763.00453
2017,04,17,15,00,00,722.53053
2017,04,17,16,00,00,577.41321
2017,04,17,17,00,00,350.71185
2017,04,17,18,00,00,174.09098
2017,04,17,19,00,00,39.48951
2017,04,17,20,00,00,0.95664
2017,04,17,21,00,00,-0.05871
2017,04,17,22,00,00,-0.0502
2017,04,17,23,00,00,0.00701
2017,04,18,00,00,00,-0.00504
2017,04,18,01,00,00,0.00019
2017,04,18,02,00,00,0.07616
2017,04,18,03,00,00,-0.071
2017,04,18,04,00,00,4.54621
2017,04,18,05,00,00,75.97778
2017,04,18,06,00,00,280.62454
2017,04,18,07,00,00,520.36219
2017,04,18,08,00,00,793.31006
2017,04,18,09,00,00,975.06003
2017,04,18,10,00,00,1025.57517
2017,04,18,11,00,00,1433.0465
2017,04,18,12,00,00,1209.72049
2017,04,18,13,00,00,1042.22002
2017,04,18,14,00,00,1066.92888
2017,04,18,15,00,00,646.40453
2017,04,18,16,00,00,744.55856
2017,04,18,17,00,00,477.02233
2017,04,18,18,00,00,225.06986
2017,04,18,19,00,00,41.28478
2017,04,18,20,00,00,1.10786
2017,04,18,21,00,00,-0.10419
2017,04,18,22,00,00,-0.10482
2017,04,18,23,00,00,0.08928
2017,04,19,00,00,00,-0.07967
2017,04,19,01,00,00,0.11192
2017,04,19,02,00,00,-0.05215
2017,04,19,03,00,00,0.10242
2017,04,19,04,00,00,4.44101
2017,04,19,05,00,00,79.63375
2017,04,19,06,00,00,248.42912
2017,04,19,07,00,00,545.71914
2017,04,19,08,00,00,726.63845
2017,04,19,09,00,00,1028.49229
2017,04,19,10,00,00,1187.60236
2017,04,19,11,00,00,1087.31075
2017,04,19,12,00,00,1224.56968
2017,04,19,13,00,00,1184.78833
2017,04,19,14,00,00,1180.30467
2017,04,19,15,00,00,956.52632
2017,04,19,16,00,00,743.021
2017,04,19,17,00,00,389.26652
2017,04,19,18,00,00,236.42713
2017,04,19,19,00,00,32.61292
2017,04,19,20,00,00,1.19759
2017,04,19,21,00,00,-0.06546
2017,04,19,22,00,00,-0.06637
2017,04,19,23,00,00,-0.06593
2017,04,20,00,00,00,0.13612
2017,04,20,01,00,00,-0.06659
2017,04,20,02,00,00,0.13811
2017,04,20,03,00,00,-0.05862
2017,04,20,04,00,00,6.33902
2017,04,20,05,00,00,93.66466
2017,04,20,06,00,00,306.4007
2017,04,20,07,00,00,589.22894
2017,04,20,08,00,00,782.58786
2017,04,20,09,00,00,972.39496
2017,04,20,10,00,00,991.91436
2017,04,20,11,00,00,989.88064
2017,04,20,12,00,00,682.7703
2017,04,20,13,00,00,500.93279
2017,04,20,14,00,00,428.36758
