Year,Month,Day,Hour,Minute,Second,HYY_META.CO2336
2013,05,13,08,00,00,400.062
2013,05,13,09,00,00,399.726
2013,05,13,10,00,00,398.232
2013,05,13,11,00,00,397.919
2013,05,13,12,00,00,397.539
2013,05,13,13,00,00,397.02
2013,05,13,14,00,00,397.173
2013,05,13,15,00,00,396.881
2013,05,13,16,00,00,397.188
2013,05,13,17,00,00,397.104
2013,05,13,18,00,00,396.743
2013,05,13,19,00,00,396.924
2013,05,13,20,00,00,397.458
2013,05,13,21,00,00,401.139
2013,05,13,22,00,00,403.978
2013,05,13,23,00,00,405.639
2013,05,14,00,00,00,406.433
2013,05,14,01,00,00,408.414
2013,05,14,02,00,00,406.262
2013,05,14,03,00,00,406.544
2013,05,14,04,00,00,408.279
2013,05,14,05,00,00,412.794
2013,05,14,06,00,00,408.657
2013,05,14,07,00,00,401.476
2013,05,14,08,00,00,398.503
2013,05,14,09,00,00,397.889
2013,05,14,10,00,00,397.386
2013,05,14,11,00,00,397.143
2013,05,14,12,00,00,397.814
2013,05,14,13,00,00,398.38
2013,05,14,14,00,00,398.431
2013,05,14,15,00,00,397.583
2013,05,14,16,00,00,395.926
2013,05,14,17,00,00,395.863
2013,05,14,18,00,00,395.217
2013,05,14,19,00,00,396.427
2013,05,14,20,00,00,397.039
2013,05,14,21,00,00,398.157
2013,05,14,22,00,00,401.1
2013,05,14,23,00,00,402.35
2013,05,15,00,00,00,402.522
2013,05,15,01,00,00,402.848
2013,05,15,02,00,00,403.529
2013,05,15,03,00,00,404.117
2013,05,15,04,00,00,404.738
2013,05,15,05,00,00,403.627
2013,05,15,06,00,00,401.726
2013,05,15,07,00,00,399.997
2013,05,15,08,00,00,399.472
2013,05,15,09,00,00,398.568
2013,05,15,10,00,00,398.859
2013,05,15,11,00,00,398.926
2013,05,15,12,00,00,398.207
2013,05,15,13,00,00,398.302
2013,05,15,14,00,00,398.381
2013,05,15,15,00,00,397.943
2013,05,15,16,00,00,398.124
2013,05,15,17,00,00,398.888
2013,05,15,18,00,00,398.764
2013,05,15,19,00,00,398.724
2013,05,15,20,00,00,398.95
2013,05,15,21,00,00,398.853
2013,05,15,22,00,00,398.915
2013,05,15,23,00,00,398.954
2013,05,16,00,00,00,399.012
2013,05,16,01,00,00,398.804
2013,05,16,02,00,00,398.909
2013,05,16,03,00,00,400.654
2013,05,16,04,00,00,402.924
2013,05,16,05,00,00,402.228
2013,05,16,06,00,00,401.857
2013,05,16,07,00,00,400.667
2013,05,16,08,00,00,398.296
2013,05,16,09,00,00,398.037
2013,05,16,10,00,00,397.537
2013,05,16,11,00,00,397.406
2013,05,16,12,00,00,397.781
2013,05,16,13,00,00,397.788
2013,05,16,14,00,00,397.853
2013,05,16,15,00,00,397.881
2013,05,16,16,00,00,397.63
2013,05,16,17,00,00,397.487
2013,05,16,18,00,00,397.569
2013,05,16,19,00,00,397.885
2013,05,16,20,00,00,398.874
2013,05,16,21,00,00,399.963
2013,05,16,22,00,00,401.725
2013,05,16,23,00,00,401.886
2013,05,17,00,00,00,403.859
2013,05,17,01,00,00,405.388
2013,05,17,02,00,00,405.079
2013,05,17,03,00,00,406.136
2013,05,17,04,00,00,407.324
2013,05,17,05,00,00,407.424
2013,05,17,06,00,00,407.208
2013,05,17,07,00,00,405.849
2013,05,17,08,00,00,403.27
2013,05,17,09,00,00,400.151
2013,05,17,10,00,00,399.465
2013,05,17,11,00,00,399.01
2013,05,17,12,00,00,398.944
2013,05,17,13,00,00,398.128
2013,05,17,14,00,00,397.218
2013,05,17,15,00,00,396.147
2013,05,17,16,00,00,396.074
2013,05,17,17,00,00,396.453
2013,05,17,18,00,00,397.203
2013,05,17,19,00,00,397.634
2013,05,17,20,00,00,398.394
2013,05,17,21,00,00,400.055
2013,05,17,22,00,00,402.088
2013,05,17,23,00,00,403.235
2013,05,18,00,00,00,404.538
2013,05,18,01,00,00,407.258
2013,05,18,02,00,00,408.558
2013,05,18,03,00,00,409.423
2013,05,18,04,00,00,409.114
2013,05,18,05,00,00,409.119
2013,05,18,06,00,00,407.755
2013,05,18,07,00,00,409.83
2013,05,18,08,00,00,408.907
2013,05,18,09,00,00,404.887
2013,05,18,10,00,00,404.693
2013,05,18,11,00,00,405.139
2013,05,18,12,00,00,403.106
2013,05,18,13,00,00,401.194
2013,05,18,14,00,00,400.834
2013,05,18,15,00,00,399.156
2013,05,18,16,00,00,398.046
2013,05,18,17,00,00,397.778
2013,05,18,18,00,00,398.975
2013,05,18,19,00,00,400.396
2013,05,18,20,00,00,401.913
2013,05,18,21,00,00,403.255
2013,05,18,22,00,00,404.721
2013,05,18,23,00,00,406.766
2013,05,19,00,00,00,409.292
2013,05,19,01,00,00,412.786
2013,05,19,02,00,00,414.732
2013,05,19,03,00,00,415.855
2013,05,19,04,00,00,420.194
2013,05,19,05,00,00,425.628
2013,05,19,06,00,00,419.666
2013,05,19,07,00,00,410.259
2013,05,19,08,00,00,405.243
2013,05,19,09,00,00,400.975
2013,05,19,10,00,00,398.018
2013,05,19,11,00,00,395.548
2013,05,19,12,00,00,394.347
2013,05,19,13,00,00,394.746
2013,05,19,14,00,00,394.745
2013,05,19,15,00,00,394.656
2013,05,19,16,00,00,394.699
2013,05,19,17,00,00,394.886
2013,05,19,18,00,00,394.747
2013,05,19,19,00,00,395.496
2013,05,19,20,00,00,397.614
2013,05,19,21,00,00,399.253
2013,05,19,22,00,00,400.48
2013,05,19,23,00,00,403.464
2013,05,20,00,00,00,407.33
2013,05,20,01,00,00,412.048
2013,05,20,02,00,00,411.035
2013,05,20,03,00,00,416.252
2013,05,20,04,00,00,416.082
2013,05,20,05,00,00,405.216
2013,05,20,06,00,00,401.556
2013,05,20,07,00,00,401.426
2013,05,20,08,00,00,402.572
2013,05,20,09,00,00,403.221
2013,05,20,10,00,00,403.364
2013,05,20,11,00,00,403.001
2013,05,20,12,00,00,401.136
2013,05,20,13,00,00,397.27
2013,05,20,14,00,00,395.958
2013,05,20,15,00,00,393.621
2013,05,20,16,00,00,392.381
2013,05,20,17,00,00,392.004
2013,05,20,18,00,00,392.111
2013,05,20,19,00,00,392.253
2013,05,20,20,00,00,393.578
2013,05,20,21,00,00,396.2
2013,05,20,22,00,00,400.115
2013,05,20,23,00,00,403.09
2013,05,21,00,00,00,404.442
2013,05,21,01,00,00,405.312
2013,05,21,02,00,00,405.594
2013,05,21,03,00,00,406.152
2013,05,21,04,00,00,407.434
2013,05,21,05,00,00,404.336
2013,05,21,06,00,00,401.421
2013,05,21,07,00,00,398.651
2013,05,21,08,00,00,396.794
2013,05,21,09,00,00,395.724
2013,05,21,10,00,00,395.234
2013,05,21,11,00,00,394.938
2013,05,21,12,00,00,394.766
2013,05,21,13,00,00,394.226
2013,05,21,14,00,00,393.686
2013,05,21,15,00,00,393.769
2013,05,21,16,00,00,393.121
2013,05,21,17,00,00,393.004
2013,05,21,18,00,00,393.383
2013,05,21,19,00,00,393.962
2013,05,21,20,00,00,395.05
2013,05,21,21,00,00,396.856
2013,05,21,22,00,00,399.295
2013,05,21,23,00,00,399.796
2013,05,22,00,00,00,401.057
2013,05,22,01,00,00,403.13
2013,05,22,02,00,00,403.994
2013,05,22,03,00,00,405.241
2013,05,22,04,00,00,404.941
2013,05,22,05,00,00,402.2
2013,05,22,06,00,00,399.199
2013,05,22,07,00,00,397.517
2013,05,22,08,00,00,395.654
2013,05,22,09,00,00,393.277
2013,05,22,10,00,00,392.072
2013,05,22,11,00,00,392.356
2013,05,22,12,00,00,391.451
2013,05,22,13,00,00,392.344
2013,05,22,14,00,00,392.772
2013,05,22,15,00,00,393.917
2013,05,22,16,00,00,394.129
2013,05,22,17,00,00,394.613
2013,05,22,18,00,00,394.857
2013,05,22,19,00,00,395.987
2013,05,22,20,00,00,397.251
2013,05,22,21,00,00,397.771
2013,05,22,22,00,00,398.517
2013,05,22,23,00,00,399.344
2013,05,23,00,00,00,400.746
2013,05,23,01,00,00,400.518
2013,05,23,02,00,00,400.953
2013,05,23,03,00,00,401.774
2013,05,23,04,00,00,401.394
2013,05,23,05,00,00,399.331
2013,05,23,06,00,00,397.31
2013,05,23,07,00,00,395.044
2013,05,23,08,00,00,393.638
2013,05,23,09,00,00,392.053
2013,05,23,10,00,00,390.565
2013,05,23,11,00,00,389.72
2013,05,23,12,00,00,389.683
2013,05,23,13,00,00,389.764
2013,05,23,14,00,00,389.698
2013,05,23,15,00,00,392.134
2013,05,23,16,00,00,393.035
2013,05,23,17,00,00,392.649
2013,05,23,18,00,00,391.836
2013,05,23,19,00,00,393.596
2013,05,23,20,00,00,394.909
2013,05,23,21,00,00,396.205
2013,05,23,22,00,00,396.997
2013,05,23,23,00,00,398.218
2013,05,24,00,00,00,398.771
2013,05,24,01,00,00,401.464
2013,05,24,02,00,00,402.455
2013,05,24,03,00,00,405.094
2013,05,24,04,00,00,404.799
2013,05,24,05,00,00,404.598
2013,05,24,06,00,00,400.212
2013,05,24,07,00,00,399.4
2013,05,24,08,00,00,399.072
2013,05,24,09,00,00,397.881
2013,05,24,10,00,00,396.763
2013,05,24,11,00,00,395.513
2013,05,24,12,00,00,395.369
2013,05,24,13,00,00,395.358
2013,05,24,14,00,00,394.532
2013,05,24,15,00,00,393.948
2013,05,24,16,00,00,393.025
2013,05,24,17,00,00,392.916
2013,05,24,18,00,00,392.904
2013,05,24,19,00,00,393.628
2013,05,24,20,00,00,394.735
2013,05,24,21,00,00,394.873
2013,05,24,22,00,00,394.248
2013,05,24,23,00,00,394.004
2013,05,25,00,00,00,395.63
2013,05,25,01,00,00,394.928
2013,05,25,02,00,00,395.222
2013,05,25,03,00,00,396.257
2013,05,25,04,00,00,398.308
2013,05,25,05,00,00,395.862
2013,05,25,06,00,00,395.008
2013,05,25,07,00,00,391.905
2013,05,25,08,00,00,390.523
2013,05,25,09,00,00,390.388
2013,05,25,10,00,00,390.419
2013,05,25,11,00,00,390.341
2013,05,25,12,00,00,390.239
2013,05,25,13,00,00,390.622
2013,05,25,14,00,00,390.8
2013,05,25,15,00,00,391.345
2013,05,25,16,00,00,391.568
2013,05,25,17,00,00,392.302
2013,05,25,18,00,00,392.806
2013,05,25,19,00,00,392.751
2013,05,25,20,00,00,393.066
2013,05,25,21,00,00,394.011
2013,05,25,22,00,00,394.942
2013,05,25,23,00,00,395.694
2013,05,26,00,00,00,396.487
2013,05,26,01,00,00,398.57
2013,05,26,02,00,00,400.112
2013,05,26,03,00,00,402.855
2013,05,26,04,00,00,404.839
2013,05,26,05,00,00,401.823
2013,05,26,06,00,00,397.1
2013,05,26,07,00,00,394.432
2013,05,26,08,00,00,393.424
2013,05,26,09,00,00,393.256
2013,05,26,10,00,00,393.086
2013,05,26,11,00,00,393.185
2013,05,26,12,00,00,393.168
2013,05,26,13,00,00,393.412
2013,05,26,14,00,00,392.839
2013,05,26,15,00,00,392.948
2013,05,26,16,00,00,393.326
2013,05,26,17,00,00,392.739
2013,05,26,18,00,00,392.745
2013,05,26,19,00,00,392.408
2013,05,26,20,00,00,393.738
2013,05,26,21,00,00,396.032
2013,05,26,22,00,00,399.337
2013,05,26,23,00,00,400.705
2013,05,27,00,00,00,402.494
2013,05,27,01,00,00,402.962
2013,05,27,02,00,00,406.893
2013,05,27,03,00,00,409.405
2013,05,27,04,00,00,408.934
2013,05,27,05,00,00,411.494
2013,05,27,06,00,00,408.792
2013,05,27,07,00,00,406.05
2013,05,27,08,00,00,398.116
2013,05,27,09,00,00,394.604
2013,05,27,10,00,00,393.819
2013,05,27,11,00,00,392.214
2013,05,27,12,00,00,391.406
2013,05,27,13,00,00,391.088
2013,05,27,14,00,00,390.432
2013,05,27,15,00,00,390.22
2013,05,27,16,00,00,390.052
2013,05,27,17,00,00,391.383
2013,05,27,18,00,00,391.198
2013,05,27,19,00,00,389.12
2013,05,27,20,00,00,388.241
2013,05,27,21,00,00,388.368
2013,05,27,22,00,00,395.643
2013,05,27,23,00,00,397.54
2013,05,28,00,00,00,401.58
2013,05,28,01,00,00,402.176
2013,05,28,02,00,00,402.111
2013,05,28,03,00,00,404.389
2013,05,28,04,00,00,406.907
2013,05,28,05,00,00,406.986
2013,05,28,06,00,00,406.069
2013,05,28,07,00,00,399.465
2013,05,28,08,00,00,393.358
2013,05,28,09,00,00,392.18
2013,05,28,10,00,00,392.652
2013,05,28,11,00,00,392.11
2013,05,28,12,00,00,392.158
2013,05,28,13,00,00,392.146
2013,05,28,14,00,00,392.139
2013,05,28,15,00,00,392.008
2013,05,28,16,00,00,392.462
2013,05,28,17,00,00,393.03222
2013,05,28,18,00,00,NaN
2013,05,28,19,00,00,NaN
2013,05,28,20,00,00,NaN
2013,05,28,21,00,00,395.26875
2013,05,28,22,00,00,394.991
2013,05,28,23,00,00,396.612
2013,05,29,00,00,00,399.4
2013,05,29,01,00,00,400.364
2013,05,29,02,00,00,401.334
2013,05,29,03,00,00,404.434
2013,05,29,04,00,00,406.15
2013,05,29,05,00,00,404.458
2013,05,29,06,00,00,402.239
2013,05,29,07,00,00,398.167
2013,05,29,08,00,00,392.056
2013,05,29,09,00,00,389.307
2013,05,29,10,00,00,389.083
2013,05,29,11,00,00,388.878
2013,05,29,12,00,00,388.939
2013,05,29,13,00,00,389.196
2013,05,29,14,00,00,389.369
2013,05,29,15,00,00,389.033
2013,05,29,16,00,00,389.408
2013,05,29,17,00,00,389.05
2013,05,29,18,00,00,388.406
2013,05,29,19,00,00,390.388
2013,05,29,20,00,00,391.546
2013,05,29,21,00,00,392.028
2013,05,29,22,00,00,393.89
2013,05,29,23,00,00,397.458
2013,05,30,00,00,00,400.197
2013,05,30,01,00,00,403.832
2013,05,30,02,00,00,404.913
2013,05,30,03,00,00,405.219
2013,05,30,04,00,00,405.885
2013,05,30,05,00,00,406.23
2013,05,30,06,00,00,403.621
2013,05,30,07,00,00,399.88
2013,05,30,08,00,00,396.482
2013,05,30,09,00,00,393.668
2013,05,30,10,00,00,391.794
2013,05,30,11,00,00,391.164
2013,05,30,12,00,00,391.046
2013,05,30,13,00,00,390.122
2013,05,30,14,00,00,391.652
2013,05,30,15,00,00,390.617
2013,05,30,16,00,00,390.98
2013,05,30,17,00,00,390.419
2013,05,30,18,00,00,390.254
2013,05,30,19,00,00,391.705
2013,05,30,20,00,00,395.357
2013,05,30,21,00,00,397.374
2013,05,30,22,00,00,400.565
2013,05,30,23,00,00,402.372
2013,05,31,00,00,00,403.267
2013,05,31,01,00,00,403.446
2013,05,31,02,00,00,401.849
2013,05,31,03,00,00,401.603
2013,05,31,04,00,00,401.829
2013,05,31,05,00,00,404.263
2013,05,31,06,00,00,404.241
2013,05,31,07,00,00,397.768
2013,05,31,08,00,00,390.219
2013,05,31,09,00,00,390.203
2013,05,31,10,00,00,390.361
2013,05,31,11,00,00,389.339
2013,05,31,12,00,00,388.981
2013,05,31,13,00,00,388.02
2013,05,31,14,00,00,387.06714
2013,05,31,15,00,00,388.40875
2013,05,31,16,00,00,386.991
2013,05,31,17,00,00,385.777
2013,05,31,18,00,00,383.139
2013,05,31,19,00,00,383.107
2013,05,31,20,00,00,383.181
2013,05,31,21,00,00,384.599
2013,05,31,22,00,00,384.733
2013,05,31,23,00,00,386.668
2013,06,01,00,00,00,388.775
2013,06,01,01,00,00,390.602
2013,06,01,02,00,00,393.483
2013,06,01,03,00,00,396.897
2013,06,01,04,00,00,399.263
2013,06,01,05,00,00,399.503
2013,06,01,06,00,00,395.758
2013,06,01,07,00,00,389.603
2013,06,01,08,00,00,388.593
2013,06,01,09,00,00,385.865
2013,06,01,10,00,00,380.931
2013,06,01,11,00,00,381.196
2013,06,01,12,00,00,377.685
2013,06,01,13,00,00,377.312
2013,06,01,14,00,00,377.023
2013,06,01,15,00,00,377.034
2013,06,01,16,00,00,378.533
2013,06,01,17,00,00,380.215
2013,06,01,18,00,00,381.707
2013,06,01,19,00,00,383.531
2013,06,01,20,00,00,386.82
2013,06,01,21,00,00,390.523
2013,06,01,22,00,00,395.118
2013,06,01,23,00,00,397.78
2013,06,02,00,00,00,402.187
2013,06,02,01,00,00,405.788
2013,06,02,02,00,00,408.253
2013,06,02,03,00,00,408.838
2013,06,02,04,00,00,404.101
2013,06,02,05,00,00,402.554
2013,06,02,06,00,00,402.37
2013,06,02,07,00,00,396.211
2013,06,02,08,00,00,388.75
2013,06,02,09,00,00,385.385
2013,06,02,10,00,00,383.335
2013,06,02,11,00,00,383.084
2013,06,02,12,00,00,382.382
2013,06,02,13,00,00,382.702
2013,06,02,14,00,00,382.584
2013,06,02,15,00,00,383.165
2013,06,02,16,00,00,383.393
2013,06,02,17,00,00,384.227
2013,06,02,18,00,00,385.27
2013,06,02,19,00,00,385.517
2013,06,02,20,00,00,386.75
2013,06,02,21,00,00,390.019
2013,06,02,22,00,00,388.631
2013,06,02,23,00,00,391.214
2013,06,03,00,00,00,391.403
2013,06,03,01,00,00,393.34
2013,06,03,02,00,00,396.036
2013,06,03,03,00,00,397.565
2013,06,03,04,00,00,397.951
2013,06,03,05,00,00,399.585
2013,06,03,06,00,00,400.728
2013,06,03,07,00,00,403.963
2013,06,03,08,00,00,395.15
2013,06,03,09,00,00,390.982
2013,06,03,10,00,00,388.981
2013,06,03,11,00,00,389.94
2013,06,03,12,00,00,390.111
2013,06,03,13,00,00,391.08
2013,06,03,14,00,00,391.522
2013,06,03,15,00,00,391.263
2013,06,03,16,00,00,390.89667
2013,06,03,17,00,00,388.107
2013,06,03,18,00,00,387.867
2013,06,03,19,00,00,388.526
2013,06,03,20,00,00,388.866
2013,06,03,21,00,00,390.168
2013,06,03,22,00,00,393.078
2013,06,03,23,00,00,396.261
2013,06,04,00,00,00,405.53
2013,06,04,01,00,00,409.052
2013,06,04,02,00,00,405.067
2013,06,04,03,00,00,405.15
2013,06,04,04,00,00,402.934
2013,06,04,05,00,00,401.24
2013,06,04,06,00,00,400.653
2013,06,04,07,00,00,398.75
2013,06,04,08,00,00,397.191
2013,06,04,09,00,00,394.806
2013,06,04,10,00,00,391.097
2013,06,04,11,00,00,387.952
2013,06,04,12,00,00,385.336
2013,06,04,13,00,00,384.472
2013,06,04,14,00,00,385.25
2013,06,04,15,00,00,386.98
2013,06,04,16,00,00,386.762
2013,06,04,17,00,00,389.01833
2013,06,04,18,00,00,390.29429
2013,06,04,19,00,00,389.01
2013,06,04,20,00,00,388.615
2013,06,04,21,00,00,391.117
2013,06,04,22,00,00,394.369
2013,06,04,23,00,00,396.021
2013,06,05,00,00,00,399.186
2013,06,05,01,00,00,402.394
2013,06,05,02,00,00,404.119
2013,06,05,03,00,00,405.842
2013,06,05,04,00,00,407.632
2013,06,05,05,00,00,404.4
2013,06,05,06,00,00,401.49
2013,06,05,07,00,00,397.328
2013,06,05,08,00,00,394.303
2013,06,05,09,00,00,392.6475
2013,06,05,10,00,00,391.25833
2013,06,05,11,00,00,390.776
2013,06,05,12,00,00,389.697
2013,06,05,13,00,00,389.726
2013,06,05,14,00,00,390.36
2013,06,05,15,00,00,391.768
2013,06,05,16,00,00,390.994
2013,06,05,17,00,00,390.436
2013,06,05,18,00,00,388.714
2013,06,05,19,00,00,388.804
2013,06,05,20,00,00,391.32
2013,06,05,21,00,00,395.494
2013,06,05,22,00,00,396.637
2013,06,05,23,00,00,396.714
2013,06,06,00,00,00,399.235
2013,06,06,01,00,00,405.384
2013,06,06,02,00,00,402.747
2013,06,06,03,00,00,405.839
2013,06,06,04,00,00,404.27
2013,06,06,05,00,00,406.551
2013,06,06,06,00,00,407.664
2013,06,06,07,00,00,404.825
2013,06,06,08,00,00,397.52
2013,06,06,09,00,00,392.255
2013,06,06,10,00,00,390.551
2013,06,06,11,00,00,389.451
2013,06,06,12,00,00,388.1
2013,06,06,13,00,00,386.286
2013,06,06,14,00,00,387.43222
2013,06,06,15,00,00,387.6825
2013,06,06,16,00,00,389.73667
2013,06,06,17,00,00,391.872
2013,06,06,18,00,00,393.58778
2013,06,06,19,00,00,391.435
2013,06,06,20,00,00,391.03286
2013,06,06,21,00,00,390.748
2013,06,06,22,00,00,390.89111
2013,06,06,23,00,00,393.506
2013,06,07,00,00,00,399.271
2013,06,07,01,00,00,398.03
2013,06,07,02,00,00,399.488
2013,06,07,03,00,00,396.659
2013,06,07,04,00,00,398.545
2013,06,07,05,00,00,400.269
2013,06,07,06,00,00,401.107
2013,06,07,07,00,00,402.593
2013,06,07,08,00,00,392.006
2013,06,07,09,00,00,389.617
2013,06,07,10,00,00,389.118
2013,06,07,11,00,00,391.923
2013,06,07,12,00,00,387.742
2013,06,07,13,00,00,387.73
2013,06,07,14,00,00,387.69556
2013,06,07,15,00,00,389.68333
2013,06,07,16,00,00,392.75556
2013,06,07,17,00,00,393.426
2013,06,07,18,00,00,394.169
2013,06,07,19,00,00,394.85
2013,06,07,20,00,00,394.633
2013,06,07,21,00,00,394.779
2013,06,07,22,00,00,395.875
2013,06,07,23,00,00,397.996
2013,06,08,00,00,00,399.555
2013,06,08,01,00,00,398.566
2013,06,08,02,00,00,399.486
2013,06,08,03,00,00,397.27
2013,06,08,04,00,00,394.293
2013,06,08,05,00,00,395.525
2013,06,08,06,00,00,408.222
2013,06,08,07,00,00,398.959
2013,06,08,08,00,00,391.02444
2013,06,08,09,00,00,389.813
2013,06,08,10,00,00,390.062
2013,06,08,11,00,00,389.148
2013,06,08,12,00,00,388.445
2013,06,08,13,00,00,390.32
2013,06,08,14,00,00,389.862
2013,06,08,15,00,00,391.124
2013,06,08,16,00,00,390.876
2013,06,08,17,00,00,391.84833
2013,06,08,18,00,00,388.68286
2013,06,08,19,00,00,389.371
2013,06,08,20,00,00,390.6
2013,06,08,21,00,00,392.31
2013,06,08,22,00,00,392.18
2013,06,08,23,00,00,393.687
2013,06,09,00,00,00,397.581
2013,06,09,01,00,00,405.488
2013,06,09,02,00,00,405.353
2013,06,09,03,00,00,404.722
2013,06,09,04,00,00,404.363
2013,06,09,05,00,00,398.6
2013,06,09,06,00,00,395.31
2013,06,09,07,00,00,392.857
2013,06,09,08,00,00,390.136
2013,06,09,09,00,00,389.208
2013,06,09,10,00,00,389.482
2013,06,09,11,00,00,390.102
2013,06,09,12,00,00,389.493
2013,06,09,13,00,00,389.912
2013,06,09,14,00,00,389.93
2013,06,09,15,00,00,390.59
2013,06,09,16,00,00,389.83
2013,06,09,17,00,00,388.039
2013,06,09,18,00,00,386.618
2013,06,09,19,00,00,387.04
2013,06,09,20,00,00,391.195
2013,06,09,21,00,00,395.402
2013,06,09,22,00,00,397.756
2013,06,09,23,00,00,397.093
2013,06,10,00,00,00,401.264
2013,06,10,01,00,00,401.86
2013,06,10,02,00,00,404.109
2013,06,10,03,00,00,402.445
2013,06,10,04,00,00,399.617
2013,06,10,05,00,00,396.075
2013,06,10,06,00,00,393.159
2013,06,10,07,00,00,389.752
2013,06,10,08,00,00,389.205
2013,06,10,09,00,00,388.591
2013,06,10,10,00,00,386.132
2013,06,10,11,00,00,386.43889
2013,06,10,12,00,00,383.10625
2013,06,10,13,00,00,386.534
2013,06,10,14,00,00,387.753
2013,06,10,15,00,00,383.787
2013,06,10,16,00,00,382.574
2013,06,10,17,00,00,389.129
2013,06,10,18,00,00,388.269
2013,06,10,19,00,00,388.276
2013,06,10,20,00,00,389.951
2013,06,10,21,00,00,393.292
2013,06,10,22,00,00,397.181
2013,06,10,23,00,00,399.978
2013,06,11,00,00,00,402.294
2013,06,11,01,00,00,405.468
2013,06,11,02,00,00,407.375
2013,06,11,03,00,00,410.349
2013,06,11,04,00,00,404.805
2013,06,11,05,00,00,400.779
2013,06,11,06,00,00,395.918
2013,06,11,07,00,00,391.24429
2013,06,11,08,00,00,389.455
2013,06,11,09,00,00,388.893
2013,06,11,10,00,00,390.422
2013,06,11,11,00,00,391.785
2013,06,11,12,00,00,391.147
2013,06,11,13,00,00,391.192
2013,06,11,14,00,00,391.966
2013,06,11,15,00,00,391.746
2013,06,11,16,00,00,390.942
2013,06,11,17,00,00,390.028
2013,06,11,18,00,00,389.432
2013,06,11,19,00,00,388.556
2013,06,11,20,00,00,389.282
2013,06,11,21,00,00,393.987
2013,06,11,22,00,00,396.511
2013,06,11,23,00,00,398.866
2013,06,12,00,00,00,400.282
2013,06,12,01,00,00,402.396
2013,06,12,02,00,00,401.653
2013,06,12,03,00,00,402.751
2013,06,12,04,00,00,403.138
2013,06,12,05,00,00,400.252
2013,06,12,06,00,00,396.865
2013,06,12,07,00,00,394.556
2013,06,12,08,00,00,393.736
2013,06,12,09,00,00,391.582
2013,06,12,10,00,00,390.244
2013,06,12,11,00,00,389.264
2013,06,12,12,00,00,388.848
2013,06,12,13,00,00,388.066
2013,06,12,14,00,00,387.643
2013,06,12,15,00,00,388.062
2013,06,12,16,00,00,389.052
2013,06,12,17,00,00,389.213
2013,06,12,18,00,00,386.402
2013,06,12,19,00,00,386.704
2013,06,12,20,00,00,386.918
2013,06,12,21,00,00,387.134
2013,06,12,22,00,00,388.195
2013,06,12,23,00,00,389.308
2013,06,13,00,00,00,392.235
2013,06,13,01,00,00,393.874
2013,06,13,02,00,00,395.778
2013,06,13,03,00,00,397.847
2013,06,13,04,00,00,401.855
2013,06,13,05,00,00,397.993
2013,06,13,06,00,00,397.747
2013,06,13,07,00,00,390.388
2013,06,13,08,00,00,385.998
2013,06,13,09,00,00,384.397
2013,06,13,10,00,00,382.946
2013,06,13,11,00,00,382.521
2013,06,13,12,00,00,381.178
2013,06,13,13,00,00,383.484
2013,06,13,14,00,00,382.986
2013,06,13,15,00,00,382.216
2013,06,13,16,00,00,383.27
2013,06,13,17,00,00,387.919
2013,06,13,18,00,00,386.023
2013,06,13,19,00,00,386.422
2013,06,13,20,00,00,390.563
2013,06,13,21,00,00,394.123
2013,06,13,22,00,00,394.279
2013,06,13,23,00,00,393.137
2013,06,14,00,00,00,393.145
2013,06,14,01,00,00,393.946
2013,06,14,02,00,00,394.199
2013,06,14,03,00,00,394.834
2013,06,14,04,00,00,396.54
2013,06,14,05,00,00,396.923
2013,06,14,06,00,00,396.378
2013,06,14,07,00,00,396.785
2013,06,14,08,00,00,397.058
2013,06,14,09,00,00,396.424
2013,06,14,10,00,00,397.078
2013,06,14,11,00,00,396.006
2013,06,14,12,00,00,394.571
2013,06,14,13,00,00,392.794
2013,06,14,14,00,00,393.07
2013,06,14,15,00,00,394.964
2013,06,14,16,00,00,395.404
2013,06,14,17,00,00,394.922
2013,06,14,18,00,00,396.307
2013,06,14,19,00,00,398.312
2013,06,14,20,00,00,400.805
2013,06,14,21,00,00,402.146
2013,06,14,22,00,00,402.433
2013,06,14,23,00,00,401.768
2013,06,15,00,00,00,402.401
2013,06,15,01,00,00,401.38
2013,06,15,02,00,00,401.276
2013,06,15,03,00,00,397.466
2013,06,15,04,00,00,397.387
2013,06,15,05,00,00,397.285
2013,06,15,06,00,00,396.615
2013,06,15,07,00,00,394.948
2013,06,15,08,00,00,393.298
2013,06,15,09,00,00,393.138
2013,06,15,10,00,00,393.764
2013,06,15,11,00,00,393.619
2013,06,15,12,00,00,393.455
2013,06,15,13,00,00,393.508
2013,06,15,14,00,00,393.622
2013,06,15,15,00,00,393.749
2013,06,15,16,00,00,393.684
2013,06,15,17,00,00,393.64
2013,06,15,18,00,00,394.271
2013,06,15,19,00,00,394.329
2013,06,15,20,00,00,394.814
2013,06,15,21,00,00,395.821
2013,06,15,22,00,00,397.265
2013,06,15,23,00,00,398.644
2013,06,16,00,00,00,399.44
2013,06,16,01,00,00,408.054
2013,06,16,02,00,00,411.506
2013,06,16,03,00,00,412.252
2013,06,16,04,00,00,412.441
2013,06,16,05,00,00,408.214
2013,06,16,06,00,00,402.474
2013,06,16,07,00,00,395.74
2013,06,16,08,00,00,393.252
2013,06,16,09,00,00,391.183
2013,06,16,10,00,00,390.793
2013,06,16,11,00,00,388.864
