Year,Month,Day,Hour,Minute,Second,HYY_META.CO2icos168
2018,08,11,09,00,00,399.93195
2018,08,11,10,00,00,399.08885
2018,08,11,11,00,00,398.45715
2018,08,11,12,00,00,398.2468
2018,08,11,13,00,00,397.95995
2018,08,11,14,00,00,397.68375
2018,08,11,15,00,00,397.2685
2018,08,11,16,00,00,397.01995
2018,08,11,17,00,00,397.5749
2018,08,11,18,00,00,398.13905
2018,08,11,19,00,00,399.29275
2018,08,11,20,00,00,401.09725
2018,08,11,21,00,00,406.03465
2018,08,11,22,00,00,407.34725
2018,08,11,23,00,00,408.4084
2018,08,12,00,00,00,411.0795
2018,08,12,01,00,00,410.25545
2018,08,12,02,00,00,407.449
2018,08,12,03,00,00,404.36795
2018,08,12,04,00,00,402.2224
2018,08,12,05,00,00,NaN
2018,08,12,06,00,00,NaN
2018,08,12,07,00,00,NaN
2018,08,12,08,00,00,NaN
2018,08,12,09,00,00,NaN
2018,08,12,10,00,00,NaN
2018,08,12,11,00,00,NaN
2018,08,12,12,00,00,NaN
2018,08,12,13,00,00,NaN
2018,08,12,14,00,00,NaN
2018,08,12,15,00,00,NaN
2018,08,12,16,00,00,NaN
2018,08,12,17,00,00,NaN
2018,08,12,18,00,00,NaN
2018,08,12,19,00,00,NaN
2018,08,12,20,00,00,NaN
2018,08,12,21,00,00,NaN
2018,08,12,22,00,00,NaN
2018,08,12,23,00,00,NaN
2018,08,13,00,00,00,NaN
2018,08,13,01,00,00,NaN
2018,08,13,02,00,00,NaN
2018,08,13,03,00,00,NaN
2018,08,13,04,00,00,NaN
2018,08,13,05,00,00,NaN
2018,08,13,06,00,00,NaN
2018,08,13,07,00,00,NaN
2018,08,13,08,00,00,NaN
2018,08,13,09,00,00,NaN
2018,08,13,10,00,00,NaN
2018,08,13,11,00,00,NaN
2018,08,13,12,00,00,NaN
2018,08,13,13,00,00,NaN
2018,08,13,14,00,00,NaN
2018,08,13,15,00,00,NaN
2018,08,13,16,00,00,NaN
2018,08,13,17,00,00,NaN
2018,08,13,18,00,00,NaN
2018,08,13,19,00,00,NaN
2018,08,13,20,00,00,NaN
2018,08,13,21,00,00,NaN
2018,08,13,22,00,00,NaN
2018,08,13,23,00,00,NaN
2018,08,14,00,00,00,NaN
2018,08,14,01,00,00,NaN
2018,08,14,02,00,00,NaN
2018,08,14,03,00,00,NaN
2018,08,14,04,00,00,NaN
2018,08,14,05,00,00,NaN
2018,08,14,06,00,00,NaN
2018,08,14,07,00,00,NaN
2018,08,14,08,00,00,NaN
2018,08,14,09,00,00,NaN
2018,08,14,10,00,00,NaN
2018,08,14,11,00,00,NaN
2018,08,14,12,00,00,NaN
2018,08,14,13,00,00,NaN
2018,08,14,14,00,00,NaN
2018,08,14,15,00,00,NaN
2018,08,14,16,00,00,NaN
2018,08,14,17,00,00,NaN
2018,08,14,18,00,00,NaN
2018,08,14,19,00,00,NaN
2018,08,14,20,00,00,NaN
2018,08,14,21,00,00,NaN
2018,08,14,22,00,00,NaN
2018,08,14,23,00,00,NaN
2018,08,15,00,00,00,NaN
2018,08,15,01,00,00,NaN
2018,08,15,02,00,00,NaN
2018,08,15,03,00,00,NaN
2018,08,15,04,00,00,NaN
2018,08,15,05,00,00,NaN
2018,08,15,06,00,00,NaN
2018,08,15,07,00,00,NaN
2018,08,15,08,00,00,NaN
2018,08,15,09,00,00,NaN
2018,08,15,10,00,00,NaN
2018,08,15,11,00,00,NaN
2018,08,15,12,00,00,NaN
2018,08,15,13,00,00,NaN
2018,08,15,14,00,00,NaN
2018,08,15,15,00,00,NaN
2018,08,15,16,00,00,NaN
2018,08,15,17,00,00,NaN
2018,08,15,18,00,00,NaN
2018,08,15,19,00,00,NaN
2018,08,15,20,00,00,NaN
2018,08,15,21,00,00,NaN
2018,08,15,22,00,00,NaN
2018,08,15,23,00,00,NaN
2018,08,16,00,00,00,NaN
2018,08,16,01,00,00,NaN
2018,08,16,02,00,00,NaN
2018,08,16,03,00,00,NaN
2018,08,16,04,00,00,NaN
2018,08,16,05,00,00,NaN
2018,08,16,06,00,00,NaN
2018,08,16,07,00,00,NaN
2018,08,16,08,00,00,NaN
2018,08,16,09,00,00,NaN
2018,08,16,10,00,00,NaN
2018,08,16,11,00,00,NaN
2018,08,16,12,00,00,NaN
2018,08,16,13,00,00,NaN
2018,08,16,14,00,00,NaN
2018,08,16,15,00,00,NaN
2018,08,16,16,00,00,NaN
2018,08,16,17,00,00,NaN
2018,08,16,18,00,00,NaN
2018,08,16,19,00,00,NaN
2018,08,16,20,00,00,NaN
2018,08,16,21,00,00,NaN
2018,08,16,22,00,00,NaN
2018,08,16,23,00,00,NaN
2018,08,17,00,00,00,NaN
2018,08,17,01,00,00,NaN
2018,08,17,02,00,00,NaN
2018,08,17,03,00,00,NaN
2018,08,17,04,00,00,NaN
2018,08,17,05,00,00,NaN
2018,08,17,06,00,00,NaN
2018,08,17,07,00,00,NaN
2018,08,17,08,00,00,NaN
2018,08,17,09,00,00,NaN
2018,08,17,10,00,00,NaN
2018,08,17,11,00,00,NaN
2018,08,17,12,00,00,NaN
2018,08,17,13,00,00,NaN
2018,08,17,14,00,00,NaN
2018,08,17,15,00,00,NaN
2018,08,17,16,00,00,NaN
2018,08,17,17,00,00,NaN
2018,08,17,18,00,00,NaN
2018,08,17,19,00,00,NaN
2018,08,17,20,00,00,NaN
2018,08,17,21,00,00,NaN
2018,08,17,22,00,00,NaN
2018,08,17,23,00,00,NaN
2018,08,18,00,00,00,NaN
2018,08,18,01,00,00,NaN
2018,08,18,02,00,00,NaN
2018,08,18,03,00,00,NaN
2018,08,18,04,00,00,NaN
2018,08,18,05,00,00,NaN
2018,08,18,06,00,00,NaN
2018,08,18,07,00,00,NaN
2018,08,18,08,00,00,NaN
2018,08,18,09,00,00,405.78715
2018,08,18,10,00,00,401.8582
2018,08,18,11,00,00,400.20095
2018,08,18,12,00,00,398.6104
2018,08,18,13,00,00,397.545
2018,08,18,14,00,00,397.3792
2018,08,18,15,00,00,397.80155
2018,08,18,16,00,00,397.6078
2018,08,18,17,00,00,398.03045
2018,08,18,18,00,00,398.9191
2018,08,18,19,00,00,399.9088
2018,08,18,20,00,00,402.07685
2018,08,18,21,00,00,403.698
2018,08,18,22,00,00,405.3048
2018,08,18,23,00,00,406.98615
2018,08,19,00,00,00,406.7037
2018,08,19,01,00,00,406.93485
2018,08,19,02,00,00,407.8358
2018,08,19,03,00,00,407.81025
2018,08,19,04,00,00,407.06325
2018,08,19,05,00,00,406.00195
2018,08,19,06,00,00,405.0891
2018,08,19,07,00,00,403.8181
2018,08,19,08,00,00,NaN
2018,08,19,09,00,00,NaN
2018,08,19,10,00,00,NaN
2018,08,19,11,00,00,NaN
2018,08,19,12,00,00,NaN
2018,08,19,13,00,00,NaN
2018,08,19,14,00,00,NaN
2018,08,19,15,00,00,NaN
2018,08,19,16,00,00,NaN
2018,08,19,17,00,00,NaN
2018,08,19,18,00,00,NaN
2018,08,19,19,00,00,NaN
2018,08,19,20,00,00,NaN
2018,08,19,21,00,00,NaN
2018,08,19,22,00,00,NaN
2018,08,19,23,00,00,NaN
2018,08,20,00,00,00,NaN
2018,08,20,01,00,00,NaN
2018,08,20,02,00,00,NaN
2018,08,20,03,00,00,NaN
2018,08,20,04,00,00,NaN
2018,08,20,05,00,00,NaN
2018,08,20,06,00,00,414.8031
2018,08,20,07,00,00,412.2358
2018,08,20,08,00,00,403.86555
2018,08,20,09,00,00,400.08265
2018,08,20,10,00,00,397.9025
2018,08,20,11,00,00,396.96125
2018,08,20,12,00,00,397.31425
2018,08,20,13,00,00,396.91715
2018,08,20,14,00,00,397.1087
2018,08,20,15,00,00,396.99085
2018,08,20,16,00,00,392.67835
2018,08,20,17,00,00,392.38025
2018,08,20,18,00,00,399.21165
2018,08,20,19,00,00,402.51325
2018,08,20,20,00,00,405.8921
2018,08,20,21,00,00,407.74925
2018,08,20,22,00,00,408.13205
2018,08,20,23,00,00,414.90045
2018,08,21,00,00,00,413.3551
2018,08,21,01,00,00,413.5302
2018,08,21,02,00,00,413.4857
2018,08,21,03,00,00,413.0461
2018,08,21,04,00,00,413.46495
2018,08,21,05,00,00,415.3929
2018,08,21,06,00,00,415.75265
2018,08,21,07,00,00,413.3864
2018,08,21,08,00,00,406.5056
2018,08,21,09,00,00,NaN
2018,08,21,10,00,00,NaN
2018,08,21,11,00,00,NaN
2018,08,21,12,00,00,NaN
2018,08,21,13,00,00,NaN
2018,08,21,14,00,00,NaN
2018,08,21,15,00,00,NaN
2018,08,21,16,00,00,NaN
2018,08,21,17,00,00,NaN
2018,08,21,18,00,00,NaN
2018,08,21,19,00,00,NaN
2018,08,21,20,00,00,NaN
2018,08,21,21,00,00,NaN
2018,08,21,22,00,00,NaN
2018,08,21,23,00,00,NaN
2018,08,22,00,00,00,NaN
2018,08,22,01,00,00,NaN
2018,08,22,02,00,00,NaN
2018,08,22,03,00,00,NaN
2018,08,22,04,00,00,NaN
2018,08,22,05,00,00,NaN
2018,08,22,06,00,00,NaN
2018,08,22,07,00,00,NaN
2018,08,22,08,00,00,NaN
2018,08,22,09,00,00,NaN
2018,08,22,10,00,00,NaN
2018,08,22,11,00,00,NaN
2018,08,22,12,00,00,NaN
2018,08,22,13,00,00,NaN
2018,08,22,14,00,00,395.7333
2018,08,22,15,00,00,394.8945
2018,08,22,16,00,00,395.3934
2018,08,22,17,00,00,395.84655
2018,08,22,18,00,00,396.53635
2018,08,22,19,00,00,398.1412
2018,08,22,20,00,00,399.309
2018,08,22,21,00,00,399.9737
2018,08,22,22,00,00,401.65565
2018,08,22,23,00,00,403.5686
2018,08,23,00,00,00,404.5984
2018,08,23,01,00,00,405.38935
2018,08,23,02,00,00,404.77535
2018,08,23,03,00,00,403.9007
2018,08,23,04,00,00,404.69475
2018,08,23,05,00,00,404.7463
2018,08,23,06,00,00,404.3749
2018,08,23,07,00,00,404.3873
2018,08,23,08,00,00,404.1085
2018,08,23,09,00,00,404.77605
2018,08,23,10,00,00,NaN
2018,08,23,11,00,00,NaN
2018,08,23,12,00,00,NaN
2018,08,23,13,00,00,NaN
2018,08,23,14,00,00,403.1367
2018,08,23,15,00,00,400.8815
2018,08,23,16,00,00,399.72395
2018,08,23,17,00,00,399.11545
2018,08,23,18,00,00,399.001
2018,08,23,19,00,00,399.79205
2018,08,23,20,00,00,403.5118
2018,08,23,21,00,00,404.44905
2018,08,23,22,00,00,411.99115
2018,08,23,23,00,00,417.74375
2018,08,24,00,00,00,426.3519
2018,08,24,01,00,00,431.06175
2018,08,24,02,00,00,424.9043
2018,08,24,03,00,00,418.57075
2018,08,24,04,00,00,417.006
2018,08,24,05,00,00,414.0342
2018,08,24,06,00,00,411.00915
2018,08,24,07,00,00,408.3746
2018,08,24,08,00,00,401.337
2018,08,24,09,00,00,397.80525
2018,08,24,10,00,00,395.03845
2018,08,24,11,00,00,394.26115
2018,08,24,12,00,00,394.9078
2018,08,24,13,00,00,395.94155
2018,08,24,14,00,00,395.5797
2018,08,24,15,00,00,395.57245
2018,08,24,16,00,00,396.76935
2018,08,24,17,00,00,398.39595
2018,08,24,18,00,00,400.6263
2018,08,24,19,00,00,402.96575
2018,08,24,20,00,00,405.039
2018,08,24,21,00,00,408.4475
2018,08,24,22,00,00,410.6009
2018,08,24,23,00,00,412.49465
2018,08,25,00,00,00,414.7119
2018,08,25,01,00,00,415.86055
2018,08,25,02,00,00,418.0213
2018,08,25,03,00,00,419.01125
2018,08,25,04,00,00,417.79105
2018,08,25,05,00,00,416.66225
2018,08,25,06,00,00,415.7883
2018,08,25,07,00,00,410.4953
2018,08,25,08,00,00,404.65535
2018,08,25,09,00,00,399.11505
2018,08,25,10,00,00,397.794
2018,08,25,11,00,00,396.7601
2018,08,25,12,00,00,395.7429
2018,08,25,13,00,00,395.1585
2018,08,25,14,00,00,394.64045
2018,08,25,15,00,00,394.9198
2018,08,25,16,00,00,395.064
2018,08,25,17,00,00,395.86025
2018,08,25,18,00,00,396.828
2018,08,25,19,00,00,399.2108
2018,08,25,20,00,00,403.9813
2018,08,25,21,00,00,406.7851
2018,08,25,22,00,00,410.0425
2018,08,25,23,00,00,411.4594
2018,08,26,00,00,00,414.00525
2018,08,26,01,00,00,415.96355
2018,08,26,02,00,00,420.61085
2018,08,26,03,00,00,419.6565
2018,08,26,04,00,00,420.19335
2018,08,26,05,00,00,420.79545
2018,08,26,06,00,00,425.5038
2018,08,26,07,00,00,429.6133
2018,08,26,08,00,00,442.4655
2018,08,26,09,00,00,423.7263
2018,08,26,10,00,00,411.04315
2018,08,26,11,00,00,406.2351
2018,08,26,12,00,00,403.30695
2018,08,26,13,00,00,399.6495
2018,08,26,14,00,00,396.3946
2018,08,26,15,00,00,395.1224
2018,08,26,16,00,00,395.1258
2018,08,26,17,00,00,396.2897
2018,08,26,18,00,00,397.49975
2018,08,26,19,00,00,399.655
2018,08,26,20,00,00,402.6319
2018,08,26,21,00,00,406.3021
2018,08,26,22,00,00,409.0949
2018,08,26,23,00,00,411.44465
2018,08,27,00,00,00,414.2573
2018,08,27,01,00,00,413.70155
2018,08,27,02,00,00,412.81755
2018,08,27,03,00,00,413.60685
2018,08,27,04,00,00,415.3604
2018,08,27,05,00,00,418.2557
2018,08,27,06,00,00,418.1468
2018,08,27,07,00,00,412.9702
2018,08,27,08,00,00,403.8112
2018,08,27,09,00,00,400.33655
2018,08,27,10,00,00,398.6308
2018,08,27,11,00,00,396.91965
2018,08,27,12,00,00,397.2151
2018,08,27,13,00,00,394.6103
2018,08,27,14,00,00,392.79835
2018,08,27,15,00,00,393.851
2018,08,27,16,00,00,394.5205
2018,08,27,17,00,00,394.3551
2018,08,27,18,00,00,394.17875
2018,08,27,19,00,00,396.44555
2018,08,27,20,00,00,399.6432
2018,08,27,21,00,00,400.54655
2018,08,27,22,00,00,399.72245
2018,08,27,23,00,00,399.3183
2018,08,28,00,00,00,NaN
2018,08,28,01,00,00,NaN
2018,08,28,02,00,00,NaN
2018,08,28,03,00,00,NaN
2018,08,28,04,00,00,NaN
2018,08,28,05,00,00,424.10285
2018,08,28,06,00,00,427.33285
2018,08,28,07,00,00,423.2555
2018,08,28,08,00,00,421.68105
2018,08,28,09,00,00,421.924
2018,08,28,10,00,00,407.4907
2018,08,28,11,00,00,398.4366
2018,08,28,12,00,00,396.84785
2018,08,28,13,00,00,395.6143
2018,08,28,14,00,00,393.9339
2018,08,28,15,00,00,393.82395
2018,08,28,16,00,00,395.23875
2018,08,28,17,00,00,396.62725
2018,08,28,18,00,00,397.0613
2018,08,28,19,00,00,399.85875
2018,08,28,20,00,00,402.66045
2018,08,28,21,00,00,403.6147
2018,08,28,22,00,00,404.906
2018,08,28,23,00,00,405.7376
2018,08,29,00,00,00,407.2896
2018,08,29,01,00,00,410.6757
2018,08,29,02,00,00,409.33955
2018,08,29,03,00,00,410.9867
2018,08,29,04,00,00,410.64345
2018,08,29,05,00,00,410.4614
2018,08,29,06,00,00,407.13125
2018,08,29,07,00,00,403.37845
2018,08,29,08,00,00,408.48485
2018,08,29,09,00,00,399.7545
2018,08,29,10,00,00,395.8104
2018,08,29,11,00,00,394.78725
2018,08,29,12,00,00,394.2466
2018,08,29,13,00,00,395.3198
2018,08,29,14,00,00,395.1677
2018,08,29,15,00,00,395.1213
2018,08,29,16,00,00,395.11605
2018,08,29,17,00,00,394.784
2018,08,29,18,00,00,394.37265
2018,08,29,19,00,00,394.8453
2018,08,29,20,00,00,396.12195
2018,08,29,21,00,00,398.258
2018,08,29,22,00,00,397.75285
2018,08,29,23,00,00,400.2398
2018,08,30,00,00,00,402.81475
2018,08,30,01,00,00,404.1312
2018,08,30,02,00,00,405.3034
2018,08,30,03,00,00,407.0917
2018,08,30,04,00,00,409.1258
2018,08,30,05,00,00,414.6024
2018,08,30,06,00,00,415.4078
2018,08,30,07,00,00,412.79025
2018,08,30,08,00,00,413.058
2018,08,30,09,00,00,412.2132
2018,08,30,10,00,00,411.55825
2018,08,30,11,00,00,410.941
2018,08,30,12,00,00,408.59295
2018,08,30,13,00,00,408.216
2018,08,30,14,00,00,409.8591
2018,08,30,15,00,00,410.35595
2018,08,30,16,00,00,411.93135
2018,08,30,17,00,00,411.17805
2018,08,30,18,00,00,412.735
2018,08,30,19,00,00,416.99335
2018,08,30,20,00,00,415.7246
2018,08,30,21,00,00,414.3551
2018,08,30,22,00,00,422.7298
2018,08,30,23,00,00,427.4183
2018,08,31,00,00,00,437.9179
2018,08,31,01,00,00,435.5668
2018,08,31,02,00,00,436.85145
2018,08,31,03,00,00,426.3637
2018,08,31,04,00,00,426.71935
2018,08,31,05,00,00,435.2578
2018,08,31,06,00,00,441.288
2018,08,31,07,00,00,431.47615
2018,08,31,08,00,00,415.29855
2018,08,31,09,00,00,406.6034
2018,08,31,10,00,00,404.8702
2018,08,31,11,00,00,401.8626
2018,08,31,12,00,00,401.5838
2018,08,31,13,00,00,401.53325
2018,08,31,14,00,00,401.2633
2018,08,31,15,00,00,399.3462
2018,08,31,16,00,00,399.89265
2018,08,31,17,00,00,400.7098
2018,08,31,18,00,00,401.41855
2018,08,31,19,00,00,403.14025
2018,08,31,20,00,00,406.41265
2018,08,31,21,00,00,407.8402
2018,08,31,22,00,00,409.07555
2018,08,31,23,00,00,409.94315
2018,09,01,00,00,00,410.8198
2018,09,01,01,00,00,414.56485
2018,09,01,02,00,00,420.33735
2018,09,01,03,00,00,423.1739
2018,09,01,04,00,00,426.5839
2018,09,01,05,00,00,429.6803
2018,09,01,06,00,00,432.3982
2018,09,01,07,00,00,430.0705
2018,09,01,08,00,00,423.21985
2018,09,01,09,00,00,416.69485
2018,09,01,10,00,00,414.526
2018,09,01,11,00,00,412.96685
2018,09,01,12,00,00,411.5018
2018,09,01,13,00,00,409.45685
2018,09,01,14,00,00,407.95115
2018,09,01,15,00,00,406.97845
2018,09,01,16,00,00,409.76945
2018,09,01,17,00,00,413.4547
2018,09,01,18,00,00,416.70445
2018,09,01,19,00,00,417.0406
2018,09,01,20,00,00,421.4937
2018,09,01,21,00,00,417.8822
2018,09,01,22,00,00,417.84075
2018,09,01,23,00,00,417.85295
2018,09,02,00,00,00,425.231
2018,09,02,01,00,00,429.3865
2018,09,02,02,00,00,430.6997
2018,09,02,03,00,00,431.15865
2018,09,02,04,00,00,435.40915
2018,09,02,05,00,00,443.86845
2018,09,02,06,00,00,451.86355
2018,09,02,07,00,00,442.2057
2018,09,02,08,00,00,434.7803
2018,09,02,09,00,00,426.66995
2018,09,02,10,00,00,418.9895
2018,09,02,11,00,00,416.29155
2018,09,02,12,00,00,416.2039
2018,09,02,13,00,00,415.46825
2018,09,02,14,00,00,414.28545
2018,09,02,15,00,00,414.7322
2018,09,02,16,00,00,411.43325
2018,09,02,17,00,00,408.83215
2018,09,02,18,00,00,408.8359
2018,09,02,19,00,00,406.6985
2018,09,02,20,00,00,408.8513
2018,09,02,21,00,00,408.37175
2018,09,02,22,00,00,406.9901
2018,09,02,23,00,00,409.0943
2018,09,03,00,00,00,409.18865
2018,09,03,01,00,00,412.44205
2018,09,03,02,00,00,415.65135
2018,09,03,03,00,00,411.1722
2018,09,03,04,00,00,423.5872
2018,09,03,05,00,00,413.40355
2018,09,03,06,00,00,410.4195
2018,09,03,07,00,00,411.16265
2018,09,03,08,00,00,420.48395
2018,09,03,09,00,00,417.1684
2018,09,03,10,00,00,406.8632
2018,09,03,11,00,00,408.81545
2018,09,03,12,00,00,405.86345
2018,09,03,13,00,00,406.74875
2018,09,03,14,00,00,406.3826
2018,09,03,15,00,00,406.01575
2018,09,03,16,00,00,405.78335
2018,09,03,17,00,00,406.19755
2018,09,03,18,00,00,406.5985
2018,09,03,19,00,00,407.7278
2018,09,03,20,00,00,408.1683
2018,09,03,21,00,00,408.7707
2018,09,03,22,00,00,411.8133
2018,09,03,23,00,00,416.4617
2018,09,04,00,00,00,421.0158
2018,09,04,01,00,00,422.74625
2018,09,04,02,00,00,423.52475
2018,09,04,03,00,00,428.5081
2018,09,04,04,00,00,429.47915
2018,09,04,05,00,00,435.53095
2018,09,04,06,00,00,442.4148
2018,09,04,07,00,00,436.6276
2018,09,04,08,00,00,434.96845
2018,09,04,09,00,00,415.6613
2018,09,04,10,00,00,410.6369
2018,09,04,11,00,00,406.0623
2018,09,04,12,00,00,404.4483
2018,09,04,13,00,00,404.54145
2018,09,04,14,00,00,404.6124
2018,09,04,15,00,00,404.4068
2018,09,04,16,00,00,407.8761
2018,09,04,17,00,00,409.6004
2018,09,04,18,00,00,409.72245
2018,09,04,19,00,00,410.0026
2018,09,04,20,00,00,412.64
2018,09,04,21,00,00,412.42845
2018,09,04,22,00,00,411.90905
2018,09,04,23,00,00,410.98695
2018,09,05,00,00,00,412.6032
2018,09,05,01,00,00,413.43325
2018,09,05,02,00,00,414.35105
2018,09,05,03,00,00,419.8996
2018,09,05,04,00,00,421.3815
2018,09,05,05,00,00,421.6734
2018,09,05,06,00,00,429.34245
2018,09,05,07,00,00,433.4302
2018,09,05,08,00,00,432.1101
2018,09,05,09,00,00,423.9781
2018,09,05,10,00,00,407.91205
2018,09,05,11,00,00,403.14955
2018,09,05,12,00,00,403.5103
2018,09,05,13,00,00,401.2166
2018,09,05,14,00,00,400.96505
2018,09,05,15,00,00,400.68285
2018,09,05,16,00,00,399.93705
2018,09,05,17,00,00,399.3813
2018,09,05,18,00,00,398.55475
2018,09,05,19,00,00,399.4704
2018,09,05,20,00,00,400.3277
2018,09,05,21,00,00,406.4637
2018,09,05,22,00,00,416.4947
2018,09,05,23,00,00,424.38645
2018,09,06,00,00,00,429.9364
2018,09,06,01,00,00,433.31555
2018,09,06,02,00,00,433.75535
2018,09,06,03,00,00,433.2061
2018,09,06,04,00,00,432.5186
2018,09,06,05,00,00,434.89065
2018,09,06,06,00,00,434.14245
2018,09,06,07,00,00,429.13075
2018,09,06,08,00,00,424.487
2018,09,06,09,00,00,419.3369
2018,09,06,10,00,00,413.60355
2018,09,06,11,00,00,409.59635
2018,09,06,12,00,00,408.00535
2018,09,06,13,00,00,405.3112
2018,09,06,14,00,00,406.02665
2018,09,06,15,00,00,404.33875
2018,09,06,16,00,00,401.62695
2018,09,06,17,00,00,400.26365
2018,09,06,18,00,00,399.0396
2018,09,06,19,00,00,401.22125
2018,09,06,20,00,00,403.2296
2018,09,06,21,00,00,404.24015
2018,09,06,22,00,00,404.5827
2018,09,06,23,00,00,406.2381
2018,09,07,00,00,00,409.0827
2018,09,07,01,00,00,409.7078
2018,09,07,02,00,00,413.604
2018,09,07,03,00,00,416.969
2018,09,07,04,00,00,419.0411
2018,09,07,05,00,00,421.55085
2018,09,07,06,00,00,422.65575
2018,09,07,07,00,00,424.33715
2018,09,07,08,00,00,418.78905
2018,09,07,09,00,00,410.7175
2018,09,07,10,00,00,405.9208
2018,09,07,11,00,00,405.19305
2018,09,07,12,00,00,403.4879
2018,09,07,13,00,00,402.73485
2018,09,07,14,00,00,402.05295
2018,09,07,15,00,00,400.49055
2018,09,07,16,00,00,399.6374
2018,09,07,17,00,00,401.4803
2018,09,07,18,00,00,403.3541
2018,09,07,19,00,00,404.8793
2018,09,07,20,00,00,406.92865
2018,09,07,21,00,00,409.9698
2018,09,07,22,00,00,413.8921
2018,09,07,23,00,00,416.77735
2018,09,08,00,00,00,420.1186
2018,09,08,01,00,00,421.991
2018,09,08,02,00,00,422.07585
2018,09,08,03,00,00,420.76395
2018,09,08,04,00,00,424.2503
2018,09,08,05,00,00,426.62645
2018,09,08,06,00,00,426.95735
2018,09,08,07,00,00,425.20045
2018,09,08,08,00,00,419.61505
2018,09,08,09,00,00,416.8706
2018,09,08,10,00,00,412.45445
2018,09,08,11,00,00,408.81105
2018,09,08,12,00,00,406.9047
2018,09,08,13,00,00,407.6606
2018,09,08,14,00,00,408.40765
2018,09,08,15,00,00,408.235
2018,09,08,16,00,00,407.76885
2018,09,08,17,00,00,407.6264
2018,09,08,18,00,00,408.58375
2018,09,08,19,00,00,411.70715
2018,09,08,20,00,00,416.31155
2018,09,08,21,00,00,417.60985
2018,09,08,22,00,00,417.1276
2018,09,08,23,00,00,415.8829
2018,09,09,00,00,00,417.60895
2018,09,09,01,00,00,418.267
2018,09,09,02,00,00,417.30725
2018,09,09,03,00,00,418.07815
2018,09,09,04,00,00,418.72955
2018,09,09,05,00,00,419.9155
2018,09,09,06,00,00,420.98365
2018,09,09,07,00,00,420.9037
2018,09,09,08,00,00,415.74845
2018,09,09,09,00,00,413.8046
2018,09,09,10,00,00,409.5744
2018,09,09,11,00,00,405.85715
2018,09,09,12,00,00,403.0497
2018,09,09,13,00,00,401.178
2018,09,09,14,00,00,400.45075
2018,09,09,15,00,00,401.10985
2018,09,09,16,00,00,403.6447
2018,09,09,17,00,00,404.29905
2018,09,09,18,00,00,404.1334
2018,09,09,19,00,00,405.2394
2018,09,09,20,00,00,406.83585
2018,09,09,21,00,00,409.86815
2018,09,09,22,00,00,411.42915
2018,09,09,23,00,00,415.69815
2018,09,10,00,00,00,417.9068
2018,09,10,01,00,00,420.87435
2018,09,10,02,00,00,422.2634
2018,09,10,03,00,00,419.388
2018,09,10,04,00,00,417.8325
2018,09,10,05,00,00,416.0873
2018,09,10,06,00,00,414.2006
2018,09,10,07,00,00,411.9837
2018,09,10,08,00,00,409.1925
2018,09,10,09,00,00,407.73545
2018,09,10,10,00,00,409.2778
2018,09,10,11,00,00,411.78955
2018,09,10,12,00,00,411.9054
2018,09,10,13,00,00,409.672
2018,09,10,14,00,00,405.7037
2018,09,10,15,00,00,403.7587
2018,09,10,16,00,00,404.5227
2018,09,10,17,00,00,405.08355
2018,09,10,18,00,00,407.801
2018,09,10,19,00,00,410.53565
2018,09,10,20,00,00,410.83495
2018,09,10,21,00,00,413.7514
2018,09,10,22,00,00,414.9375
2018,09,10,23,00,00,415.12125
2018,09,11,00,00,00,415.8288
2018,09,11,01,00,00,NaN
2018,09,11,02,00,00,NaN
2018,09,11,03,00,00,NaN
2018,09,11,04,00,00,NaN
2018,09,11,05,00,00,416.844
2018,09,11,06,00,00,415.80755
2018,09,11,07,00,00,416.66785
2018,09,11,08,00,00,410.2957
2018,09,11,09,00,00,409.0404
2018,09,11,10,00,00,410.4149
2018,09,11,11,00,00,407.0805
2018,09,11,12,00,00,402.91045
2018,09,11,13,00,00,399.1828
2018,09,11,14,00,00,397.48785
2018,09,11,15,00,00,396.7638
2018,09,11,16,00,00,398.3228
2018,09,11,17,00,00,399.57935
2018,09,11,18,00,00,402.59715
2018,09,11,19,00,00,406.0607
2018,09,11,20,00,00,408.1898
2018,09,11,21,00,00,406.06055
2018,09,11,22,00,00,405.94215
2018,09,11,23,00,00,407.97365
2018,09,12,00,00,00,408.797
2018,09,12,01,00,00,409.7409
2018,09,12,02,00,00,411.04885
2018,09,12,03,00,00,411.29835
2018,09,12,04,00,00,411.49815
2018,09,12,05,00,00,409.8654
2018,09,12,06,00,00,408.284
2018,09,12,07,00,00,406.02635
2018,09,12,08,00,00,406.2604
2018,09,12,09,00,00,405.4008
2018,09,12,10,00,00,402.5808
2018,09,12,11,00,00,403.39205
2018,09,12,12,00,00,402.5363
2018,09,12,13,00,00,401.7087
2018,09,12,14,00,00,401.4675
2018,09,12,15,00,00,401.12525
2018,09,12,16,00,00,400.8681
2018,09,12,17,00,00,400.4253
2018,09,12,18,00,00,400.6248
2018,09,12,19,00,00,401.87465
2018,09,12,20,00,00,402.8054
2018,09,12,21,00,00,403.04305
2018,09,12,22,00,00,403.094
2018,09,12,23,00,00,404.72035
2018,09,13,00,00,00,403.6983
2018,09,13,01,00,00,404.42685
2018,09,13,02,00,00,405.3326
2018,09,13,03,00,00,404.57735
2018,09,13,04,00,00,405.09165
2018,09,13,05,00,00,405.76645
