Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2013,07,07,12,00,00,NaN
2013,07,07,13,00,00,NaN
2013,07,07,14,00,00,NaN
2013,07,07,15,00,00,NaN
2013,07,07,16,00,00,NaN
2013,07,07,17,00,00,NaN
2013,07,07,18,00,00,NaN
2013,07,07,19,00,00,NaN
2013,07,07,20,00,00,NaN
2013,07,07,21,00,00,NaN
2013,07,07,22,00,00,NaN
2013,07,07,23,00,00,NaN
2013,07,08,00,00,00,NaN
2013,07,08,01,00,00,NaN
2013,07,08,02,00,00,NaN
2013,07,08,03,00,00,NaN
2013,07,08,04,00,00,NaN
2013,07,08,05,00,00,NaN
2013,07,08,06,00,00,NaN
2013,07,08,07,00,00,NaN
2013,07,08,08,00,00,NaN
2013,07,08,09,00,00,NaN
2013,07,08,10,00,00,92.02
2013,07,08,11,00,00,NaN
2013,07,08,12,00,00,NaN
2013,07,08,13,00,00,NaN
2013,07,08,14,00,00,NaN
2013,07,08,15,00,00,NaN
2013,07,08,16,00,00,NaN
2013,07,08,17,00,00,NaN
2013,07,08,18,00,00,NaN
2013,07,08,19,00,00,NaN
2013,07,08,20,00,00,NaN
2013,07,08,21,00,00,NaN
2013,07,08,22,00,00,NaN
2013,07,08,23,00,00,NaN
2013,07,09,00,00,00,NaN
2013,07,09,01,00,00,NaN
2013,07,09,02,00,00,NaN
2013,07,09,03,00,00,NaN
2013,07,09,04,00,00,NaN
2013,07,09,05,00,00,NaN
2013,07,09,06,00,00,NaN
2013,07,09,07,00,00,NaN
2013,07,09,08,00,00,NaN
2013,07,09,09,00,00,NaN
2013,07,09,10,00,00,NaN
2013,07,09,11,00,00,NaN
2013,07,09,12,00,00,NaN
2013,07,09,13,00,00,51.76467
2013,07,09,14,00,00,50.49117
2013,07,09,15,00,00,49.49433
2013,07,09,16,00,00,45.53817
2013,07,09,17,00,00,43.50767
2013,07,09,18,00,00,44.27917
2013,07,09,19,00,00,45.56183
2013,07,09,20,00,00,50.67583
2013,07,09,21,00,00,57.00833
2013,07,09,22,00,00,59.28533
2013,07,09,23,00,00,55.2495
2013,07,10,00,00,00,53.46083
2013,07,10,01,00,00,63.03222
2013,07,10,02,00,00,NaN
2013,07,10,03,00,00,NaN
2013,07,10,04,00,00,NaN
2013,07,10,05,00,00,NaN
2013,07,10,06,00,00,NaN
2013,07,10,07,00,00,NaN
2013,07,10,08,00,00,NaN
2013,07,10,09,00,00,NaN
2013,07,10,10,00,00,NaN
2013,07,10,11,00,00,NaN
2013,07,10,12,00,00,NaN
2013,07,10,13,00,00,NaN
2013,07,10,14,00,00,NaN
2013,07,10,15,00,00,NaN
2013,07,10,16,00,00,NaN
2013,07,10,17,00,00,NaN
2013,07,10,18,00,00,NaN
2013,07,10,19,00,00,NaN
2013,07,10,20,00,00,NaN
2013,07,10,21,00,00,NaN
2013,07,10,22,00,00,NaN
2013,07,10,23,00,00,NaN
2013,07,11,00,00,00,NaN
2013,07,11,01,00,00,NaN
2013,07,11,02,00,00,NaN
2013,07,11,03,00,00,NaN
2013,07,11,04,00,00,NaN
2013,07,11,05,00,00,NaN
2013,07,11,06,00,00,NaN
2013,07,11,07,00,00,NaN
2013,07,11,08,00,00,NaN
2013,07,11,09,00,00,NaN
2013,07,11,10,00,00,NaN
2013,07,11,11,00,00,NaN
2013,07,11,12,00,00,42.80353
2013,07,11,13,00,00,46.41033
2013,07,11,14,00,00,45.347
2013,07,11,15,00,00,42.61567
2013,07,11,16,00,00,44.84117
2013,07,11,17,00,00,43.37119
2013,07,11,18,00,00,44.76117
2013,07,11,19,00,00,49.29917
2013,07,11,20,00,00,55.72067
2013,07,11,21,00,00,62.65533
2013,07,11,22,00,00,64.32817
2013,07,11,23,00,00,68.14733
2013,07,12,00,00,00,73.8945
2013,07,12,01,00,00,77.75517
2013,07,12,02,00,00,87.8636
2013,07,12,03,00,00,85.43964
2013,07,12,04,00,00,86.381
2013,07,12,05,00,00,78.79883
2013,07,12,06,00,00,69.34667
2013,07,12,07,00,00,63.44661
2013,07,12,08,00,00,56.21436
2013,07,12,09,00,00,47.73169
2013,07,12,10,00,00,44.71733
2013,07,12,11,00,00,38.84559
2013,07,12,12,00,00,38.6325
2013,07,12,13,00,00,38.88767
2013,07,12,14,00,00,40.71483
2013,07,12,15,00,00,41.36967
2013,07,12,16,00,00,43.74017
2013,07,12,17,00,00,43.6955
2013,07,12,18,00,00,43.05233
2013,07,12,19,00,00,44.789
2013,07,12,20,00,00,48.39683
2013,07,12,21,00,00,54.303
2013,07,12,22,00,00,58.625
2013,07,12,23,00,00,60.4115
2013,07,13,00,00,00,62.24867
2013,07,13,01,00,00,65.51317
2013,07,13,02,00,00,66.1835
2013,07,13,03,00,00,69.17817
2013,07,13,04,00,00,66.6245
2013,07,13,05,00,00,63.90733
2013,07,13,06,00,00,62.01767
2013,07,13,07,00,00,57.77867
2013,07,13,08,00,00,51.09117
2013,07,13,09,00,00,43.0795
2013,07,13,10,00,00,41.96932
2013,07,13,11,00,00,39.82583
2013,07,13,12,00,00,39.64167
2013,07,13,13,00,00,38.84667
2013,07,13,14,00,00,38.80717
2013,07,13,15,00,00,40.5245
2013,07,13,16,00,00,41.67633
2013,07,13,17,00,00,42.02433
2013,07,13,18,00,00,42.35117
2013,07,13,19,00,00,46.05967
2013,07,13,20,00,00,52.02833
2013,07,13,21,00,00,57.40133
2013,07,13,22,00,00,59.68617
2013,07,13,23,00,00,67.4745
2013,07,14,00,00,00,71.232
2013,07,14,01,00,00,71.92933
2013,07,14,02,00,00,66.43967
2013,07,14,03,00,00,72.20283
2013,07,14,04,00,00,73.77283
2013,07,14,05,00,00,71.629
2013,07,14,06,00,00,65.519
2013,07,14,07,00,00,56.06033
2013,07,14,08,00,00,52.14333
2013,07,14,09,00,00,49.51033
2013,07,14,10,00,00,47.4755
2013,07,14,11,00,00,46.87183
2013,07,14,12,00,00,47.30517
2013,07,14,13,00,00,46.47033
2013,07,14,14,00,00,46.019
2013,07,14,15,00,00,71.84962
2013,07,14,16,00,00,98.47052
2013,07,14,17,00,00,99.86182
2013,07,14,18,00,00,NaN
2013,07,14,19,00,00,NaN
2013,07,14,20,00,00,NaN
2013,07,14,21,00,00,NaN
2013,07,14,22,00,00,NaN
2013,07,14,23,00,00,96.98923
2013,07,15,00,00,00,95.84932
2013,07,15,01,00,00,95.42
2013,07,15,02,00,00,97.73483
2013,07,15,03,00,00,98.125
2013,07,15,04,00,00,98.452
2013,07,15,05,00,00,93.504
2013,07,15,06,00,00,87.19931
2013,07,15,07,00,00,NaN
2013,07,15,08,00,00,NaN
2013,07,15,09,00,00,NaN
2013,07,15,10,00,00,NaN
2013,07,15,11,00,00,NaN
2013,07,15,12,00,00,NaN
2013,07,15,13,00,00,NaN
2013,07,15,14,00,00,NaN
2013,07,15,15,00,00,NaN
2013,07,15,16,00,00,NaN
2013,07,15,17,00,00,NaN
2013,07,15,18,00,00,NaN
2013,07,15,19,00,00,NaN
2013,07,15,20,00,00,NaN
2013,07,15,21,00,00,NaN
2013,07,15,22,00,00,NaN
2013,07,15,23,00,00,NaN
2013,07,16,00,00,00,95.63125
2013,07,16,01,00,00,94.2955
2013,07,16,02,00,00,93.905
2013,07,16,03,00,00,92.09717
2013,07,16,04,00,00,92.635
2013,07,16,05,00,00,86.646
2013,07,16,06,00,00,82.29609
2013,07,16,07,00,00,NaN
2013,07,16,08,00,00,NaN
2013,07,16,09,00,00,NaN
2013,07,16,10,00,00,NaN
2013,07,16,11,00,00,NaN
2013,07,16,12,00,00,NaN
2013,07,16,13,00,00,NaN
2013,07,16,14,00,00,NaN
2013,07,16,15,00,00,NaN
2013,07,16,16,00,00,NaN
2013,07,16,17,00,00,NaN
2013,07,16,18,00,00,NaN
2013,07,16,19,00,00,NaN
2013,07,16,20,00,00,NaN
2013,07,16,21,00,00,NaN
2013,07,16,22,00,00,NaN
2013,07,16,23,00,00,NaN
2013,07,17,00,00,00,NaN
2013,07,17,01,00,00,NaN
2013,07,17,02,00,00,NaN
2013,07,17,03,00,00,NaN
2013,07,17,04,00,00,NaN
2013,07,17,05,00,00,NaN
2013,07,17,06,00,00,NaN
2013,07,17,07,00,00,NaN
2013,07,17,08,00,00,NaN
2013,07,17,09,00,00,NaN
2013,07,17,10,00,00,NaN
2013,07,17,11,00,00,NaN
2013,07,17,12,00,00,NaN
2013,07,17,13,00,00,42.2037
2013,07,17,14,00,00,42.687
2013,07,17,15,00,00,42.83867
2013,07,17,16,00,00,43.87967
2013,07,17,17,00,00,44.66133
2013,07,17,18,00,00,45.61283
2013,07,17,19,00,00,46.84867
2013,07,17,20,00,00,52.797
2013,07,17,21,00,00,58.91143
2013,07,17,22,00,00,NaN
2013,07,17,23,00,00,NaN
2013,07,18,00,00,00,NaN
2013,07,18,01,00,00,NaN
2013,07,18,02,00,00,NaN
2013,07,18,03,00,00,NaN
2013,07,18,04,00,00,NaN
2013,07,18,05,00,00,NaN
2013,07,18,06,00,00,NaN
2013,07,18,07,00,00,NaN
2013,07,18,08,00,00,NaN
2013,07,18,09,00,00,NaN
2013,07,18,10,00,00,NaN
2013,07,18,11,00,00,NaN
2013,07,18,12,00,00,NaN
2013,07,18,13,00,00,NaN
2013,07,18,14,00,00,NaN
2013,07,18,15,00,00,NaN
2013,07,18,16,00,00,NaN
2013,07,18,17,00,00,NaN
2013,07,18,18,00,00,NaN
2013,07,18,19,00,00,NaN
2013,07,18,20,00,00,NaN
2013,07,18,21,00,00,NaN
2013,07,18,22,00,00,NaN
2013,07,18,23,00,00,94.75667
2013,07,19,00,00,00,NaN
2013,07,19,01,00,00,NaN
2013,07,19,02,00,00,NaN
2013,07,19,03,00,00,NaN
2013,07,19,04,00,00,NaN
2013,07,19,05,00,00,NaN
2013,07,19,06,00,00,NaN
2013,07,19,07,00,00,NaN
2013,07,19,08,00,00,NaN
2013,07,19,09,00,00,NaN
2013,07,19,10,00,00,NaN
2013,07,19,11,00,00,NaN
2013,07,19,12,00,00,NaN
2013,07,19,13,00,00,NaN
2013,07,19,14,00,00,NaN
2013,07,19,15,00,00,NaN
2013,07,19,16,00,00,NaN
2013,07,19,17,00,00,NaN
2013,07,19,18,00,00,NaN
2013,07,19,19,00,00,NaN
2013,07,19,20,00,00,NaN
2013,07,19,21,00,00,NaN
2013,07,19,22,00,00,NaN
2013,07,19,23,00,00,NaN
2013,07,20,00,00,00,NaN
2013,07,20,01,00,00,NaN
2013,07,20,02,00,00,NaN
2013,07,20,03,00,00,NaN
2013,07,20,04,00,00,NaN
2013,07,20,05,00,00,NaN
2013,07,20,06,00,00,NaN
2013,07,20,07,00,00,NaN
2013,07,20,08,00,00,NaN
2013,07,20,09,00,00,NaN
2013,07,20,10,00,00,NaN
2013,07,20,11,00,00,NaN
2013,07,20,12,00,00,NaN
2013,07,20,13,00,00,NaN
2013,07,20,14,00,00,NaN
2013,07,20,15,00,00,NaN
2013,07,20,16,00,00,NaN
2013,07,20,17,00,00,NaN
2013,07,20,18,00,00,NaN
2013,07,20,19,00,00,NaN
2013,07,20,20,00,00,NaN
2013,07,20,21,00,00,NaN
2013,07,20,22,00,00,NaN
2013,07,20,23,00,00,NaN
2013,07,21,00,00,00,NaN
2013,07,21,01,00,00,NaN
2013,07,21,02,00,00,NaN
2013,07,21,03,00,00,NaN
2013,07,21,04,00,00,NaN
2013,07,21,05,00,00,NaN
2013,07,21,06,00,00,NaN
2013,07,21,07,00,00,NaN
2013,07,21,08,00,00,NaN
2013,07,21,09,00,00,NaN
2013,07,21,10,00,00,NaN
2013,07,21,11,00,00,NaN
2013,07,21,12,00,00,NaN
2013,07,21,13,00,00,NaN
2013,07,21,14,00,00,NaN
2013,07,21,15,00,00,NaN
2013,07,21,16,00,00,NaN
2013,07,21,17,00,00,NaN
2013,07,21,18,00,00,NaN
2013,07,21,19,00,00,NaN
2013,07,21,20,00,00,NaN
2013,07,21,21,00,00,NaN
2013,07,21,22,00,00,NaN
2013,07,21,23,00,00,NaN
2013,07,22,00,00,00,NaN
2013,07,22,01,00,00,NaN
2013,07,22,02,00,00,NaN
2013,07,22,03,00,00,NaN
2013,07,22,04,00,00,NaN
2013,07,22,05,00,00,NaN
2013,07,22,06,00,00,NaN
2013,07,22,07,00,00,NaN
2013,07,22,08,00,00,NaN
2013,07,22,09,00,00,NaN
2013,07,22,10,00,00,NaN
2013,07,22,11,00,00,NaN
2013,07,22,12,00,00,NaN
2013,07,22,13,00,00,NaN
2013,07,22,14,00,00,NaN
2013,07,22,15,00,00,NaN
2013,07,22,16,00,00,NaN
2013,07,22,17,00,00,NaN
2013,07,22,18,00,00,NaN
2013,07,22,19,00,00,NaN
2013,07,22,20,00,00,NaN
2013,07,22,21,00,00,NaN
2013,07,22,22,00,00,NaN
2013,07,22,23,00,00,NaN
2013,07,23,00,00,00,NaN
2013,07,23,01,00,00,NaN
2013,07,23,02,00,00,NaN
2013,07,23,03,00,00,NaN
2013,07,23,04,00,00,NaN
2013,07,23,05,00,00,NaN
2013,07,23,06,00,00,NaN
2013,07,23,07,00,00,NaN
2013,07,23,08,00,00,NaN
2013,07,23,09,00,00,NaN
2013,07,23,10,00,00,NaN
2013,07,23,11,00,00,NaN
2013,07,23,12,00,00,NaN
2013,07,23,13,00,00,NaN
2013,07,23,14,00,00,NaN
2013,07,23,15,00,00,NaN
2013,07,23,16,00,00,NaN
2013,07,23,17,00,00,NaN
2013,07,23,18,00,00,NaN
2013,07,23,19,00,00,NaN
2013,07,23,20,00,00,NaN
2013,07,23,21,00,00,NaN
2013,07,23,22,00,00,NaN
2013,07,23,23,00,00,NaN
2013,07,24,00,00,00,NaN
2013,07,24,01,00,00,NaN
2013,07,24,02,00,00,NaN
2013,07,24,03,00,00,NaN
2013,07,24,04,00,00,NaN
2013,07,24,05,00,00,NaN
2013,07,24,06,00,00,NaN
2013,07,24,07,00,00,NaN
2013,07,24,08,00,00,NaN
2013,07,24,09,00,00,NaN
2013,07,24,10,00,00,NaN
2013,07,24,11,00,00,NaN
2013,07,24,12,00,00,NaN
2013,07,24,13,00,00,NaN
2013,07,24,14,00,00,NaN
2013,07,24,15,00,00,NaN
2013,07,24,16,00,00,NaN
2013,07,24,17,00,00,NaN
2013,07,24,18,00,00,NaN
2013,07,24,19,00,00,NaN
2013,07,24,20,00,00,NaN
2013,07,24,21,00,00,NaN
2013,07,24,22,00,00,NaN
2013,07,24,23,00,00,NaN
2013,07,25,00,00,00,NaN
2013,07,25,01,00,00,NaN
2013,07,25,02,00,00,NaN
2013,07,25,03,00,00,NaN
2013,07,25,04,00,00,NaN
2013,07,25,05,00,00,NaN
2013,07,25,06,00,00,NaN
2013,07,25,07,00,00,NaN
2013,07,25,08,00,00,NaN
2013,07,25,09,00,00,NaN
2013,07,25,10,00,00,NaN
2013,07,25,11,00,00,NaN
2013,07,25,12,00,00,NaN
2013,07,25,13,00,00,NaN
2013,07,25,14,00,00,NaN
2013,07,25,15,00,00,NaN
2013,07,25,16,00,00,NaN
2013,07,25,17,00,00,NaN
2013,07,25,18,00,00,NaN
2013,07,25,19,00,00,NaN
2013,07,25,20,00,00,NaN
2013,07,25,21,00,00,NaN
2013,07,25,22,00,00,NaN
2013,07,25,23,00,00,NaN
2013,07,26,00,00,00,70.943
2013,07,26,01,00,00,76.45983
2013,07,26,02,00,00,78.476
2013,07,26,03,00,00,77.87233
2013,07,26,04,00,00,76.23333
2013,07,26,05,00,00,69.677
2013,07,26,06,00,00,62.07367
2013,07,26,07,00,00,52.48421
2013,07,26,08,00,00,42.50117
2013,07,26,09,00,00,37.439
2013,07,26,10,00,00,32.35733
2013,07,26,11,00,00,32.34533
2013,07,26,12,00,00,28.5305
2013,07,26,13,00,00,25.1565
2013,07,26,14,00,00,25.49933
2013,07,26,15,00,00,26.0885
2013,07,26,16,00,00,26.55617
2013,07,26,17,00,00,27.97267
2013,07,26,18,00,00,29.137
2013,07,26,19,00,00,31.91333
2013,07,26,20,00,00,33.565
2013,07,26,21,00,00,38.8455
2013,07,26,22,00,00,43.32203
2013,07,26,23,00,00,47.43633
2013,07,27,00,00,00,48.05767
2013,07,27,01,00,00,49.469
2013,07,27,02,00,00,49.30283
2013,07,27,03,00,00,50.09067
2013,07,27,04,00,00,54.80233
2013,07,27,05,00,00,60.033
2013,07,27,06,00,00,52.497
2013,07,27,07,00,00,47.7315
2013,07,27,08,00,00,37.33865
2013,07,27,09,00,00,35.37283
2013,07,27,10,00,00,33.91
2013,07,27,11,00,00,31.128
2013,07,27,12,00,00,29.61767
2013,07,27,13,00,00,29.66833
2013,07,27,14,00,00,28.87717
2013,07,27,15,00,00,28.77017
2013,07,27,16,00,00,28.368
2013,07,27,17,00,00,28.8455
2013,07,27,18,00,00,32.124
2013,07,27,19,00,00,38.15267
2013,07,27,20,00,00,43.856
2013,07,27,21,00,00,48.71767
2013,07,27,22,00,00,51.14967
2013,07,27,23,00,00,52.621
2013,07,28,00,00,00,58.31767
2013,07,28,01,00,00,60.661
2013,07,28,02,00,00,65.4115
2013,07,28,03,00,00,64.45667
2013,07,28,04,00,00,67.01967
2013,07,28,05,00,00,66.20467
2013,07,28,06,00,00,65.19717
2013,07,28,07,00,00,61.42883
2013,07,28,08,00,00,54.3465
2013,07,28,09,00,00,49.34233
2013,07,28,10,00,00,41.49033
2013,07,28,11,00,00,39.81767
2013,07,28,12,00,00,41.00283
2013,07,28,13,00,00,48.03125
2013,07,28,14,00,00,53.84817
2013,07,28,15,00,00,48.8495
2013,07,28,16,00,00,56.56083
2013,07,28,17,00,00,59.74519
2013,07,28,18,00,00,57.7005
2013,07,28,19,00,00,59.54167
2013,07,28,20,00,00,61.901
2013,07,28,21,00,00,67.654
2013,07,28,22,00,00,71.5465
2013,07,28,23,00,00,72.28633
2013,07,29,00,00,00,73.354
2013,07,29,01,00,00,78.55983
2013,07,29,02,00,00,81.50233
2013,07,29,03,00,00,86.12367
2013,07,29,04,00,00,88.801
2013,07,29,05,00,00,87.74
2013,07,29,06,00,00,79.35183
2013,07,29,07,00,00,67.11583
2013,07,29,08,00,00,59.48683
2013,07,29,09,00,00,54.3095
2013,07,29,10,00,00,52.95783
2013,07,29,11,00,00,52.24883
2013,07,29,12,00,00,53.51483
2013,07,29,13,00,00,54.71717
2013,07,29,14,00,00,52.45617
2013,07,29,15,00,00,54.69483
2013,07,29,16,00,00,56.614
2013,07,29,17,00,00,61.39517
2013,07,29,18,00,00,63.48617
2013,07,29,19,00,00,61.473
2013,07,29,20,00,00,66.23233
2013,07,29,21,00,00,74.35467
2013,07,29,22,00,00,73.37117
2013,07,29,23,00,00,80.95967
2013,07,30,00,00,00,88.605
2013,07,30,01,00,00,92.52767
2013,07,30,02,00,00,94.37783
2013,07,30,03,00,00,95.296
2013,07,30,04,00,00,96.38317
2013,07,30,05,00,00,97.29
2013,07,30,06,00,00,99.51214
2013,07,30,07,00,00,96.78667
2013,07,30,08,00,00,94.04883
2013,07,30,09,00,00,96.89074
2013,07,30,10,00,00,99.07933
2013,07,30,11,00,00,99.85619
2013,07,30,12,00,00,NaN
2013,07,30,13,00,00,NaN
2013,07,30,14,00,00,NaN
2013,07,30,15,00,00,NaN
2013,07,30,16,00,00,NaN
2013,07,30,17,00,00,NaN
2013,07,30,18,00,00,NaN
2013,07,30,19,00,00,NaN
2013,07,30,20,00,00,NaN
2013,07,30,21,00,00,NaN
2013,07,30,22,00,00,NaN
2013,07,30,23,00,00,NaN
2013,07,31,00,00,00,NaN
2013,07,31,01,00,00,NaN
2013,07,31,02,00,00,NaN
2013,07,31,03,00,00,NaN
2013,07,31,04,00,00,NaN
2013,07,31,05,00,00,NaN
2013,07,31,06,00,00,NaN
2013,07,31,07,00,00,NaN
2013,07,31,08,00,00,NaN
2013,07,31,09,00,00,NaN
2013,07,31,10,00,00,NaN
2013,07,31,11,00,00,NaN
2013,07,31,12,00,00,63.7225
2013,07,31,13,00,00,60.48767
2013,07,31,14,00,00,58.45433
2013,07,31,15,00,00,60.90083
2013,07,31,16,00,00,62.59867
2013,07,31,17,00,00,65.54517
2013,07,31,18,00,00,65.74733
2013,07,31,19,00,00,67.2115
2013,07,31,20,00,00,72.98583
2013,07,31,21,00,00,78.03817
2013,07,31,22,00,00,81.66596
2013,07,31,23,00,00,94.135
2013,08,01,00,00,00,NaN
2013,08,01,01,00,00,NaN
2013,08,01,02,00,00,NaN
2013,08,01,03,00,00,NaN
2013,08,01,04,00,00,NaN
2013,08,01,05,00,00,99.88143
2013,08,01,06,00,00,NaN
2013,08,01,07,00,00,NaN
2013,08,01,08,00,00,NaN
2013,08,01,09,00,00,67.56135
2013,08,01,10,00,00,70.93017
2013,08,01,11,00,00,72.53017
2013,08,01,12,00,00,71.6885
2013,08,01,13,00,00,63.0645
2013,08,01,14,00,00,58.52333
2013,08,01,15,00,00,54.10417
2013,08,01,16,00,00,55.07267
2013,08,01,17,00,00,56.28167
2013,08,01,18,00,00,60.24233
2013,08,01,19,00,00,69.24433
2013,08,01,20,00,00,76.12
2013,08,01,21,00,00,NaN
2013,08,01,22,00,00,NaN
2013,08,01,23,00,00,95.79583
2013,08,02,00,00,00,97.15167
2013,08,02,01,00,00,99.30317
2013,08,02,02,00,00,99.864
2013,08,02,03,00,00,NaN
2013,08,02,04,00,00,NaN
2013,08,02,05,00,00,NaN
2013,08,02,06,00,00,NaN
2013,08,02,07,00,00,NaN
2013,08,02,08,00,00,NaN
2013,08,02,09,00,00,NaN
2013,08,02,10,00,00,NaN
2013,08,02,11,00,00,NaN
2013,08,02,12,00,00,NaN
2013,08,02,13,00,00,NaN
2013,08,02,14,00,00,NaN
2013,08,02,15,00,00,NaN
2013,08,02,16,00,00,NaN
2013,08,02,17,00,00,NaN
2013,08,02,18,00,00,NaN
2013,08,02,19,00,00,NaN
2013,08,02,20,00,00,NaN
2013,08,02,21,00,00,NaN
2013,08,02,22,00,00,NaN
2013,08,02,23,00,00,NaN
2013,08,03,00,00,00,NaN
2013,08,03,01,00,00,NaN
2013,08,03,02,00,00,NaN
2013,08,03,03,00,00,NaN
2013,08,03,04,00,00,NaN
2013,08,03,05,00,00,NaN
2013,08,03,06,00,00,NaN
2013,08,03,07,00,00,NaN
2013,08,03,08,00,00,NaN
2013,08,03,09,00,00,NaN
2013,08,03,10,00,00,69.5835
2013,08,03,11,00,00,66.20017
2013,08,03,12,00,00,56.85186
2013,08,03,13,00,00,49.43383
2013,08,03,14,00,00,43.99817
2013,08,03,15,00,00,42.77383
2013,08,03,16,00,00,39.95183
2013,08,03,17,00,00,39.9995
2013,08,03,18,00,00,41.17483
2013,08,03,19,00,00,46.19733
2013,08,03,20,00,00,54.70733
2013,08,03,21,00,00,52.03051
2013,08,03,22,00,00,47.95567
2013,08,03,23,00,00,54.41733
2013,08,04,00,00,00,61.2135
2013,08,04,01,00,00,67.74233
2013,08,04,02,00,00,76.1155
2013,08,04,03,00,00,75.18367
2013,08,04,04,00,00,86.45017
2013,08,04,05,00,00,86.62967
2013,08,04,06,00,00,77.8705
2013,08,04,07,00,00,69.65717
2013,08,04,08,00,00,62.217
2013,08,04,09,00,00,57.39367
2013,08,04,10,00,00,52.96883
2013,08,04,11,00,00,47.40217
2013,08,04,12,00,00,41.30483
2013,08,04,13,00,00,37.32667
2013,08,04,14,00,00,34.85533
2013,08,04,15,00,00,36.12183
2013,08,04,16,00,00,38.97733
2013,08,04,17,00,00,46.91967
2013,08,04,18,00,00,58.9005
2013,08,04,19,00,00,53.97867
2013,08,04,20,00,00,59.3195
2013,08,04,21,00,00,70.21233
2013,08,04,22,00,00,71.58533
2013,08,04,23,00,00,73.9595
2013,08,05,00,00,00,79.80083
2013,08,05,01,00,00,86.27883
2013,08,05,02,00,00,90.68983
2013,08,05,03,00,00,91.6075
2013,08,05,04,00,00,94.54633
2013,08,05,05,00,00,98.68293
2013,08,05,06,00,00,97.32117
2013,08,05,07,00,00,97.073
2013,08,05,08,00,00,94.818
2013,08,05,09,00,00,86.64552
2013,08,05,10,00,00,78.65431
2013,08,05,11,00,00,77.18276
2013,08,05,12,00,00,44.38167
2013,08,05,13,00,00,44.87
2013,08,05,14,00,00,44.87167
2013,08,05,15,00,00,40.86233
2013,08,05,16,00,00,38.90533
2013,08,05,17,00,00,38.325
2013,08,05,18,00,00,38.5945
2013,08,05,19,00,00,42.13967
2013,08,05,20,00,00,46.76967
2013,08,05,21,00,00,51.86883
2013,08,05,22,00,00,58.245
2013,08,05,23,00,00,64.02133
2013,08,06,00,00,00,66.81233
2013,08,06,01,00,00,68.664
2013,08,06,02,00,00,68.99183
2013,08,06,03,00,00,72.51783
2013,08,06,04,00,00,76.61333
2013,08,06,05,00,00,78.50167
2013,08,06,06,00,00,74.3915
2013,08,06,07,00,00,70.11925
2013,08,06,08,00,00,65.38962
2013,08,06,09,00,00,57.12133
2013,08,06,10,00,00,47.849
2013,08,06,11,00,00,40.53667
2013,08,06,12,00,00,37.86683
2013,08,06,13,00,00,37.18383
2013,08,06,14,00,00,36.20117
2013,08,06,15,00,00,37.26683
2013,08,06,16,00,00,35.90467
2013,08,06,17,00,00,38.288
2013,08,06,18,00,00,42.3975
2013,08,06,19,00,00,45.826
2013,08,06,20,00,00,52.796
2013,08,06,21,00,00,56.54067
2013,08,06,22,00,00,59.05783
2013,08,06,23,00,00,60.88967
2013,08,07,00,00,00,65.28767
2013,08,07,01,00,00,71.37867
2013,08,07,02,00,00,82.92367
2013,08,07,03,00,00,90.62862
2013,08,07,04,00,00,90.84019
2013,08,07,05,00,00,87.87017
2013,08,07,06,00,00,74.47683
2013,08,07,07,00,00,66.80717
2013,08,07,08,00,00,57.857
2013,08,07,09,00,00,50.5275
2013,08,07,10,00,00,50.7195
2013,08,07,11,00,00,51.7225
2013,08,07,12,00,00,52.92967
2013,08,07,13,00,00,52.22233
2013,08,07,14,00,00,57.1585
2013,08,07,15,00,00,61.01019
2013,08,07,16,00,00,95.88226
2013,08,07,17,00,00,97.31789
2013,08,07,18,00,00,96.50083
2013,08,07,19,00,00,98.5607
2013,08,07,20,00,00,99.86117
2013,08,07,21,00,00,99.85933
2013,08,07,22,00,00,99.86033
2013,08,07,23,00,00,99.83483
2013,08,08,00,00,00,99.78483
2013,08,08,01,00,00,99.74733
2013,08,08,02,00,00,99.85883
2013,08,08,03,00,00,99.86233
2013,08,08,04,00,00,99.86283
2013,08,08,05,00,00,99.86717
2013,08,08,06,00,00,99.86737
2013,08,08,07,00,00,NaN
2013,08,08,08,00,00,NaN
2013,08,08,09,00,00,NaN
2013,08,08,10,00,00,NaN
2013,08,08,11,00,00,NaN
2013,08,08,12,00,00,NaN
2013,08,08,13,00,00,NaN
2013,08,08,14,00,00,NaN
2013,08,08,15,00,00,NaN
2013,08,08,16,00,00,NaN
2013,08,08,17,00,00,NaN
2013,08,08,18,00,00,NaN
2013,08,08,19,00,00,NaN
2013,08,08,20,00,00,NaN
2013,08,08,21,00,00,NaN
2013,08,08,22,00,00,NaN
2013,08,08,23,00,00,NaN
2013,08,09,00,00,00,NaN
2013,08,09,01,00,00,NaN
2013,08,09,02,00,00,NaN
2013,08,09,03,00,00,NaN
2013,08,09,04,00,00,NaN
2013,08,09,05,00,00,NaN
2013,08,09,06,00,00,NaN
2013,08,09,07,00,00,NaN
2013,08,09,08,00,00,NaN
2013,08,09,09,00,00,NaN
2013,08,09,10,00,00,NaN
2013,08,09,11,00,00,NaN
2013,08,09,12,00,00,NaN
2013,08,09,13,00,00,NaN
2013,08,09,14,00,00,NaN
2013,08,09,15,00,00,NaN
2013,08,09,16,00,00,NaN
2013,08,09,17,00,00,NaN
2013,08,09,18,00,00,NaN
2013,08,09,19,00,00,NaN
2013,08,09,20,00,00,NaN
2013,08,09,21,00,00,NaN
2013,08,09,22,00,00,NaN
