Year,Month,Day,Hour,Minute,Second,HYY_META.RHIRGA336
2006,08,30,07,00,00,81.257
2006,08,30,08,00,00,77.681
2006,08,30,09,00,00,73.217
2006,08,30,10,00,00,64.886
2006,08,30,11,00,00,58.039
2006,08,30,12,00,00,55.17
2006,08,30,13,00,00,52.357
2006,08,30,14,00,00,52.377
2006,08,30,15,00,00,48.451
2006,08,30,16,00,00,48.74
2006,08,30,17,00,00,51.392
2006,08,30,18,00,00,54.405
2006,08,30,19,00,00,59.339
2006,08,30,20,00,00,63.843
2006,08,30,21,00,00,66.442
2006,08,30,22,00,00,68.407
2006,08,30,23,00,00,71.853
2006,08,31,00,00,00,73.856
2006,08,31,01,00,00,76.17
2006,08,31,02,00,00,77.22
2006,08,31,03,00,00,77.389
2006,08,31,04,00,00,75.894
2006,08,31,05,00,00,75.261
2006,08,31,06,00,00,76.264
2006,08,31,07,00,00,72.659
2006,08,31,08,00,00,67.683
2006,08,31,09,00,00,61.651
2006,08,31,10,00,00,59.722
2006,08,31,11,00,00,53.14
2006,08,31,12,00,00,50.227
2006,08,31,13,00,00,49.205
2006,08,31,14,00,00,48.228
2006,08,31,15,00,00,47.902
2006,08,31,16,00,00,47.45
2006,08,31,17,00,00,51.189
2006,08,31,18,00,00,51.73
2006,08,31,19,00,00,59.754
2006,08,31,20,00,00,63.529
2006,08,31,21,00,00,67.448
2006,08,31,22,00,00,71.086
2006,08,31,23,00,00,72.122
2006,09,01,00,00,00,76.072
2006,09,01,01,00,00,78.784
2006,09,01,02,00,00,82.822
2006,09,01,03,00,00,85.561
2006,09,01,04,00,00,88.408
2006,09,01,05,00,00,89.9
2006,09,01,06,00,00,89.353
2006,09,01,07,00,00,86.523
2006,09,01,08,00,00,82.8525
2006,09,01,09,00,00,NaN
2006,09,01,10,00,00,NaN
2006,09,01,11,00,00,NaN
2006,09,01,12,00,00,60.515
2006,09,01,13,00,00,55.943
2006,09,01,14,00,00,57.875
2006,09,01,15,00,00,60.395
2006,09,01,16,00,00,55.511
2006,09,01,17,00,00,56.369
2006,09,01,18,00,00,59.637
2006,09,01,19,00,00,60.22
2006,09,01,20,00,00,62.612
2006,09,01,21,00,00,66.153
2006,09,01,22,00,00,66.782
2006,09,01,23,00,00,70.911
2006,09,02,00,00,00,72.891
2006,09,02,01,00,00,71.92
2006,09,02,02,00,00,77.101
2006,09,02,03,00,00,78.849
2006,09,02,04,00,00,81.521
2006,09,02,05,00,00,85.645
2006,09,02,06,00,00,87.148
2006,09,02,07,00,00,87.443
2006,09,02,08,00,00,82.768
2006,09,02,09,00,00,74.367
2006,09,02,10,00,00,64.228
2006,09,02,11,00,00,59.389
2006,09,02,12,00,00,53.538
2006,09,02,13,00,00,53.346
2006,09,02,14,00,00,47.41
2006,09,02,15,00,00,47.004
2006,09,02,16,00,00,47.142
2006,09,02,17,00,00,50.732
2006,09,02,18,00,00,64.53
2006,09,02,19,00,00,74.609
2006,09,02,20,00,00,80.48
2006,09,02,21,00,00,81.015
2006,09,02,22,00,00,81.39
2006,09,02,23,00,00,82.984
2006,09,03,00,00,00,84.64
2006,09,03,01,00,00,86.172
2006,09,03,02,00,00,89.179
2006,09,03,03,00,00,89.506
2006,09,03,04,00,00,89.509
2006,09,03,05,00,00,89.117
2006,09,03,06,00,00,88.734
2006,09,03,07,00,00,85.895
2006,09,03,08,00,00,83.264
2006,09,03,09,00,00,79.354
2006,09,03,10,00,00,74.202
2006,09,03,11,00,00,66.484
2006,09,03,12,00,00,61.89
2006,09,03,13,00,00,58.403
2006,09,03,14,00,00,58.016
2006,09,03,15,00,00,57.212
2006,09,03,16,00,00,60.217
2006,09,03,17,00,00,61.785
2006,09,03,18,00,00,65.075
2006,09,03,19,00,00,69.654
2006,09,03,20,00,00,71.167
2006,09,03,21,00,00,73.174
2006,09,03,22,00,00,74.752
2006,09,03,23,00,00,74.914
2006,09,04,00,00,00,73.691
2006,09,04,01,00,00,75.735
2006,09,04,02,00,00,74.248
2006,09,04,03,00,00,84.643
2006,09,04,04,00,00,88.211
2006,09,04,05,00,00,89.537
2006,09,04,06,00,00,88.523
2006,09,04,07,00,00,88.377
2006,09,04,08,00,00,87.863
2006,09,04,09,00,00,88.008
2006,09,04,10,00,00,87.629
2006,09,04,11,00,00,88.221
2006,09,04,12,00,00,89.38
2006,09,04,13,00,00,89.267
2006,09,04,14,00,00,88.564
2006,09,04,15,00,00,87.385
2006,09,04,16,00,00,86.979
2006,09,04,17,00,00,88.884
2006,09,04,18,00,00,90.167
2006,09,04,19,00,00,90.504
2006,09,04,20,00,00,90.268
2006,09,04,21,00,00,89.634
2006,09,04,22,00,00,90.05
2006,09,04,23,00,00,90.19
2006,09,05,00,00,00,90.754
2006,09,05,01,00,00,90.964
2006,09,05,02,00,00,90.747
2006,09,05,03,00,00,89.497
2006,09,05,04,00,00,90.135
2006,09,05,05,00,00,90.615
2006,09,05,06,00,00,90.57
2006,09,05,07,00,00,90.536
2006,09,05,08,00,00,NaN
2006,09,05,09,00,00,NaN
2006,09,05,10,00,00,NaN
2006,09,05,11,00,00,NaN
2006,09,05,12,00,00,NaN
2006,09,05,13,00,00,NaN
2006,09,05,14,00,00,NaN
2006,09,05,15,00,00,NaN
2006,09,05,16,00,00,NaN
2006,09,05,17,00,00,NaN
2006,09,05,18,00,00,70.05667
2006,09,05,19,00,00,73.793
2006,09,05,20,00,00,78.551
2006,09,05,21,00,00,81.102
2006,09,05,22,00,00,81.834
2006,09,05,23,00,00,86.33
2006,09,06,00,00,00,86.956
2006,09,06,01,00,00,90.472
2006,09,06,02,00,00,89.345
2006,09,06,03,00,00,87.783
2006,09,06,04,00,00,87.381
2006,09,06,05,00,00,87.027
2006,09,06,06,00,00,86.161
2006,09,06,07,00,00,85.675
2006,09,06,08,00,00,81.63
2006,09,06,09,00,00,80.345
2006,09,06,10,00,00,77.771
2006,09,06,11,00,00,71.93
2006,09,06,12,00,00,68.644
2006,09,06,13,00,00,60.544
2006,09,06,14,00,00,55.133
2006,09,06,15,00,00,54.022
2006,09,06,16,00,00,54.817
2006,09,06,17,00,00,55.635
2006,09,06,18,00,00,58.091
2006,09,06,19,00,00,62.729
2006,09,06,20,00,00,69.68
2006,09,06,21,00,00,74.04556
2006,09,06,22,00,00,76.616
2006,09,06,23,00,00,79.382
2006,09,07,00,00,00,81.47
2006,09,07,01,00,00,85.043
2006,09,07,02,00,00,85.976
2006,09,07,03,00,00,82.531
2006,09,07,04,00,00,86.338
2006,09,07,05,00,00,87.653
2006,09,07,06,00,00,88.654
2006,09,07,07,00,00,90.254
2006,09,07,08,00,00,88.523
2006,09,07,09,00,00,82.787
2006,09,07,10,00,00,80.375
2006,09,07,11,00,00,72.408
2006,09,07,12,00,00,65.581
2006,09,07,13,00,00,63.04375
2006,09,07,14,00,00,65.9625
2006,09,07,15,00,00,64.99778
2006,09,07,16,00,00,67.708
2006,09,07,17,00,00,73.495
2006,09,07,18,00,00,81.03
2006,09,07,19,00,00,87.42
2006,09,07,20,00,00,89.148
2006,09,07,21,00,00,90.432
2006,09,07,22,00,00,90.548
2006,09,07,23,00,00,90.628
2006,09,08,00,00,00,91.073
2006,09,08,01,00,00,91.105
2006,09,08,02,00,00,91.045
2006,09,08,03,00,00,91.07
2006,09,08,04,00,00,92.659
2006,09,08,05,00,00,91.444
2006,09,08,06,00,00,90.82
2006,09,08,07,00,00,90.58333
2006,09,08,08,00,00,87.161
2006,09,08,09,00,00,NaN
2006,09,08,10,00,00,87.33875
2006,09,08,11,00,00,86.608
2006,09,08,12,00,00,85.87
2006,09,08,13,00,00,85.781
2006,09,08,14,00,00,87.837
2006,09,08,15,00,00,84.352
2006,09,08,16,00,00,85.471
2006,09,08,17,00,00,85.79
2006,09,08,18,00,00,90.261
2006,09,08,19,00,00,90.521
2006,09,08,20,00,00,94.311
2006,09,08,21,00,00,90.337
2006,09,08,22,00,00,87.981
2006,09,08,23,00,00,86.719
2006,09,09,00,00,00,85.117
2006,09,09,01,00,00,85.22
2006,09,09,02,00,00,87.128
2006,09,09,03,00,00,85.738
2006,09,09,04,00,00,84.459
2006,09,09,05,00,00,84.101
2006,09,09,06,00,00,87.523
2006,09,09,07,00,00,91.068
2006,09,09,08,00,00,88.981
2006,09,09,09,00,00,84.492
2006,09,09,10,00,00,81.48
2006,09,09,11,00,00,76.111
2006,09,09,12,00,00,70.839
2006,09,09,13,00,00,64.295
2006,09,09,14,00,00,63.231
2006,09,09,15,00,00,63.876
2006,09,09,16,00,00,60.381
2006,09,09,17,00,00,54.827
2006,09,09,18,00,00,52.058
2006,09,09,19,00,00,53.259
2006,09,09,20,00,00,56.966
2006,09,09,21,00,00,59.23
2006,09,09,22,00,00,60.129
2006,09,09,23,00,00,63.036
2006,09,10,00,00,00,66.233
2006,09,10,01,00,00,68.05
2006,09,10,02,00,00,69.942
2006,09,10,03,00,00,72.554
2006,09,10,04,00,00,83.933
2006,09,10,05,00,00,88.932
2006,09,10,06,00,00,88.516
2006,09,10,07,00,00,84.348
2006,09,10,08,00,00,76.272
2006,09,10,09,00,00,69.022
2006,09,10,10,00,00,62.132
2006,09,10,11,00,00,54.506
2006,09,10,12,00,00,50.429
2006,09,10,13,00,00,51.325
2006,09,10,14,00,00,51.903
2006,09,10,15,00,00,52.297
2006,09,10,16,00,00,54.555
2006,09,10,17,00,00,56.689
2006,09,10,18,00,00,59.617
2006,09,10,19,00,00,66.597
2006,09,10,20,00,00,70.541
2006,09,10,21,00,00,73.873
2006,09,10,22,00,00,76.575
2006,09,10,23,00,00,79
2006,09,11,00,00,00,81.184
2006,09,11,01,00,00,81.757
2006,09,11,02,00,00,82.995
2006,09,11,03,00,00,83.606
2006,09,11,04,00,00,83.581
2006,09,11,05,00,00,84.942
2006,09,11,06,00,00,84.483
2006,09,11,07,00,00,82.181
2006,09,11,08,00,00,76.589
2006,09,11,09,00,00,70.321
2006,09,11,10,00,00,62.148
2006,09,11,11,00,00,55.878
2006,09,11,12,00,00,50.861
2006,09,11,13,00,00,48.989
2006,09,11,14,00,00,46.275
2006,09,11,15,00,00,48.899
2006,09,11,16,00,00,48.516
2006,09,11,17,00,00,51.739
2006,09,11,18,00,00,56.635
2006,09,11,19,00,00,63.378
2006,09,11,20,00,00,66.711
2006,09,11,21,00,00,72.198
2006,09,11,22,00,00,77.381
2006,09,11,23,00,00,80.175
2006,09,12,00,00,00,80.976
2006,09,12,01,00,00,84.057
2006,09,12,02,00,00,87.285
2006,09,12,03,00,00,87.448
2006,09,12,04,00,00,85.599
2006,09,12,05,00,00,84.922
2006,09,12,06,00,00,83.439
2006,09,12,07,00,00,83.877
2006,09,12,08,00,00,80.595
2006,09,12,09,00,00,78.515
2006,09,12,10,00,00,77.356
2006,09,12,11,00,00,73.59
2006,09,12,12,00,00,69.955
2006,09,12,13,00,00,66.17778
2006,09,12,14,00,00,63.282
2006,09,12,15,00,00,60.955
2006,09,12,16,00,00,60.575
2006,09,12,17,00,00,62.94
2006,09,12,18,00,00,70.42
2006,09,12,19,00,00,73.858
2006,09,12,20,00,00,76.725
2006,09,12,21,00,00,81.358
2006,09,12,22,00,00,85.232
2006,09,12,23,00,00,87.463
2006,09,13,00,00,00,88.382
2006,09,13,01,00,00,88.935
2006,09,13,02,00,00,87.767
2006,09,13,03,00,00,88.662
2006,09,13,04,00,00,89.536
2006,09,13,05,00,00,89.941
2006,09,13,06,00,00,90.399
2006,09,13,07,00,00,91.512
2006,09,13,08,00,00,91.349
2006,09,13,09,00,00,90.458
2006,09,13,10,00,00,86.117
2006,09,13,11,00,00,69.805
2006,09,13,12,00,00,57.361
2006,09,13,13,00,00,55.13
2006,09,13,14,00,00,50.8325
2006,09,13,15,00,00,48.59
2006,09,13,16,00,00,50.131
2006,09,13,17,00,00,51.489
2006,09,13,18,00,00,58
2006,09,13,19,00,00,64.608
2006,09,13,20,00,00,69.366
2006,09,13,21,00,00,74.093
2006,09,13,22,00,00,77.717
2006,09,13,23,00,00,80.724
2006,09,14,00,00,00,81.496
2006,09,14,01,00,00,83.147
2006,09,14,02,00,00,83.274
2006,09,14,03,00,00,85.108
2006,09,14,04,00,00,86.616
2006,09,14,05,00,00,87.361
2006,09,14,06,00,00,86.562
2006,09,14,07,00,00,88.19333
2006,09,14,08,00,00,88.658
2006,09,14,09,00,00,84.907
2006,09,14,10,00,00,77.705
2006,09,14,11,00,00,64.669
2006,09,14,12,00,00,64.66
2006,09,14,13,00,00,59.91778
2006,09,14,14,00,00,52.087
2006,09,14,15,00,00,49.098
2006,09,14,16,00,00,45.054
2006,09,14,17,00,00,44.495
2006,09,14,18,00,00,48.248
2006,09,14,19,00,00,51.812
2006,09,14,20,00,00,55.518
2006,09,14,21,00,00,57.663
2006,09,14,22,00,00,61.254
2006,09,14,23,00,00,66.043
2006,09,15,00,00,00,69.921
2006,09,15,01,00,00,73.271
2006,09,15,02,00,00,75.371
2006,09,15,03,00,00,77.316
2006,09,15,04,00,00,79.259
2006,09,15,05,00,00,80.863
2006,09,15,06,00,00,82.127
2006,09,15,07,00,00,82.317
2006,09,15,08,00,00,77.12
2006,09,15,09,00,00,68.575
2006,09,15,10,00,00,60.283
2006,09,15,11,00,00,47.595
2006,09,15,12,00,00,46.628
2006,09,15,13,00,00,42.85667
2006,09,15,14,00,00,42.475
2006,09,15,15,00,00,42.098
2006,09,15,16,00,00,42.137
2006,09,15,17,00,00,41.33
2006,09,15,18,00,00,41.257
2006,09,15,19,00,00,41.707
2006,09,15,20,00,00,41.131
2006,09,15,21,00,00,44.826
2006,09,15,22,00,00,46.15
2006,09,15,23,00,00,50.221
2006,09,16,00,00,00,52.799
2006,09,16,01,00,00,56.193
2006,09,16,02,00,00,67.694
2006,09,16,03,00,00,74.702
2006,09,16,04,00,00,74.538
2006,09,16,05,00,00,76.005
2006,09,16,06,00,00,77.282
2006,09,16,07,00,00,73.936
2006,09,16,08,00,00,68.738
2006,09,16,09,00,00,66.106
2006,09,16,10,00,00,61.599
2006,09,16,11,00,00,56.859
2006,09,16,12,00,00,53.521
2006,09,16,13,00,00,51.096
2006,09,16,14,00,00,48.303
2006,09,16,15,00,00,47.125
2006,09,16,16,00,00,47.441
2006,09,16,17,00,00,50.39
2006,09,16,18,00,00,56.105
2006,09,16,19,00,00,62.237
2006,09,16,20,00,00,70.2
2006,09,16,21,00,00,75.778
2006,09,16,22,00,00,80.185
2006,09,16,23,00,00,82.944
2006,09,17,00,00,00,84.762
2006,09,17,01,00,00,87.121
2006,09,17,02,00,00,88.855
2006,09,17,03,00,00,89.647
2006,09,17,04,00,00,89.897
2006,09,17,05,00,00,89.845
2006,09,17,06,00,00,89.799
2006,09,17,07,00,00,88.528
2006,09,17,08,00,00,87.442
2006,09,17,09,00,00,83.177
2006,09,17,10,00,00,78.416
2006,09,17,11,00,00,73.372
2006,09,17,12,00,00,69.007
2006,09,17,13,00,00,65.125
2006,09,17,14,00,00,62.564
2006,09,17,15,00,00,62.256
2006,09,17,16,00,00,62.263
2006,09,17,17,00,00,62.859
2006,09,17,18,00,00,65.635
2006,09,17,19,00,00,70.323
2006,09,17,20,00,00,76.973
2006,09,17,21,00,00,81.75
2006,09,17,22,00,00,83.679
2006,09,17,23,00,00,82.759
2006,09,18,00,00,00,80.193
2006,09,18,01,00,00,77.991
2006,09,18,02,00,00,76.312
2006,09,18,03,00,00,76.668
2006,09,18,04,00,00,75.553
2006,09,18,05,00,00,74.3
2006,09,18,06,00,00,74.388
2006,09,18,07,00,00,74.681
2006,09,18,08,00,00,71.53
2006,09,18,09,00,00,69.055
2006,09,18,10,00,00,69.433
2006,09,18,11,00,00,67.916
2006,09,18,12,00,00,66.084
2006,09,18,13,00,00,64.2075
2006,09,18,14,00,00,61.772
2006,09,18,15,00,00,62.867
2006,09,18,16,00,00,62.344
2006,09,18,17,00,00,62.07
2006,09,18,18,00,00,65.532
2006,09,18,19,00,00,69.178
2006,09,18,20,00,00,69.969
2006,09,18,21,00,00,72.12
2006,09,18,22,00,00,75.743
2006,09,18,23,00,00,79.804
2006,09,19,00,00,00,81.279
2006,09,19,01,00,00,82.706
2006,09,19,02,00,00,85.32
2006,09,19,03,00,00,86.395
2006,09,19,04,00,00,86.758
2006,09,19,05,00,00,86.503
2006,09,19,06,00,00,85.88
2006,09,19,07,00,00,85.3
2006,09,19,08,00,00,81.935
2006,09,19,09,00,00,77.818
2006,09,19,10,00,00,71.592
2006,09,19,11,00,00,68.794
2006,09,19,12,00,00,74.209
2006,09,19,13,00,00,75.04778
2006,09,19,14,00,00,72.55
2006,09,19,15,00,00,72.843
2006,09,19,16,00,00,74.909
2006,09,19,17,00,00,76.321
2006,09,19,18,00,00,77.55
2006,09,19,19,00,00,77.175
2006,09,19,20,00,00,78.578
2006,09,19,21,00,00,81.019
2006,09,19,22,00,00,82.29
2006,09,19,23,00,00,84.53
2006,09,20,00,00,00,84.705
2006,09,20,01,00,00,84.397
2006,09,20,02,00,00,84.69
2006,09,20,03,00,00,85.18
2006,09,20,04,00,00,86.874
2006,09,20,05,00,00,86.82
2006,09,20,06,00,00,85.863
2006,09,20,07,00,00,85.285
2006,09,20,08,00,00,85.511
2006,09,20,09,00,00,84.563
2006,09,20,10,00,00,76.441
2006,09,20,11,00,00,71.67222
2006,09,20,12,00,00,65.796
2006,09,20,13,00,00,59.79778
2006,09,20,14,00,00,54.158
2006,09,20,15,00,00,51.374
2006,09,20,16,00,00,56.543
2006,09,20,17,00,00,62.861
2006,09,20,18,00,00,65.861
2006,09,20,19,00,00,69.002
2006,09,20,20,00,00,73.048
2006,09,20,21,00,00,75.97
2006,09,20,22,00,00,76.564
2006,09,20,23,00,00,75.879
2006,09,21,00,00,00,77.981
2006,09,21,01,00,00,78.202
2006,09,21,02,00,00,78.783
2006,09,21,03,00,00,80.403
2006,09,21,04,00,00,80.708
2006,09,21,05,00,00,82.676
2006,09,21,06,00,00,82.884
2006,09,21,07,00,00,81.095
2006,09,21,08,00,00,75.828
2006,09,21,09,00,00,70.214
2006,09,21,10,00,00,62.442
2006,09,21,11,00,00,56.733
2006,09,21,12,00,00,54.189
2006,09,21,13,00,00,51.1175
2006,09,21,14,00,00,49.245
2006,09,21,15,00,00,49.878
2006,09,21,16,00,00,54.232
2006,09,21,17,00,00,62.459
2006,09,21,18,00,00,69.232
2006,09,21,19,00,00,75.708
2006,09,21,20,00,00,79.74
2006,09,21,21,00,00,80.187
2006,09,21,22,00,00,80.763
2006,09,21,23,00,00,80.908
2006,09,22,00,00,00,80.96
2006,09,22,01,00,00,82.491
2006,09,22,02,00,00,84.579
2006,09,22,03,00,00,86.073
2006,09,22,04,00,00,85.697
2006,09,22,05,00,00,85.713
2006,09,22,06,00,00,86.777
2006,09,22,07,00,00,86.467
2006,09,22,08,00,00,85.587
2006,09,22,09,00,00,83.458
2006,09,22,10,00,00,80.033
2006,09,22,11,00,00,75.959
2006,09,22,12,00,00,71.91
2006,09,22,13,00,00,66.555
2006,09,22,14,00,00,63.159
2006,09,22,15,00,00,62.601
2006,09,22,16,00,00,61.95875
2006,09,22,17,00,00,64.679
2006,09,22,18,00,00,68.437
2006,09,22,19,00,00,71.075
2006,09,22,20,00,00,73.571
2006,09,22,21,00,00,73.628
2006,09,22,22,00,00,79.03
2006,09,22,23,00,00,81.714
2006,09,23,00,00,00,82.869
2006,09,23,01,00,00,83.287
2006,09,23,02,00,00,85.663
2006,09,23,03,00,00,85.134
2006,09,23,04,00,00,85.508
2006,09,23,05,00,00,87.004
2006,09,23,06,00,00,86.437
2006,09,23,07,00,00,85.2
2006,09,23,08,00,00,83.124
2006,09,23,09,00,00,76.778
2006,09,23,10,00,00,67.922
2006,09,23,11,00,00,59.245
2006,09,23,12,00,00,51.639
2006,09,23,13,00,00,44.39125
2006,09,23,14,00,00,34.185
2006,09,23,15,00,00,30.786
2006,09,23,16,00,00,32.4
2006,09,23,17,00,00,36.33
2006,09,23,18,00,00,43.415
2006,09,23,19,00,00,48.868
2006,09,23,20,00,00,55.338
2006,09,23,21,00,00,60.927
2006,09,23,22,00,00,61.681
2006,09,23,23,00,00,60.761
2006,09,24,00,00,00,63.407
2006,09,24,01,00,00,68.103
2006,09,24,02,00,00,70.647
2006,09,24,03,00,00,72.927
2006,09,24,04,00,00,76.586
2006,09,24,05,00,00,78.431
2006,09,24,06,00,00,79.858
2006,09,24,07,00,00,79.55
2006,09,24,08,00,00,78.209
2006,09,24,09,00,00,72.778
2006,09,24,10,00,00,70.385
2006,09,24,11,00,00,66.71
2006,09,24,12,00,00,62.956
2006,09,24,13,00,00,62.9825
2006,09,24,14,00,00,64.299
2006,09,24,15,00,00,65.862
2006,09,24,16,00,00,68.128
2006,09,24,17,00,00,71.57
2006,09,24,18,00,00,74.388
2006,09,24,19,00,00,78.888
2006,09,24,20,00,00,83.962
2006,09,24,21,00,00,86.336
2006,09,24,22,00,00,86.963
2006,09,24,23,00,00,86.33
2006,09,25,00,00,00,85.87
2006,09,25,01,00,00,85.432
2006,09,25,02,00,00,81.11
2006,09,25,03,00,00,81.774
2006,09,25,04,00,00,82.657
2006,09,25,05,00,00,79.719
2006,09,25,06,00,00,77.972
2006,09,25,07,00,00,78.296
2006,09,25,08,00,00,74.94
2006,09,25,09,00,00,65.473
2006,09,25,10,00,00,58.222
2006,09,25,11,00,00,51.484
2006,09,25,12,00,00,45.398
2006,09,25,13,00,00,44.32125
2006,09,25,14,00,00,43.542
2006,09,25,15,00,00,44.878
2006,09,25,16,00,00,45.605
2006,09,25,17,00,00,44.652
2006,09,25,18,00,00,49.176
2006,09,25,19,00,00,53.893
2006,09,25,20,00,00,52.897
2006,09,25,21,00,00,55.058
2006,09,25,22,00,00,55.182
2006,09,25,23,00,00,58.003
2006,09,26,00,00,00,61.711
2006,09,26,01,00,00,61.694
2006,09,26,02,00,00,64.138
2006,09,26,03,00,00,67.014
2006,09,26,04,00,00,66.621
2006,09,26,05,00,00,66.79
2006,09,26,06,00,00,66.337
2006,09,26,07,00,00,67.819
2006,09,26,08,00,00,69.246
2006,09,26,09,00,00,68.003
2006,09,26,10,00,00,65.951
2006,09,26,11,00,00,62.876
2006,09,26,12,00,00,57.451
2006,09,26,13,00,00,56.805
2006,09,26,14,00,00,60.064
2006,09,26,15,00,00,63.176
2006,09,26,16,00,00,64.485
2006,09,26,17,00,00,65.597
2006,09,26,18,00,00,68.834
2006,09,26,19,00,00,71.919
2006,09,26,20,00,00,74.991
2006,09,26,21,00,00,78.752
2006,09,26,22,00,00,80.62
2006,09,26,23,00,00,80.269
2006,09,27,00,00,00,82.844
2006,09,27,01,00,00,86.91
2006,09,27,02,00,00,87.904
2006,09,27,03,00,00,88.792
2006,09,27,04,00,00,89.144
2006,09,27,05,00,00,89.3
2006,09,27,06,00,00,89.241
2006,09,27,07,00,00,87.596
2006,09,27,08,00,00,85.877
2006,09,27,09,00,00,83.634
2006,09,27,10,00,00,81.24
2006,09,27,11,00,00,76.773
2006,09,27,12,00,00,73.476
2006,09,27,13,00,00,69.4425
2006,09,27,14,00,00,68.926
2006,09,27,15,00,00,69.929
2006,09,27,16,00,00,66.948
2006,09,27,17,00,00,67.215
2006,09,27,18,00,00,73.649
2006,09,27,19,00,00,77.543
2006,09,27,20,00,00,80.467
2006,09,27,21,00,00,79.435
2006,09,27,22,00,00,80.8
2006,09,27,23,00,00,84.136
2006,09,28,00,00,00,84.377
2006,09,28,01,00,00,83.203
2006,09,28,02,00,00,83.263
2006,09,28,03,00,00,83.39
2006,09,28,04,00,00,83.333
2006,09,28,05,00,00,83.623
2006,09,28,06,00,00,83.797
2006,09,28,07,00,00,82.88
2006,09,28,08,00,00,81.614
2006,09,28,09,00,00,79.432
2006,09,28,10,00,00,77.101
2006,09,28,11,00,00,75.415
2006,09,28,12,00,00,73.844
2006,09,28,13,00,00,72.2825
2006,09,28,14,00,00,75.882
2006,09,28,15,00,00,86.664
2006,09,28,16,00,00,85.981
2006,09,28,17,00,00,85.831
2006,09,28,18,00,00,86.656
2006,09,28,19,00,00,87.395
2006,09,28,20,00,00,86.855
2006,09,28,21,00,00,85.916
2006,09,28,22,00,00,84.763
2006,09,28,23,00,00,83.512
2006,09,29,00,00,00,84.313
2006,09,29,01,00,00,83.04
2006,09,29,02,00,00,81.319
2006,09,29,03,00,00,81.721
2006,09,29,04,00,00,83.448
2006,09,29,05,00,00,81.738
2006,09,29,06,00,00,84.613
2006,09,29,07,00,00,86.955
2006,09,29,08,00,00,85.508
2006,09,29,09,00,00,87.716
2006,09,29,10,00,00,85.108
2006,09,29,11,00,00,83.933
2006,09,29,12,00,00,81.49
2006,09,29,13,00,00,81.55625
2006,09,29,14,00,00,87.433
2006,09,29,15,00,00,87.93
2006,09,29,16,00,00,89.11
2006,09,29,17,00,00,89.398
2006,09,29,18,00,00,89.757
2006,09,29,19,00,00,89.804
2006,09,29,20,00,00,89.865
2006,09,29,21,00,00,89.96
2006,09,29,22,00,00,89.875
2006,09,29,23,00,00,89.562
2006,09,30,00,00,00,90.011
2006,09,30,01,00,00,89.677
2006,09,30,02,00,00,89.57
2006,09,30,03,00,00,89.578
2006,09,30,04,00,00,89.563
2006,09,30,05,00,00,89.279
2006,09,30,06,00,00,89.662
2006,09,30,07,00,00,88.976
2006,09,30,08,00,00,89.036
2006,09,30,09,00,00,88.932
2006,09,30,10,00,00,88.453
2006,09,30,11,00,00,86.898
2006,09,30,12,00,00,86.443
2006,09,30,13,00,00,85.4425
2006,09,30,14,00,00,87.203
2006,09,30,15,00,00,86.698
2006,09,30,16,00,00,87.284
2006,09,30,17,00,00,88.378
2006,09,30,18,00,00,88.427
2006,09,30,19,00,00,88.691
2006,09,30,20,00,00,88.752
2006,09,30,21,00,00,88.697
2006,09,30,22,00,00,88.425
2006,09,30,23,00,00,88.681
2006,10,01,00,00,00,88.73
2006,10,01,01,00,00,88.632
2006,10,01,02,00,00,88.959
2006,10,01,03,00,00,88.726
2006,10,01,04,00,00,88.768
2006,10,01,05,00,00,89.026
2006,10,01,06,00,00,88.978
2006,10,01,07,00,00,89.014
2006,10,01,08,00,00,88.966
2006,10,01,09,00,00,88.982
2006,10,01,10,00,00,88.936
2006,10,01,11,00,00,88.876
2006,10,01,12,00,00,88.777
2006,10,01,13,00,00,88.70125
2006,10,01,14,00,00,88.884
2006,10,01,15,00,00,88.674
2006,10,01,16,00,00,88.433
2006,10,01,17,00,00,88.069
2006,10,01,18,00,00,88.08
2006,10,01,19,00,00,88.237
2006,10,01,20,00,00,88.365
2006,10,01,21,00,00,88.696
2006,10,01,22,00,00,88.997
2006,10,01,23,00,00,89.078
2006,10,02,00,00,00,89.148
2006,10,02,01,00,00,89.224
2006,10,02,02,00,00,89.294
2006,10,02,03,00,00,89.427
2006,10,02,04,00,00,89.74
2006,10,02,05,00,00,90.464
2006,10,02,06,00,00,90.404
2006,10,02,07,00,00,90.117
2006,10,02,08,00,00,89.6
2006,10,02,09,00,00,89.129
2006,10,02,10,00,00,87.656
2006,10,02,11,00,00,83.737
2006,10,02,12,00,00,77.626
2006,10,02,13,00,00,70.8125
2006,10,02,14,00,00,68.383
2006,10,02,15,00,00,72.927
2006,10,02,16,00,00,78.666
2006,10,02,17,00,00,83.328
2006,10,02,18,00,00,85.861
2006,10,02,19,00,00,87.735
2006,10,02,20,00,00,88.104
2006,10,02,21,00,00,88.408
2006,10,02,22,00,00,90.041
2006,10,02,23,00,00,89.746
2006,10,03,00,00,00,89.7
2006,10,03,01,00,00,89.313
2006,10,03,02,00,00,89.609
2006,10,03,03,00,00,89.34
2006,10,03,04,00,00,88.583
2006,10,03,05,00,00,88.754
2006,10,03,06,00,00,88.783
2006,10,03,07,00,00,89.575
2006,10,03,08,00,00,89.129
2006,10,03,09,00,00,88.928
2006,10,03,10,00,00,88.832
